,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-41000.000,,,,-13000.000,,
EquityMethodInvestmentDividendsOrDistributions,0.000,0.000,0.000,0.000,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,0.000,50000.000,,,,
GeneralAndAdministrativeExpense,5000.000,12000.000,7000.000,11000.000,1000.000,10000.000,8000.000
IncreaseDecreaseInDueToAffiliates,22000.000,,,,10000.000,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-23000.000,,,,15000.000,,
NetCashProvidedByUsedInOperatingActivities,-41000.000,,,,-12000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-41000.000,,,,-12000.000,,
NetIncomeLoss,-40000.000,-49000.000,4000.000,-54000.000,-38000.000,-109000.000,160000.000
NetIncomeLossAllocatedToGeneralPartners,0.000,-1000.000,0.000,0.000,0.000,-1000.000,2000.000
NetIncomeLossAllocatedToLimitedPartners,-40000.000,-48000.000,4000.000,-54000.000,-38000.000,-108000.000,158000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-1.700,-2.030,0.170,-2.290,-1.620,-4.600,6.750
OperatingExpenses,40000.000,49000.000,46000.000,54000.000,37000.000,106000.000,123000.000
OperatingIncomeLoss,-40000.000,-49000.000,-46000.000,-54000.000,-37000.000,-106000.000,-123000.000
ProfessionalFees,13000.000,15000.000,17000.000,21000.000,27000.000,87000.000,105000.000
ProfitLoss,-40000.000,,,,-38000.000,,
Revenues,0.000,0.000,0.000,0.000,0.000,,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,,
