,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,,,,,-864445.000,,,,-1686998.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,2582890.000,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,,,,1087020.000,,,,,,,
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,,,,,,,,,,,,23650000.000,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,,,,,,,,,,,-407245.000,-551052.000,-810418.000,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,,166028.000,18283.000,372426.000,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,,,,,-551052.000,-662563.000,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,,,,,18283.000,372426.000,
CashAcquiredFromAcquisition,,,,,,,,,,,,,,,,266635.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,5915175.000,,,,-2631804.000,,,
CashPeriodIncreaseDecrease,,-1200.000,,,,,,1455.000,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,-1221894.000,-2418910.000,-1177312.000,-750991.000,-2322772.000,729546.000,-810418.000,-1532930.000
ConversionOfStockAmountConverted1,,,,,,,,,,,,500000.000,,,,,,,
CostOfGoodsAndServicesSold,,,,,,,,,,,,,,,,58875.000,12019.000,334786.000,-16924.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,,0.010,,,,0.010,,,
Depreciation,,,,,,,,,,,,10412.000,17002.000,15478.000,16587.000,10163.000,23950.000,24028.000,21727.000
DepreciationAndAmortization,,,,,,,,,,,,10412.000,17002.000,15478.000,16587.000,10163.000,23590.000,24028.000,22087.000
EarningsPerShareBasic,,,,,,,,,,,,,,,,,0.010,-0.010,
EarningsPerShareBasicAndDiluted,,,0.000,,-0.000,-0.000,,-0.000,-0.000,-0.000,0.000,-0.020,-0.040,-0.020,0.000,-0.030,,,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,0.010,-0.010,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,-9510.000,,,,0.000,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,391059.000,-2130106.000,-771341.000,-1666002.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,,,0.000,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,,,-391059.000,,,
GeneralAndAdministrativeExpense,2120.000,3329.000,359.000,4082.000,6820.000,3275.000,4132.000,2417.000,5067.000,2878.000,18166.000,167747.000,324200.000,372342.000,1802380.000,1303614.000,577853.000,409669.000,1055094.000
GrossProfit,,,,,,,,,,,,,,,,105316.000,6264.000,37640.000,33969.000
IncomeLossFromContinuingOperations,1380.000,-1829.000,1141.000,-2882.000,-5820.000,-1775.000,-2632.000,-917.000,-3567.000,-1378.000,-23666.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,1290.000,-1922.000,1051.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.000,,,,,,,,,,,,,,,,,
IncomeTaxesPaid,,,0.000,0.000,,,,0.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,-71773.000,,,,-703526.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,0.000,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,0.000,,,,,,,,113870.000,,,
