,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,3611.000,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,8726.000,,,,37470.000,,,,82443.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,739.000,739.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,15289913.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,3150.000,,,,2000.000,,,,24853.000,,,,-28369.000,,,,8090.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,,,,,355262.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,,,,,,,,,,,,,,,964000.000
Depreciation,,,,,,,,,,211.000,,,,421.000,421.000,,,
DepreciationAndAmortization,,,,,,,,,,950.000,,,,1160.000,,,,1207.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,,705861.000,,5242634.000
DerivativeGainOnDerivative,,,,,,,,,,,,,,,,,,5242634.000
DerivativeLossOnDerivative,,,,,,,,,,,,,,,505142.000,,,
EarningsPerShareBasic,,,,,,,,,,,,,,,,,,0.070
EarningsPerShareBasicAndDiluted,-0.000,-0.010,-0.010,-0.010,0.020,-0.010,-0.030,-0.020,-0.040,-0.020,-0.030,-0.030,-0.010,-0.020,-0.100,-0.040,,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,,0.050
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,782944.000,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,0.000,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,0.628,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,0.017,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,,-5242634.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,11323.000,,,,,,68264.000,,12712.000
GeneralAndAdministrativeExpense,1200.000,1927.000,1712.000,1488.000,2223.000,2253.000,84728.000,54849.000,89294.000,34588.000,62284.000,43187.000,56295.000,51526.000,63643.000,38324.000,156312.000,183337.000
GuaranteeObligationsLiquidationProceedsPercentage,,,,,,0.100,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-16473.000,-9792.000,-4282.000,-3695.000,-8531.000,-10852.000,-405304.000,-352681.000,-570748.000,-316879.000,-434080.000,-429876.000,-373183.000,-425608.000,-1927424.000,-770009.000,-9336853.000,4162645.000
IncomeTaxExpenseBenefit,-50.000,50.000,,,,,,,,,,,,,,800.000,,800.000
IncomeTaxesPaidNet,,50.000,,,,,,,,,,,,,,,,800.000
IncreaseDecreaseInAccountsPayable,,2364.000,,,,4819.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,-34880.000,,,,118974.000,,,,55991.000
IncreaseDecreaseInAccountsPayableRelatedParties,,7484.000,,,,5198.000,,,,-13100.000,,,,6645.000,,,,-90761.000
IncreaseDecreaseInAccruedSalaries,,,,,,,,,,85000.000,,,,,,,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,,,,,,,-7054.000,,,,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,,,,,,,,90000.000,,,,24000.000
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,-16074.000,,,,-1329.000,,,,27562.000
InterestExpense,3.000,,,,,,,,,,,,,,,,,
InterestExpenseDebt,,,,,,,,,,,,,,22494.000,,,,
InterestExpenseOther,,20.000,2.000,,,,,7587.000,,16142.000,35249.000,35871.000,42145.000,71264.000,448697.000,479255.000,-17641.000,103353.000
InterestExpenseRelatedParty,,,,,,856.000,,1011.000,,1078.000,879.000,955.000,1009.000,897.000,1032.000,1069.000,1158.000,
InterestIncomeOther,,6.000,7.000,7.000,12.000,21.000,-15.000,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,7153.000,,,,,,,,
LeaseAndRentalExpense,,,,,,,,,,,,,,500.000,,,,500.000
LicenseCosts,,,,,,,,,,10000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,3144.000,,,,1979.000,,,,166100.000,,,,,,,,320475.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,3144.000,,,,1979.000,,,,166100.000,,,,,,,,320475.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,-4207.000,,,,,,,,-2910.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,-4207.000,,,,,,,,-2910.000
NetCashProvidedByUsedInOperatingActivities,,6.000,,,,21.000,,,,-137040.000,,,,-28369.000,,,,-309475.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,6.000,,,,21.000,,,,-137040.000,,,,-28369.000,,,,-309475.000
