,2011-06-30,2011-09-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,,,291000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,,,,,70807.000,,,,
AllocatedShareBasedCompensationExpense,,,,,17750.000,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,58182.000,,,,216661.000,,,,,,,,,,
AmortizationOfFinancingCosts,,,,,145260.000,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,291000.000,242717.000,,,,243000.000,571848.000,617675.000,617393.000,618125.000
CashPeriodIncreaseDecrease,-1047675.000,,,,3413522.000,,,,-3273622.000,,7468836.000,,,,346235.000,,,,-3688084.000
ConversionOfStockSharesIssued1,,,198649.000,,,,,,,,,,,,,,,,
CostOfGoodsSold,,,,,,,,,,,,,,,,1346030.000,1821372.000,,1664565.000
DebtConversionOriginalDebtAmount1,818000.000,,,,104000.000,,,,,,,,,,,,,,
DebtInstrumentPeriodicPayment,,,,,,,,,,,,,,,32000.000,,,,
Depreciation,,,,,,,,,,,,,,,,,167719.000,,164453.000
DepreciationAmortizationAndAccretionNet,,,,,,,,,296123.000,,,,,,,,,,
DepreciationAndAmortization,,,,,,,,,,,,,,,247572.000,,,,782578.000
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,147199.000,,,
DerivativeGainLossOnDerivativeNet,,,-105636.000,,40545.000,,,,-496459.000,442982.000,-84895.000,-21454.000,19613.000,-68731.000,-8565.000,356706.000,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,40545.000,334494.000,1141779.000,-596974.000,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,,-0.240,-0.270,-0.230,-0.280,-0.480,-0.370,-0.410,0.070,
EarningsPerShareBasicAndDiluted,-0.020,-0.020,-0.010,-0.020,-0.010,,-0.820,,-0.270,-0.200,,,,,,,,,-0.260
EarningsPerShareDiluted,,,,,,,,,,,-0.320,-0.270,-0.240,-0.200,-0.480,-0.370,-0.410,0.070,
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,61637.000,2542344.000,381026.000,0.000,,,,,,,,,,,
EmbeddedDerivativeGainOnEmbeddedDerivative,,,,-364346.000,61637.000,,,,,,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,769319.000,,-591926.000,626167.000,-1092058.000,92026.000,-139822.000,705956.000,382722.000,-1432052.000,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,0.000,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,,0.680,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,,0.940,,,,
FairValueMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,,102182.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,381073.000,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,,,,-1840000.000,,,,,,,,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,,,,,,,,,,,70807.000,89438.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,,,,,,3702612.000,753486.000,,95467.000,-183185.000,1007163.000,-113480.000,159435.000,-774687.000,-391287.000,89438.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSales,,,,,,,,,,,230332.000,,,,,,,,
GainLossOnDispositionOfAssets,,5297.000,,,,,,,,,,,,,,,,,
GrossProfit,,,,,,,,,,,,,,,,582073.000,254547.000,,1373286.000
IncomeTaxesPaidNet,,,,,,,,,,,2400.000,,,,,,,,912.000
IncreaseDecreaseInAccountsPayable,2475.000,,,,-353501.000,,,,-123274.000,,190202.000,,,,1012205.000,,,,562910.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,,,,,,369910.000
IncreaseDecreaseInAccruedSalaries,,,,,,,,,,,,,,,-118819.000,,,,-163621.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,,,,,,,27604.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,,,,-16727.000,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,,,,,,,-27861.000
IncreaseDecreaseInOtherAccruedLiabilities,-6521.000,,,,-470537.000,,,,-168713.000,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-24331.000,,,,4008.000,,,,10268.000,,-103516.000,,,,496455.000,,,,-20871.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,,,258166.000,,83606.000,,,,,,
InterestExpense,27507.000,2552.000,579330.000,845098.000,404884.000,2777575.000,5298282.000,145421.000,225883.000,,,,,,,72391.000,70234.000,,67475.000
InterestPaid,33408.000,,,,198334.000,,,,94164.000,,,,,,,,,,39711.000
InvestmentIncomeInterest,,,,,,,,,,,,,,,,167.000,1265.000,,4023.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,25002.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-345000.000,,,,5093508.000,,,,-618152.000,,10641561.000,,,,5016650.000,,,,-115267.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-345000.000,,,,5093508.000,,,,-618152.000,,10641561.000,,,,5016650.000,,,,-115267.000
NetCashProvidedByUsedInInvestingActivities,500000.000,,,,,,,,,,,,,,,,,,-64162.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,500000.000,,,,,,,,,,,,,,,,,,-64162.000
NetCashProvidedByUsedInOperatingActivities,-1202675.000,,,,-1679986.000,,,,-2655470.000,,-3172725.000,,,,-4670415.000,,,,-3508655.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1202675.000,,,,-1679986.000,,,,-2655470.000,,-3172725.000,,,,-4670415.000,,,,-3508655.000
NetIncomeLoss,,,-857475.000,-1974000.000,-1042462.000,-31995.000,-5529231.000,-1552192.000,-2881034.000,-2124546.000,-3141706.000,-3644901.000,-3148207.000,-3637183.000,-6408491.000,-5714389.000,-6644209.000,-670163.000,-5772796.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1240352.000,-1465819.000,,,,,,,,,-3141706.000,-3644901.000,-3148207.000,-3637183.000,-6408491.000,-5714389.000,-8018438.000,-670163.000,
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,,,-4148869.000,-3644901.000,-3307642.000,-2749016.000,-6408491.000,-5714389.000,-8018438.000,-670163.000,
NonoperatingIncomeExpense,,,-6330.000,-1226171.000,-302702.000,925037.000,-4544796.000,162067.000,-130416.000,-183185.000,1007163.000,-113480.000,159435.000,-774687.000,-391287.000,1716534.000,-68969.000,-63918.000,-63452.000
OperatingIncomeLoss,-1212845.000,-1468564.000,-851145.000,-747829.000,-739760.000,-957032.000,-984435.000,-1714259.000,-2750618.000,-1941361.000,-4148869.000,-3531421.000,-3307642.000,-2862496.000,-6017204.000,-7430923.000,-6575240.000,-5181010.000,-5709344.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,71512.000,,,,,,480829.000,,,,,,,,
PaymentOfFinancingAndStockIssuanceCosts,,,,,286349.000,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,48000.000
PreferredStockDividendsAndOtherAdjustments,,,,,,,,,,,,,,,,,1374229.000,,
ProceedsFromDebtNetOfIssuanceCosts,,,,,5875000.000,,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,10565972.000,,,,,,,,
ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,,,,,,,,,,,,,,,4927760.000,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,-24143.000,,,,,,,,,,,,,,
ProceedsFromWarrantExercises,,,,,,,,,,,75589.000,,,,88890.000,,,,
ProfitLoss,-1240352.000,,,,,,,,,,,,,,,,,,
ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,,,,2937.000
RepaymentsOfBankDebt,,,,,,,,,,,,,,,,,,,115267.000
RepaymentsOfNotesPayable,,,,,471000.000,,,,18152.000,,,,,,,,,,
RepaymentsOfRelatedPartyDebt,345000.000,,,,,,,,,,,,,,,,,,
RepaymentsOfShortTermDebt,,,,,,,,,600000.000,,,,,,,,,,
ResearchAndDevelopmentExpense,630661.000,573808.000,421403.000,205867.000,224516.000,194954.000,208027.000,378934.000,1740113.000,597545.000,1355323.000,1269590.000,1182542.000,1035684.000,3400820.000,3429899.000,1494399.000,1372018.000,1509900.000
Revenues,,,,,,,,,,,,,,,,1928103.000,2075919.000,,3037851.000
SalesRevenueNet,,,,,,,,,,,,,,,,1928103.000,2075919.000,,3037851.000
SellingGeneralAndAdministrativeExpense,582184.000,894756.000,429742.000,541962.000,515244.000,762078.000,776408.000,1335325.000,1010505.000,1343816.000,2793546.000,2261831.000,2125100.000,1826812.000,2616384.000,4583097.000,5335388.000,4592686.000,5572730.000
ShareBasedCompensation,,,,39787.000,71512.000,,,,110502.000,,480829.000,,,,702286.000,,,,1372911.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,,125000.000,0.000,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,0.290,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.020,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,,,,,,,,152500.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,,,,32550.000,,,,,,,,,,,,,,,
StockIssued1,,,,,22.000,,,,,,,,,,,,,,
StockOptionPlanExpense,25875.000,,,,71512.000,,,,,,,,,,,,,,
StockholdersEquityNoteStockSplitConversionRatio1,,,,,,,,,0.059,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,13086290.000,13415920.000,13504254.000,-26569781.000,13444500.000,15373510.000,19606190.000,-30923373.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,98293417.000,98777186.000,104460121.000,104875832.000,6741175.000,,10500343.000,10747869.000,,,,,,,,,22118023.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,,12828124.000,13415920.000,13420648.000,-26388845.000,13444500.000,15373510.000,19606190.000,-30923373.000,
