,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2015-03-31,2015-09-30
AdvertisingExpense,,,,,1698.000,2086.000,1007.000,2032.000,44615.000,3009.000,3183.000,4553.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,,-88700.000,,0.000,,,,,
AmortizationOfIntangibleAssets,,,,,,,0.000,,,,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-151590.000,,151924.000,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,-4909.000,
CostOfServices,37560.000,26701.000,19239.000,22249.000,25223.000,35664.000,32730.000,52443.000,55909.000,30415.000,23397.000,28460.000
Depreciation,,,28588.000,,1768.000,,2254.000,,2046.000,3405.000,3245.000,3239.000
EarningsPerShareBasic,,,,,0.000,,,,,,0.000,
EarningsPerShareBasicAndDiluted,-0.002,-0.002,-0.001,0.003,,0.000,-0.000,,0.000,0.000,,0.000
EarningsPerShareDiluted,,,,,0.000,,,,,,-0.000,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,0.000
GainLossOnInvestments,,,,311890.000,-10101.000,-30855.000,-6880.000,1845.000,0.000,0.000,0.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,0.000,,,,,
GainLossOnSaleOfSecuritiesNet,,,,,10102.000,,,,,,,
GeneralAndAdministrativeExpense,,222882.000,183144.000,232498.000,259457.000,138502.000,219236.000,220758.000,287303.000,256536.000,185765.000,171127.000
GrossProfit,-36464.000,-26598.000,-16880.000,-18719.000,-18313.000,-28624.000,-25930.000,-45269.000,-48904.000,-22392.000,-14680.000,-3333.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,-406915.000,-236520.000,-210417.000,-1806728.000,-378008.000,-300325.000,-155721.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,-155721.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-408198.000,-341977.000,,,,,,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,,,0.000,,0.000,,0.000,0.000,0.000,
IncomeTaxesPaidNet,,,,,0.000,,,,,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-25398.000,,458865.000,,,,,,102413.000,
IncreaseDecreaseInAccountsReceivable,,,-10608.000,,19398.000,,,,,,43915.000,
IncreaseDecreaseInDueToRelatedParties,,,,,0.000,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,77655.000,,,,,,931.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-987.000,,,,,,,,,
InterestAndOtherIncome,,,13.000,,0.000,,0.000,,,,,
InterestExpense,675.000,674.000,612.000,,26582.000,22306.000,23430.000,23724.000,24324.000,24629.000,25251.000,25889.000
InterestExpenseDebt,,,,,,,,,24324.000,24629.000,25251.000,25889.000
InterestPaidNet,,,,,0.000,,,,,,0.000,
InvestmentIncomeInterest,29.000,20.000,,,,,,,,,,
LeaseAndRentalExpense,,,,,29226.000,28898.000,28360.000,28747.000,26732.000,25809.000,26808.000,25491.000
MarketableSecuritiesUnrealizedGainLoss,-45460.000,-71643.000,48765.000,624245.000,-25718.000,-14633.000,0.000,-1845.000,0.000,0.000,0.000,
NetCashProvidedByUsedInFinancingActivities,,,61591.000,,-198580.000,,,,,,90000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,61591.000,,-198580.000,,,,,,90000.000,
NetCashProvidedByUsedInInvestingActivities,,,,,163914.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,163914.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-213181.000,,186590.000,,,,,,-94909.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-213181.000,,186590.000,,,,,,-94909.000,
NetIncomeLoss,-408198.000,-341977.000,-156011.000,683062.000,-360786.000,-197068.000,-177902.000,-1772115.000,-315383.000,-266683.000,-151222.000,-190424.000
NetIncomeLossAttributableToNoncontrollingInterest,54793.000,-38484.000,-36842.000,124369.000,-46129.000,-39452.000,-32515.000,-34613.000,-62625.000,33642.000,-4499.000,1551.000
NetIncomeLossAvailableToCommonStockholdersBasic,353405.000,-303493.000,-119169.000,558693.000,,,,,,,,
NonoperatingIncomeExpense,,,2216.000,,,,,,,,,
OperatingExpenses,-327279.000,244694.000,189513.000,240796.000,352612.000,147242.000,226540.000,231912.000,356769.000,256536.000,191120.000,179207.000
