,2011-09-30,2012-03-31,2012-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4978.000,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,3500.000,
LeaseAndRentalExpense,3364.000,4274.000,3181.000
MarketingAndAdvertisingExpense,,7500.000,0.000
NetCashProvidedByUsedInFinancingActivities,,16669.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,16669.000,
NetCashProvidedByUsedInOperatingActivities,,-21647.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-21647.000,
NetIncomeLoss,-12109.000,-25147.000,-11504.000
OperatingExpenses,12109.000,25147.000,11504.000
ProceedsFromContributedCapital,,16669.000,
ProfessionalFees,8129.000,9309.000,8173.000
ProfitLoss,,-25147.000,
ResearchAndDevelopmentExpense,,,0.000
Revenues,,,0.000
SalesRevenueNet,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,10250000.000
