,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,-858000.000,,,-372000.000,,,,-238000.000,,,,-100000.000,,,,-122000.000,,,,-164000.000,,,,-247000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1446000.000,3699000.000,,,1442000.000,,,,1303000.000,,,,1568000.000,,,,1647000.000,,,,1709000.000,,,,1731000.000
AmortizationOfIntangibleAssets,,,,,,,,,1043000.000,,,,1043000.000,1100000.000,1100000.000,1109000.000,1148000.000,1100000.000,900000.000,854000.000,987000.000,1000000.000,1100000.000,1152000.000,1136000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,900000.000,900000.000,,800000.000,900000.000,900000.000,-1900000.000,700000.000,700000.000,800000.000,-1400000.000,800000.000,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,2060000.000,,,,173000.000,,,,102000.000,,,,163000.000,,,,8486000.000,,,,440000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-15794000.000,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.060,0.060,0.060,0.060,0.080,0.080,0.080,0.080,0.080,0.080
ComprehensiveIncomeNetOfTax,-11698000.000,6402000.000,12908000.000,-23802000.000,-16439000.000,13524000.000,8308000.000,-12095000.000,-11664000.000,34786000.000,18245000.000,16904000.000,-7947000.000,18091000.000,17701000.000,9765000.000,-434000.000,23675000.000,12519000.000,5077000.000,-8334000.000,9115000.000,15344000.000,6606000.000,-6797000.000
CostsAndExpenses,456923000.000,489552000.000,489769000.000,461606000.000,463854000.000,503342000.000,565313000.000,548058000.000,544037000.000,568482000.000,602912000.000,565048000.000,586606000.000,631694000.000,678354000.000,646800000.000,611996000.000,662649000.000,675942000.000,640822000.000,630720000.000,659973000.000,693553000.000,687003000.000,663341000.000
CurrentIncomeTaxExpenseBenefit,-740000.000,3132000.000,7041000.000,-9329000.000,,,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,-6606000.000,37000.000,-233000.000,9858000.000,-4301000.000,,,,-8756000.000,,,,-3493000.000,,,,1507000.000,,,,5212000.000,,,,-4197000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,,,,,,,,,-3691000.000,,,,-1119000.000,-600000.000,-800000.000,-683000.000,-900000.000,-600000.000,-800000.000,-929000.000,-1957000.000
DepreciationDepletionAndAmortization,17918000.000,,,,19320000.000,,,,,,,,,,,,22232000.000,22616000.000,23373000.000,24821000.000,25151000.000,25748000.000,25793000.000,26361000.000,25394000.000
DividendsCommonStockCash,788000.000,797000.000,798000.000,797000.000,797000.000,808000.000,807000.000,807000.000,807000.000,806000.000,805000.000,815000.000,819000.000,816000.000,823000.000,1644000.000,1584000.000,1578000.000,1578000.000,2097000.000,2088000.000,2087000.000,2074000.000,2069000.000,2066000.000
EarningsPerShareBasic,-0.510,0.200,0.460,0.080,-0.710,0.440,0.240,-0.280,-0.520,0.180,0.520,0.410,-0.200,0.630,0.720,0.540,0.030,0.760,0.730,0.190,-0.240,0.390,0.500,0.070,-0.290
EarningsPerShareDiluted,-0.510,0.200,0.460,0.080,-0.710,0.440,0.240,-0.280,-0.520,0.180,0.520,0.410,-0.200,0.630,0.720,0.540,0.030,0.740,0.720,0.180,-0.240,0.390,0.490,0.070,-0.290
EffectiveIncomeTaxRateContinuingOperations,,,,,0.194,,,,-0.425,0.380,0.334,-0.101,0.420,0.371,0.397,-0.842,0.183,0.393,0.402,-0.595,-0.374,0.375,0.370,-0.030,0.414
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,-0.350,0.350,0.350,,0.350,,,,0.350,,,,0.350,,,,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,0.013,-0.067,-0.026,,,-0.024,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,,,,,,,,0.016,,,,-0.209,,,,,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,,,,0.001,0.089,-0.012,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,-0.039,0.038,0.036,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationTaxCreditsOther,,,,,,,,,0.050,0.030,0.014,,,,,,,,,,,,,,
FairValueOfAssetsAcquired,,,,,,,,,,,,,,,,,,,,,1947000.000,,,,694000.000
FiniteLivedIntangibleAssetsAmortizationExpense,,,,,,200000.000,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,95000.000,,,,285000.000,,,,212000.000,,,,214000.000,,,,310000.000,,,,311000.000,,,,613000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,,3618000.000,,,,,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,1843000.000,,,,,,,,,,,,112000.000,,,,106000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,27371000.000,32556000.000,,912000.000,32909000.000,32046000.000,6867000.000,-9745000.000,16381000.000,20555000.000,1096000.000,-12647000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-20133000.000,8620000.000,19073000.000,1933000.000,-22536000.000,6084000.000,11776000.000,-12316000.000,-23303000.000,7865000.000,21004000.000,13895000.000,-8955000.000,,,,,,,,,,,,
IncomeTaxCreditsAndAdjustments,,,,,,,,,300000.000,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,-7346000.000,3169000.000,6808000.000,529000.000,-4374000.000,-5757000.000,5258000.000,-4387000.000,-9908000.000,2987000.000,7022000.000,3549000.000,-3762000.000,10163000.000,12938000.000,5096000.000,167000.000,12942000.000,12892000.000,1879000.000,-3642000.000,6150000.000,7615000.000,-488000.000,-5240000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,312000.000,-528000.000,-550000.000,-670000.000,,,,,,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,,-8156000.000,2753000.000,7351000.000,4863000.000,,,,,,,,,,,,,
IncomeTaxReconciliationOtherAdjustments,,,,,,,,,18000.000,703000.000,-247000.000,-914000.000,,,,,,,,,,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,,,,,-902000.000,300000.000,756000.000,-513000.000,,,,,,,,,,,,,
