,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-09-30
AmortizationOfDebtDiscountPremium,,,,,,27500.000,,,16757.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,3684.000,,,,-55386.000,,,-18359.000,
CommunicationsAndInformationTechnology,169.000,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,0.000,,,,,,,0.000,
DepreciationAmortizationAndAccretionNet,,,,,,,,,58.000,
DepreciationAndAmortization,,759.000,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,18275.000,,,,
DividendIncomeOperating,,0.000,,,,,,,,
Dividends,,,,,,,0.000,,0.000,
EarningsPerShareBasicAndDiluted,-0.010,0.000,0.010,-0.010,-0.060,0.000,-0.010,-0.010,-0.080,-0.030
GainLossOnDerivativeInstrumentsNetPretax,,,,,,79569.000,9946.000,-3971.000,-15972.000,-9101.000
GainLossOnInvestments,,-1270819.000,278982.000,-195787.000,-164223.000,-10364.000,-2334.000,-4952.000,,
GainLossOnSaleOfInvestments,,0.000,,,,,,,,
GeneralAndAdministrativeExpense,,,593.000,2722.000,,2615.000,1438.000,6988.000,5729.000,8449.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-182136.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-14792.000,-182136.000,-167224.000,-220070.000,-288204.000,-155475.000,-240174.000,-226332.000,-120109.000,-127890.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,0.000,,,,,,,,
IncomeTaxCreditsAndAdjustments,,0.000,,,,,,,0.000,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,,,,0.000,
IncomeTaxesPaidNet,,0.000,,,,,,,0.000,
IncreaseDecreaseInAccountsPayable,,15479.000,,,,-9478.000,,,-6884.000,
IncreaseDecreaseInAccruedLiabilities,,148194.000,,,,129322.000,,,118265.000,
IncreaseDecreaseInDueFromAffiliatesCurrent,,,,,,,,,10500.000,
IncreaseDecreaseInDueToAffiliatesCurrent,,,,,,,,,-3203.000,
IncreaseDecreaseInDueToRelatedParties,,,,,,-25498.000,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,737.000,,,,,,,,
IncreaseDecreaseInNotesPayableCurrent,,,,,,99764.000,,,-510.000,
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,,,,,,,,-3067122.000,
InterestExpense,,,39.000,94.000,,58870.000,29460.000,30975.000,23009.000,1846.000
InterestPaid,,0.000,,,,,,,,
InterestPaidNet,,,,,,,,,-2934812.000,
InvestmentIncomeInterest,,987.000,0.000,0.000,0.000,1696.000,2067.000,2132.000,2171.000,2309.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,0.000,,,,,,,,
LeaseAndRentalExpense,6580.000,8887.000,6767.000,7420.000,6409.000,3769.000,3326.000,2844.000,5088.000,10801.000
LineOfCreditFacilityIncreaseAdditionalBorrowings,,,,,,,,,7706.000,
NetCashProvidedByUsedInFinancingActivities,,36800.000,,,,99764.000,,,7196.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,36800.000,,,,99764.000,,,7196.000,
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,,,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,,,,0.000,
NetCashProvidedByUsedInOperatingActivities,,-33116.000,,,,-155150.000,,,-25556.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1452955.000,,,,-155150.000,,,-25556.000,
NetIncomeLoss,,-1452955.000,111758.000,,,-165839.000,,,,
NetRealizedOrUnrealizedGainLossOnTradingSecurities,,,,,,,,,,-1106384.000
NoninterestExpenseDirectorsFees,750.000,0.000,,1000.000,,,,0.000,0.000,0.000
OperatingExpenses,39792.000,193623.000,198724.000,253820.000,320054.000,268240.000,288762.000,295993.000,269252.000,202348.000
OperatingIncomeLoss,-14792.000,-182136.000,-167224.000,-220070.000,-288204.000,-155475.000,-240174.000,-226332.000,,
OtherGeneralAndAdministrativeExpense,7645.000,20328.000,7548.000,26307.000,32088.000,29552.000,42254.000,53389.000,37753.000,15577.000
OtherIncome,,,,,,,,0.000,,
OtherNoncashIncome,,,,,,,,,-87500.000,
OtherOperatingIncomeExpenseNet,,,,2600.000,,,,,87500.000,9250.000
PaymentsToAcquireInvestments,,0.000,,,,,,,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,,0.000,,,,,,,0.000,
ProceedsFromIssuanceOfCommonStock,,35000.000,,,,0.000,,,0.000,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,0.000,,,,,,,,
ProfessionalFees,9875.000,22912.000,47157.000,79657.000,143261.000,36814.000,75664.000,65177.000,61052.000,29055.000
ProfitLoss,-68815.000,-1452955.000,,,,,,,,
Revenues,25000.000,11487.000,31500.000,31150.000,31850.000,33196.000,38642.000,33632.000,45671.000,74309.000
SalariesWagesAndOfficersCompensation,,136620.000,136620.000,136620.000,136620.000,136620.000,136620.000,136620.000,136620.000,136620.000
SalesRevenueNet,25000.000,11487.000,31500.000,31150.000,31850.000,33196.000,38642.000,33632.000,45671.000,74309.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,37128197.000,37128197.000,36928197.000,36928197.000,39787001.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,36928197.000,36928197.000,36928197.000,36928197.000,39787001.000
