,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2013-03-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,770000.000,919000.000,789000.000,761000.000,704000.000,319000.000
Assets,338456000.000,344963000.000,364447000.000,343690000.000,351836000.000,355927000.000
AvailableForSaleSecurities,,,,,29001000.000,12982000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,27935000.000,12479000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,913000.000,1971000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,976000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,913000.000,995000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,2450000.000,1980000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,2391000.000,1971000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,1941000.000,1466000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,1984000.000,1497000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,2971000.000,1809000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,2990000.000,1826000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,2001000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,2002000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,18572000.000,7224000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,19634000.000,7688000.000
AvailableForSaleSecuritiesDebtSecurities,34859000.000,36391000.000,43579000.000,42177000.000,29001000.000,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,87000.000,9000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,87000.000,5000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,87000.000,9000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,4000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1153000.000,512000.000
BankOwnedLifeInsurance,8196000.000,7931000.000,8000000.000,8068000.000,8178000.000,8311000.000
CashAndCashEquivalentsAtCarryingValue,52298000.000,45138000.000,59999000.000,43780000.000,58409000.000,70452000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,5389000.000,
CashAndDueFromBanks,5721000.000,6411000.000,4588000.000,5784000.000,5389000.000,4977000.000
CommonStockNoParValue,0.000,0.000,0.000,,,
CommonStockSharesAuthorized,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000
CommonStockSharesIssued,5455316.000,5361186.000,5344648.000,5331783.000,5329503.000,5370000.000
CommonStockSharesOutstanding,5455316.000,5361186.000,5344648.000,5331783.000,5329503.000,5370000.000
CommonStockValue,,,,,,37156000.000
CommonStockValueOutstanding,37833000.000,37088000.000,36972000.000,36875000.000,36862000.000,
Deposits,285514000.000,295527000.000,314714000.000,294273000.000,301477000.000,307541000.000
EquityMethodInvestmentOwnershipPercentage,,,,,0.500,0.500
FairValueOptionAggregateDifferencesLoansAndLongTermReceivables,,,,,36000.000,
FederalFundsSold,,,,,,65475000.000
FederalHomeLoanBankAdvancesLongTerm,11000000.000,7500000.000,7500000.000,7500000.000,7500000.000,5500000.000
FederalHomeLoanBankStockAndFederalReserveBankStock,,,,,,743000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,2935000.000,3063000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,232000.000,129000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,235932000.000,241874000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,2937000.000,3340000.000
FinancingReceivableModificationsNumberOfContracts1,,,,,0.000,
FinancingReceivableModificationsPostModificationRecordedInvestment1,,,,,,2300000.000
FinancingReceivableModificationsPreModificationRecordedInvestment1,,,,,,2000000.000
FinancingReceivableModificationsRecordedInvestment,,,,,341000.000,2255000.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,,2160000.000,
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,,,205000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,,554000.000,416000.000
FinancingReceivableRecordedInvestmentCurrent,,,,,236155000.000,244593000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,,554000.000,416000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,,513000.000,746000.000
FinancingReceivableRecordedInvestmentPastDue,,,,,2714000.000,621000.000
HeldToMaturitySecurities,10739000.000,10738000.000,10738000.000,9936000.000,8900000.000,9354000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,134000.000,93000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,134000.000,97000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionFairValue,,,,,865000.000,1604000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,4000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,698000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,865000.000,906000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,2829000.000,3219000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsNetCarryingAmount,,,,,2693000.000,3114000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,679000.000,978000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,,,,,705000.000,986000.000
