,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,-5524.000,,,,200000.000,,,,475000.000,,,,1019000.000,,,,2340000.000,,,,4318000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,11262499.000,,,,,,,,,,,,,,,,830000.000,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,300000.000,,,,44000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,2500000.000,2452421.000,2351557.000,,,,,,
AssetRetirementObligationAccretionExpense,52750.000,58000.000,59000.000,86250.000,81000.000,80000.000,86000.000,101000.000,117000.000,123000.000,130000.000,134000.000,112000.000,132000.000,182000.000,308000.000,264000.000,289000.000,276000.000,353000.000,300000.000
AssetRetirementObligationLiabilitiesIncurred,,,,,116000.000,,,,358000.000,,,,2404000.000,,,,303000.000,,,,577000.000
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,22000.000,,,,221000.000,,,,,,,,130000.000
AssetRetirementObligationPeriodIncreaseDecrease,,,,,700000.000,,,,,,,,,,,,,,,,
AssetRetirementObligationRevisionOfEstimate,,,,,540000.000,,,,1489000.000,,,,-703000.000,,,,1238000.000,,,,794000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-7910327.000,,,,2557000.000,,,,8053000.000,,,,-2346000.000,,,,101597000.000,,,,-3179000.000
CostsAndExpenses,21857310.000,66263000.000,38087000.000,72376690.000,69141000.000,39054000.000,46736000.000,45513000.000,46723000.000,60840000.000,65680000.000,78675000.000,147217000.000,319095000.000,367499000.000,290769000.000,146203000.000,146635000.000,71879000.000,76872000.000,80536000.000
CurrentIncomeTaxExpenseBenefit,,,188000.000,,46000.000,32000.000,902000.000,-576000.000,1275000.000,1539000.000,-156000.000,-2525000.000,0.000,0.000,-295000.000,3254000.000,,,-1141000.000,,
DeferredIncomeTaxExpenseBenefit,3063832.000,-3713000.000,-781000.000,168.000,,0.000,1661000.000,,8261000.000,9095000.000,16660000.000,30226000.000,-26390000.000,-89350000.000,-33010000.000,-1577000.000,0.000,0.000,0.000,0.000,
DepreciationDepletionAndAmortization,11205450.000,19913000.000,21680000.000,27655550.000,28232000.000,20234000.000,26127000.000,23802000.000,24030000.000,31797000.000,35143000.000,43767000.000,46470000.000,51768000.000,45237000.000,35372000.000,28923000.000,31248000.000,30015000.000,31862000.000,33992000.000
DividendsCommonStock,27643.000,,,,,,,,,,,,,,,,,,,,
DividendsCommonStockCash,,0.000,0.000,,0.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,0.250,0.270,0.400,,-0.680,-1.890,-2.860,-2.910,-1.260,-1.150,0.130,1.210,0.440
EarningsPerShareDiluted,,,,,,,,,0.250,0.260,0.400,,-0.680,-1.890,-2.860,-2.910,-1.260,-1.150,0.130,1.210,0.440
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.000,,0.000,0.369,0.358,-0.359,,0.363,0.121,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,19827000.000,-9622000.000,,-4433000.000,7780000.000,-10492000.000,,-4951000.000,-8147000.000,15592000.000,,9947000.000,-9752000.000,26595000.000,,224000.000,-24160000.000,4088000.000,,18412000.000
GainLossOnSaleOfDerivatives,3062700.000,4713000.000,3371000.000,2813300.000,392000.000,254000.000,-1165000.000,-390000.000,-1843000.000,-2913000.000,-701000.000,10479000.000,18504000.000,13780000.000,19862000.000,24948000.000,7063000.000,2465000.000,885000.000,-1127000.000,-2219000.000
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,,,0.000,,-97000.000,0.000,0.000,,1065000.000,1002000.000,1073000.000,104137000.000,7000.000
GasGatheringTransportationMarketingAndProcessingCosts,,,,,,,,,,,1500000.000,,1300000.000,1400000.000,1600000.000,,900000.000,800000.000,700000.000,,500000.000
GeneralAndAdministrativeExpense,3789424.000,4093000.000,3439000.000,3221576.000,4602000.000,4149000.000,5395000.000,6633000.000,7219000.000,8100000.000,8099000.000,8734000.000,13413000.000,12961000.000,12151000.000,11580000.000,13163000.000,13197000.000,13146000.000,15583000.000,16338000.000
ImpairmentOfOilAndGasProperties,,33205000.000,3596000.000,,21230000.000,0.000,0.000,-1000.000,0.000,0.000,0.000,0.000,67127000.000,229026000.000,285721000.000,,,,0.000,,0.000
IncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,36000.000,75000.000,45000.000,,-13000.000,106000.000,116000.000,,1916000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6864408.000,-10389000.000,-9790000.000,-21376408.000,-15459000.000,25151000.000,22668000.000,22431000.000,25899000.000,28860000.000,46123000.000,74247000.000,-76588000.000,-246366000.000,-275319000.000,-228619000.000,-107667000.000,-105747000.000,10906000.000,104415000.000,
IncomeLossFromSubsidiariesBeforeTax,,,,,,,,,,,,,,,,,,,,,0.000
IncomeTaxExpenseBenefit,3063832.000,-3713000.000,-593000.000,-187832.000,46000.000,32000.000,2563000.000,7056000.000,9536000.000,10634000.000,16504000.000,27701000.000,-26390000.000,-89350000.000,-33305000.000,1677000.000,,,-1141000.000,,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,15800000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,8455502.000,,,,-1752000.000,,,,6941000.000,,,,-2140000.000,,,,-7307000.000,,,,16777000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,46000.000,,,,1275000.000,,,,-444000.000,,,,-2463000.000,,,,0.000
IncreaseDecreaseInDeferredIncomeTaxes,,,200000.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInFutureIncomeTaxExpenseEstimatesOnFutureCashFlowsRelatedToProvedOilAndGasReserves,,,,,7500000.000,,,,,,,,24300000.000,82700000.000,33300000.000,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,112000.000,,,,-150000.000,,,,-147000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-8563482.000,,,,-10788000.000,,,,-16540000.000,,,,45703000.000,,,,2591000.000,,,,8256000.000
IncreaseDecreaseInOtherDeferredLiability,288706.000,,,,209000.000,,,,-199000.000,,,,-353000.000,,,,1875000.000,,,,-108000.000
IncreaseDecreaseInOtherOperatingAssets,-12939.000,,,,172000.000,,,,466000.000,,,,-193000.000,,,,-97000.000,,,,-39000.000
IncreaseDecreaseInPrepaidExpense,544078.000,,,,493000.000,,,,424000.000,,,,364000.000,,,,47000.000,,,,2251000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,,,-43337000.000,,,,0.000
IncreaseDecreaseInRoyaltiesPayable,1341405.000,,,,1165000.000,,,,1597000.000,,,,-2907000.000,,,,-3975000.000,,,,6984000.000
InterestAndOtherIncome,72827.000,30000.000,55000.000,66173.000,67000.000,47000.000,66000.000,45000.000,38000.000,409000.000,267000.000,631000.000,384000.000,502000.000,999000.000,480000.000,518000.000,877000.000,,,
InterestCostsCapitalized,,,,,300000.000,,,,700000.000,700000.000,800000.000,600000.000,979000.000,1300000.000,500000.000,1121000.000,400000.000,1700000.000,700000.000,900000.000,1200000.000
InterestExpense,307824.000,1000.000,144000.000,549176.000,1271000.000,1609000.000,2038000.000,769000.000,1396000.000,1616000.000,673000.000,1649000.000,2070000.000,5869000.000,7229000.000,6586000.000,7197000.000,6167000.000,6880000.000,7955000.000,8455000.000
InterestPaidNet,,,,,1359000.000,,,,1269000.000,,,,1990000.000,,,,0.000,,,,
LeaseOperatingExpense,4645200.000,6375000.000,6491000.000,10672800.000,10899000.000,10140000.000,8569000.000,9112000.000,9351000.000,11704000.000,13691000.000,16607000.000,13046000.000,14950000.000,14917000.000,15280000.000,15489000.000,13174000.000,14605000.000,12934000.000,15758000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,,,,,,,,,-450000.000,,,,,,,,2653000.000
NaturalGasMidstreamCosts,,,,,,,,,,,,,,,,,,,1449000.000,,2341000.000
NaturalGasMidstreamRevenue,,,,,,,,,,,,,,,,,,,1566000.000,,1555000.000
NetCashProvidedByUsedInFinancingActivities,39743843.000,,,,55000000.000,,,,70006000.000,,,,70400000.000,,,,141171000.000,,,,173832000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,39743843.000,,,,55000000.000,,,,70006000.000,,,,70400000.000,,,,141171000.000,,,,173832000.000
NetCashProvidedByUsedInInvestingActivities,-52764016.000,,,,-84672000.000,,,,-93898000.000,,,,-166092000.000,,,,-57932000.000,,,,-238320000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-52764016.000,,,,-84672000.000,,,,-93898000.000,,,,-166092000.000,,,,-57932000.000,,,,-238320000.000
NetCashProvidedByUsedInOperatingActivities,5109846.000,,,,32229000.000,,,,31945000.000,,,,93346000.000,,,,18358000.000,,,,61309000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5109846.000,,,,32229000.000,,,,31945000.000,,,,93346000.000,,,,18358000.000,,,,61309000.000
NetIncomeLoss,3800576.000,-6676000.000,-9197000.000,-21188576.000,-15505000.000,25119000.000,20105000.000,15375000.000,16363000.000,18226000.000,29619000.000,46563000.000,-50234000.000,-157091000.000,-242059000.000,-230140000.000,-107654000.000,-105853000.000,11931000.000,104519000.000,43984000.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,,,,,,,,,,,,,,,,,4900000.000
OilAndGasSalesRevenue,29163667.000,36078000.000,38008000.000,52748333.000,59319000.000,58179000.000,81868000.000,69664000.000,78931000.000,99054000.000,96617000.000,93110000.000,62465000.000,87848000.000,71815000.000,56212000.000,43926000.000,69336000.000,83079000.000,94815000.000,114847000.000
OperatingIncomeLoss,7099405.000,-10358000.000,-9701000.000,-20468405.000,-14255000.000,26905000.000,24640000.000,23155000.000,27257000.000,30067000.000,46529000.000,75265000.000,-74805000.000,-240999000.000,-269089000.000,-223518000.000,-102053000.000,-101459000.000,16854000.000,9491000.000,54278000.000
OperatingLeasesRentExpenseNet,,,,,,,,,200000.000,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,-234997.000,-31000.000,-89000.000,-908003.000,-1204000.000,-1754000.000,-1972000.000,-724000.000,-1358000.000,-1207000.000,-406000.000,-1018000.000,-1783000.000,-5367000.000,-6230000.000,-5101000.000,-5614000.000,-4288000.000,-5948000.000,94924000.000,-8378000.000
PaymentsOfDividendsCommonStock,96356.000,,,,,,,,,,,,,,,,,,,,
PaymentsOfStockIssuanceCosts,11329305.000,,,,,,,,,,,,,,,,614000.000,,,,0.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,50000.000,,,,565000.000,,,,1896000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,,,24028000.000,,,,0.000,,,,
PaymentsToAcquireOtherInvestments,,,,,61000.000,,,,0.000,,,,383000.000,,,,,,,,
