,2011-06-30,2011-09-30
CostOfRevenue,2865400.000,2878247.000
CostOfServices,2205712.000,2294189.000
DepreciationAndAmortization,9009.000,10012.000
DividendsPreferredStock,21250.000,21250.000
EarningsPerShareBasicAndDiluted,0.000,0.000
GeneralAndAdministrativeExpense,528827.000,572938.000
GrossProfit,1042181.000,1068497.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3126.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-25487.000
InterestIncomeExpenseNonoperatingNet,-95980.000,-101226.000
NetIncomeLoss,3126.000,-25487.000
NetIncomeLossAvailableToCommonStockholdersBasic,-18124.000,-46737.000
NonoperatingIncomeExpense,-95980.000,-101226.000
OperatingExpenses,943075.000,992758.000
OperatingIncomeLoss,99106.000,75739.000
OtherCostOfServices,135015.000,128227.000
OtherSalesRevenueNet,42275.000,84000.000
ReimbursementRevenue,124716.000,109127.000
RelatedPartyCosts,524673.000,455831.000
RevenueFromRelatedParties,603336.000,545612.000
Revenues,3907581.000,3946744.000
SalesRevenueNet,3907581.000,3946744.000
SalesRevenueServicesNet,3137254.000,3208005.000
SellingAndMarketingExpense,405239.000,409808.000
