,2012-02-25,2012-05-26,2012-12-01,2013-03-02,2013-06-01,2013-08-31,2013-11-30,2014-11-29,2015-02-28,2015-05-30,2015-08-31,2016-02-27,2016-05-28,2016-11-26,2017-05-31
AdjustmentForAmortization,626000.000,622000.000,622000.000,619000.000,960000.000,990000.000,989000.000,953000.000,953000.000,912000.000,909000.000,909000.000,722000.000,722000.000,835000.000
AllocatedShareBasedCompensationExpense,,,473000.000,971000.000,488000.000,1657000.000,1262000.000,402000.000,608000.000,592000.000,934000.000,1111000.000,1048000.000,1214000.000,1210000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,700000.000,200000.000,,,,,,,,,120000.000,163000.000,163000.000
AssetImpairmentCharges,,,,,,,,,,1082000.000,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,,,,,520000.000,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,-28000.000,,-51000.000,,1238000.000,88000.000,-1013000.000,
BusinessExitCosts1,,,,,,,,,,,,,,,1792000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-3733000.000,,,,-10289000.000,-2912000.000,,,,,,-2580000.000,
ComprehensiveIncomeNetOfTax,,1592000.000,2639000.000,911000.000,1753000.000,7292000.000,1641000.000,1176000.000,339000.000,988000.000,7354000.000,-223000.000,-731000.000,-3323000.000,-4393000.000
CostOfGoodsAndServicesSold,13646000.000,15130000.000,14502000.000,13146000.000,15424000.000,18863000.000,13387000.000,16671000.000,16301000.000,17984000.000,20896000.000,15415000.000,15176000.000,14479000.000,16410000.000
CostOfGoodsSold,1247000.000,1142000.000,425000.000,746000.000,665000.000,1286000.000,506000.000,637000.000,896000.000,778000.000,995000.000,938000.000,621000.000,435000.000,2370000.000
CostOfServices,11973000.000,13585000.000,13589000.000,11939000.000,14281000.000,17055000.000,12414000.000,15421000.000,14934000.000,16712000.000,19303000.000,13797000.000,13928000.000,13558000.000,13519000.000
Depreciation,860000.000,680000.000,702000.000,722000.000,752000.000,832000.000,784000.000,964000.000,1040000.000,980000.000,1158000.000,894000.000,1003000.000,866000.000,949000.000
DepreciationDepletionAndAmortization,,,1324000.000,,,,1773000.000,1917000.000,,,,,,1588000.000,
EarningsPerShareBasic,0.070,0.090,0.160,0.090,0.130,0.450,0.100,0.110,0.030,0.070,0.450,-0.030,-0.070,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,-0.070,-0.290,-0.330
EarningsPerShareDiluted,0.060,0.090,0.150,0.080,0.130,0.440,0.100,0.110,0.020,0.070,0.460,-0.030,-0.070,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,-66000.000,,,,19000.000,-79000.000,,,,,,-481000.000,
EffectiveIncomeTaxRateContinuingOperations,,,0.380,0.400,0.400,-0.918,,,,,,,,,
EffectiveIncomeTaxRateReconciliationTaxCredits,,,,,,,,,,0.580,,,,,
GrossProfit,24981000.000,26144000.000,29559000.000,27284000.000,29435000.000,42711000.000,30031000.000,31204000.000,30015000.000,30322000.000,46548000.000,29854000.000,29562000.000,25308000.000,27341000.000
