,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,1548000.000,1484000.000,1451000.000,1371000.000,1352000.000,1954000.000,2237000.000,2387000.000,2339000.000,2388000.000,2219000.000,2429000.000,2340000.000,2318000.000,2146000.000,2337000.000,2332000.000,2278000.000,2213000.000,2274000.000,2138000.000,2123000.000,2101000.000
AccruedLiabilitiesAndOtherLiabilities,,,4652000.000,5809000.000,6356000.000,5337000.000,3714000.000,3535000.000,3761000.000,3167000.000,3164000.000,3749000.000,4749000.000,4578000.000,4050000.000,5463000.000,5372000.000,4050000.000,5933000.000,5000000.000,5363000.000,4291000.000,4309000.000
AccumulatedDeferredInvestmentTaxCredit,,,,,,,,2500000.000,,,,2204000.000,,2138000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,7726000.000,,,,8004000.000,,,,9139000.000,,9724000.000,,,,10906000.000,,,,11936000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2839000.000,2609000.000,2456000.000,2273000.000,2414000.000,1947000.000,790000.000,-3384000.000,-4854000.000,-5717000.000,-3843000.000,-2259000.000,-1259000.000,-215000.000,580000.000,-1086000.000,-111000.000,252000.000,920000.000,2381000.000,1885000.000,-411000.000,-374000.000
AdditionalCollateralAggregateFairValue,,,,,,,,,,,,,,161000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,22112000.000,22112000.000,22111000.000,22112000.000,22113000.000,22103000.000,22106000.000,22109000.000,22114000.000,22118000.000,22120000.000,22123000.000,22126000.000,22122000.000,22126000.000,22129000.000,22134000.000,22152000.000,22157000.000,22168000.000,22184000.000,22366000.000,22407000.000
AdvancesFromFederalHomeLoanBanks,,,,33696000.000,,,,33996000.000,,,,49404000.000,,43704000.000,,,,68261000.000,,,,81548000.000,
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
AllowanceForDoubtfulAccountsReceivable,,,,300000.000,,,,,,,,,,,,,,,,,,,
Assets,335908000.000,331873000.000,332168000.000,327299000.000,320037000.000,508121000.000,512827000.000,510534000.000,513855000.000,516387000.000,519831000.000,539108000.000,553866000.000,560207000.000,559365000.000,583367000.000,611409000.000,630347000.000,642971000.000,663336000.000,674495000.000,673925000.000,683677000.000
