,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,90952000.000,98438000.000,108114000.000,123863000.000,108003000.000,115795000.000,115684000.000,128383000.000,106541000.000,105861000.000,90977000.000,126472000.000,109370000.000,119085000.000,108015000.000
AccountsPayableCurrent,,,,80938000.000,,,,81520000.000,,,,81988000.000,,,
AccountsReceivableNetCurrent,81076000.000,87106000.000,106154000.000,129076000.000,106466000.000,118755000.000,124387000.000,147487000.000,123017000.000,109790000.000,110571000.000,148738000.000,131558000.000,126407000.000,132838000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,29993000.000,31433000.000,33045000.000,35620000.000,38012000.000,41169000.000,44336000.000,46841000.000,50004000.000,43732000.000,46456000.000,49136000.000,52189000.000,55012000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-10138000.000,,,,-5700000.000,,,,-2700000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1061000.000,-108000.000,-6419000.000,-10138000.000,-6474000.000,-12533000.000,-7832000.000,-5706000.000,-8573000.000,-8786000.000,-3990000.000,-2722000.000,-4625000.000,-4914000.000,-10125000.000
AdditionalPaidInCapitalCommonStock,529142000.000,529328000.000,587756000.000,552608000.000,562598000.000,528285000.000,532783000.000,538025000.000,550901000.000,542681000.000,456154000.000,461822000.000,467063000.000,454643000.000,458414000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,4731000.000,,,,6214000.000,,,,6942000.000,,,
Assets,603966000.000,624871000.000,854631000.000,880711000.000,841210000.000,834993000.000,874282000.000,899696000.000,858370000.000,840215000.000,786775000.000,817775000.000,764843000.000,736190000.000,711815000.000
AssetsCurrent,296305000.000,254012000.000,228885000.000,270933000.000,240200000.000,238441000.000,281293000.000,311261000.000,278435000.000,293979000.000,241716000.000,281369000.000,280709000.000,256333000.000,240196000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,48686000.000,32802000.000,0.000,0.000,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,56945000.000,55642000.000,0.000,,
AvailableForSaleSecuritiesCurrent,0.000,0.000,0.000,0.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,46555000.000,,,,41500000.000,,,,,,,
