,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2831237.000,,,,2752240.000,,,,2964186.000,,,,3243996.000,,,,3867113.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,878881.000,850103.000,396747.000,-1348073.000,-1498157.000,-2182844.000,-1576265.000,-990192.000,-1722811.000,-753210.000,-301315.000,-1028265.000,-263229.000,-760847.000,-21819.000,323418.000,30905.000,-1477415.000,-1407989.000
AdditionalPaidInCapitalCommonStock,,35542062.000,35554350.000,35554350.000,35554350.000,32803021.000,32910362.000,30515768.000,30614026.000,30748581.000,30832815.000,30941264.000,31049989.000,31196927.000,31242731.000,31351459.000,31460188.000,31631868.000,31656235.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,447618.000,249967.000,769000.000,1196908.000,397078.000,265898.000,669797.000,1057186.000,414921.000,266123.000,619028.000,970939.000,579311.000,523482.000,1079794.000,3069417.000,1335132.000,1112278.000,1868110.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,16847192.000,14805237.000,28487127.000,26340635.000,26194142.000,
Assets,368968273.000,334783212.000,331962151.000,325887944.000,313738995.000,300470270.000,302769067.000,300763738.000,293269238.000,288655188.000,291039769.000,291449297.000,363886591.000,368256768.000,392916555.000,522763784.000,517179806.000,499835079.000,514530016.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,405000.000,405000.000,405000.000,,547884.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,106197760.000,100269755.000,93437340.000,88071164.000,87816508.000,78872733.000,70520431.000,79989286.000,95689733.000,109194154.000,104616155.000
AvailableForSaleSecurities,97692086.000,96519573.000,116233943.000,113696735.000,110854821.000,111294347.000,103553274.000,107960452.000,103352725.000,99025910.000,92939751.000,86373096.000,87381814.000,77616277.000,70484400.000,80523378.000,95740770.000,106754363.000,102429128.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,447104.000,195883.000,372458.000,738383.000,490197.000,56294.000,87275.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,881798.000,1452339.000,408489.000,204291.000,439160.000,2496085.000,2274302.000
AvailableForSaleSecuritiesAmortizedCost,96240709.000,95109582.000,115578098.000,115848574.000,113242324.000,114782192.000,106156306.000,,,,,,87816508.000,78872733.000,70520431.000,79989286.000,95689733.000,109194154.000,104616155.000
