,2011-12-31,2012-12-31,2013-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,2547000.000,9068000.000,8423000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,3607000.000,4285000.000,3647000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,10399000.000,11354000.000,13653000.000
AllocatedShareBasedCompensationExpense,,,12070000.000
AmortizationOfDebtDiscountPremium,1459000.000,8681000.000,
AmortizationOfFinancingCostsAndDiscounts,,,11886000.000
AmortizationOfIntangibleAssets,,201000.000,208000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,15392000.000,24281000.000
AssetImpairmentCharges,,,196269000.000
AssetsFairValueAdjustment,,,52300000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,80287000.000,-90750000.000,-15770000.000
ComprehensiveIncomeNetOfTax,,-96435000.000,-347451000.000
CostOfRevenue,,68000.000,57157000.000
DefinedBenefitPlanContributionsByEmployer,,711000.000,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,884000.000
DepreciationAndAmortization,2295000.000,3052000.000,10897000.000
EffectiveIncomeTaxRateContinuingOperations,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,-196269000.000
GeneralAndAdministrativeExpense,23104000.000,59546000.000,35848000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,196269000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-64055000.000,-96435000.000,-347451000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-347451000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,29986000.000,118928000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-33752000.000,-121608000.000
IncreaseDecreaseInAccountsPayable,-1514000.000,1653000.000,731000.000
IncreaseDecreaseInAccruedLiabilities,1319000.000,1823000.000,2425000.000
IncreaseDecreaseInInventories,,3239000.000,287000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,879000.000,1103000.000,2790000.000
IncreaseDecreaseInRestrictedCash,-100000.000,,200000.000
InterestCostsCapitalized,,21000000.000,0.000
InterestCostsIncurred,,21300000.000,30700000.000
InterestExpense,,274000.000,26840000.000
InterestExpenseDebt,,274000.000,
InterestPaid,1003000.000,621000.000,1177000.000
InvestmentIncomeInterest,6000.000,15000.000,2000.000
LineOfCreditFacilityAnnualPrincipalPayment,,415000.000,
LineOfCreditFacilityIncreaseAccruedInterest,,375000.000,
NetCashProvidedByUsedInFinancingActivities,278234000.000,65363000.000,94889000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,278234000.000,65363000.000,94889000.000
NetCashProvidedByUsedInInvestingActivities,-148181000.000,-76663000.000,-11971000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-148181000.000,-76663000.000,-11971000.000
NetCashProvidedByUsedInOperatingActivities,-49766000.000,-79450000.000,-98688000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-49766000.000,-79450000.000,-98688000.000
NetIncomeLoss,-64055000.000,-96435000.000,-347451000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-83724000.000,-96435000.000,-347451000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,19594000.000,1782000.000,-1691000.000
NonoperatingIncomeExpense,-6908000.000,-259000.000,-26838000.000
OperatingExpenses,,,322438000.000
OperatingIncomeLoss,-57147000.000,-96176000.000,-320613000.000
OperatingLeasesRentExpenseNet,,2.700,3500000.000
OtherAmortizationOfDeferredCharges,,,2756000.000
OtherNoncashExpense,,1313000.000,
OtherSalesRevenueNet,,2000.000,349000.000
PaymentsOfDebtIssuanceCosts,,1624000.000,
PaymentsToAcquireIntangibleAssets,,300000.000,
PaymentsToAcquirePropertyPlantAndEquipment,148281000.000,76363000.000,11771000.000
ProceedsFromConvertibleDebt,,,42500000.000
ProceedsFromIssuanceInitialPublicOffering,148644000.000,,
ProceedsFromIssuanceOfLongTermDebt,,75000000.000,
ProceedsFromIssuanceOrSaleOfEquity,,,7500000.000
ProceedsFromLinesOfCredit,,,50000000.000
ProceedsFromStockOptionsExercised,265000.000,1578000.000,627000.000
RepaymentsOfLongTermDebt,,1875000.000,
RepaymentsOfLongtermLoansFromVendors,486000.000,1346000.000,
ResearchAndDevelopmentExpense,31748000.000,36649000.000,33164000.000
Revenues,,87000.000,1825000.000
SalesRevenueGoodsNet,,85000.000,1476000.000
SalesRevenueNet,,87000.000,1825000.000
ShareBasedCompensation,6154000.000,13353000.000,12070000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,612500.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,0.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,134384000.000,,
StockIssuedDuringPeriodValueNewIssues,148644000.000,,7500000.000
StockIssuedDuringPeriodValueStockOptionsExercised,336000.000,1577000.000,627000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,104335000.000,106996.000
