,2011-06-30,2011-09-30,2011-12-31,2012-09-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,972117.000,1060460.000,1541315.000,2582118.000,2298803.000,2350011.000,1829119.000,1099995.000,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,2582118.000,2298803.000,,,,,,,,,,,,,,
AccountsPayableCurrent,627091.000,594164.000,789021.000,971730.000,1354785.000,1540706.000,1601721.000,252141.000,105525.000,417307.000,301674.000,337589.000,240381.000,36110.000,1119857.000,1014948.000,757466.000,1684158.000,557629.000
AccountsReceivableGross,,,,682722.000,741415.000,735735.000,,,,,,,,,,,,,
AccountsReceivableNetCurrent,53500.000,58500.000,,,,,,,,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,538515.000,58693.000,53013.000,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,97644.000,,,,,
AccruedInsuranceCurrentAndNoncurrent,,,,300000.000,393592.000,393592.000,393592.000,393592.000,393592.000,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,120000.000,120000.000,110000.000,287265.000,107500.000,217663.000,419412.000,98282.000,108580.000,101151.000,241524.000,47285.000,142056.000,72855.000,185163.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,694710.000,,,,,,,,,,,,,,,
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,,,,,,19403.000,,
AccruedSalariesCurrent,345529.000,345529.000,,1225441.000,1395480.000,1425365.000,838476.000,,859941.000,741032.000,397447.000,414676.000,579009.000,91302.000,283585.000,345239.000,491678.000,399740.000,135072.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-177991.000,-188995.000,-196474.000,-250746.000,1860.000,3765.000,6719.000,,10356.000,15750.000,21143.000,222881.000,228248.000,234070.000,239892.000,
AcquisitionCostsCumulative,,,50000.000,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,39011539.000,39636545.000,,45445094.000,47495543.000,53256628.000,74670219.000,112051825.000,113003207.000,113437384.000,114042295.000,114569484.000,115050722.000,115531954.000,64852032.000,66111032.000,69094497.000,69363575.000,69700264.000
Assets,12466915.000,9080863.000,3673552.000,3944125.000,197482.000,3234508.000,26447653.000,54529269.000,50547258.000,42778751.000,39621580.000,36654353.000,23377867.000,19917848.000,22910977.000,19924477.000,19046913.000,17484384.000,36343543.000
AssetsCurrent,6973011.000,3524907.000,185951.000,733636.000,165542.000,3210047.000,2677952.000,29438222.000,26008824.000,24170817.000,21000701.000,17829952.000,15629850.000,12175225.000,6251013.000,3244153.000,3286513.000,1603696.000,20631946.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,5100770.000,4771080.000,2274526.000,2274526.000,2274526.000,2274526.000,2274526.000,,,,,
CapitalizedComputerSoftwareGross,,,,97660.000,97660.000,97660.000,,,,,,,,,,,,,
Cash,,,98449.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,5865061.000,2129127.000,98449.000,156912.000,78599.000,255596.000,222071.000,27139593.000,23788336.000,21883887.000,19209918.000,16472761.000,14580596.000,12006075.000,5865611.000,3006149.000,3021388.000,1552852.000,12212025.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,2.220
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,,,,,,,,,,,,,1.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,4823766.000,4815266.000,4808766.000,4788066.000,4781574.000,,,,,
ClassOfWarrantOrRightOutstanding,,,,37975000.000,,,,,,,,,,,,,,,14016608.000
CommonStockParOrStatedValuePerShare,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,,200000000.000,500000000.000,500000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
