,2011-09-06,2012-03-20,2012-06-12,2012-09-04,2013-03-19,2013-06-11,2013-09-03
AmortizationOfFinancingCosts,,457000.000,,,522000.000,,
AmortizationOfIntangibleAssets,,,,2300000.000,700000.000,700000.000,700000.000
AssetImpairmentCharges,,,862000.000,0.000,,1881000.000,24000.000
BusinessCombinationAcquisitionRelatedCosts,,,,126000.000,52000.000,150000.000,677000.000
ComprehensiveIncomeNetOfTax,,-7115000.000,-4762000.000,-10670000.000,-9198000.000,6562000.000,-6433000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-13000.000,167000.000,15000.000,-41000.000,43000.000,129000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-7128000.000,-4595000.000,-10655000.000,-9239000.000,6605000.000,-6304000.000
CostOfServicesExcludingDepreciationDepletionAndAmortization,115708000.000,102007000.000,117951000.000,117334000.000,104182000.000,122656000.000,127732000.000
DeferredIncomeTaxExpenseBenefit,,-6844000.000,,,,,
Depreciation,,16449000.000,,,15496000.000,,
DepreciationDepletionAndAmortization,21326000.000,18730000.000,17809000.000,17592000.000,16155000.000,16312000.000,17030000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,-11829000.000,-5000.000,0.000,-2000.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,,,,11670000.000,-4000.000,0.000,2000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,0.000,,-38000.000,-1253000.000,0.000,-4000.000,2000.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,0.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,9000.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,957000.000,0.000,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,103000.000,,,113000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,0.486,-0.029,-0.601,3.954
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,0.350,,
EnvironmentalRemediationExpense,,,,27000.000,,150000.000,58000.000
EquityMethodInvestmentDividendsOrDistributions,,,,,762000.000,,
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,0.000,,,0.000
FoodAndBeverageCostOfSales,14943000.000,13000000.000,17298000.000,15780000.000,13868000.000,18126000.000,17185000.000
FoodAndBeverageRevenue,45891000.000,38381000.000,55737000.000,47779000.000,39916000.000,57890000.000,50809000.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,-47000.000,-75000.000,-19000.000,92000.000
GainLossRelatedToLitigationSettlement,,,,0.000,,,
GainsLossesOnSalesOfAssets,,528000.000,,,-1215000.000,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,6500000.000,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,5100000.000,0.000,1900000.000,0.000
IncomeLossFromContinuingOperations,-9348000.000,,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,147000.000,-13000.000,167000.000,15000.000,-41000.000,43000.000,129000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-13028000.000,-12164000.000,2684000.000,-3242000.000,-10025000.000,4523000.000,-983000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-9201000.000,-9474000.000,-1636000.000,-1661000.000,-10316000.000,7241000.000,-4870000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,3000.000,-108000.000,-34000.000,-10576000.000,-5000.000,4000.000,-4000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,3000.000,,,,,,
