,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4680000.000,,,,4885000.000,,,,4500000.000,,,,3500000.000,,,,4300000.000,,,,4200000.000,,,,4400000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,431000.000,,,,-203000.000,,,,-900000.000,,,,400000.000,,,,400000.000,,,,4200000.000,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,3900000.000,,,,3900000.000,,,,3500000.000,,,,3500000.000,,,,4200000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,0.000,69612.000,,117997000.000,,,,,,100000.000,,400000.000,400000.000,400000.000,-900000.000,0.000,0.000,0.000,,0.000,0.000,0.000,,500000.000,600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-4339000.000,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,0.240,0.240,0.240,,0.250,0.250,0.250,,0.260,0.260,0.260,,0.270,0.270,0.270,0.270,0.280,0.280,0.280,0.280,0.290,0.290,0.290,0.290,0.300,0.300
CommonStockDividendsPerShareDeclared,,,,,0.250,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,90454000.000,-109445000.000,,86269000.000,-47100000.000,67300000.000,45131000.000,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-2683000.000,-298000.000,,,,0.000,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,88857000.000,93137000.000,-109147000.000,-77008000.000,86269000.000,-47100000.000,67300000.000,45131000.000,61900000.000,-17700000.000,118300000.000,64300000.000,60500000.000,82200000.000,-74700000.000,-69900000.000,-41500000.000,81600000.000,-54100000.000,35100000.000,103300000.000,87500000.000,59700000.000,47800000.000,83100000.000,26300000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,,,,,43970000.000,,,,,,,,,,,,,,,,,,,,,
CostOfGoodsSold,1094575000.000,1132236000.000,1134223000.000,1051440000.000,1073847000.000,1079400000.000,1040700000.000,997753000.000,1013200000.000,1045300000.000,1011200000.000,988000000.000,1023200000.000,995900000.000,877500000.000,587800000.000,822600000.000,809100000.000,796500000.000,769800000.000,759100000.000,804300000.000,802400000.000,772400000.000,797500000.000,826200000.000
DeferredIncomeTaxExpenseBenefit,6416000.000,,,,2371000.000,,,,5800000.000,,,,-12500000.000,,,,-900000.000,,,,4400000.000,,,,4200000.000,
DefinedContributionPlanCostRecognized,,4800000.000,,,,,5300000.000,,5000000.000,4300000.000,4900000.000,,5400000.000,5100000.000,5100000.000,,,,,,,,,,,
DepreciationDepletionAndAmortization,55593000.000,,,,54978000.000,,,,49200000.000,,,,47600000.000,,,,39700000.000,,,,40800000.000,,,,41800000.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,1800000.000,,1800000.000,2200000.000,2000000.000,1800000.000,2600000.000,1700000.000,1900000.000,1700000.000,700000.000,1300000.000,900000.000,1000000.000,600000.000,1000000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,,,,,,2000000.000,2100000.000,,,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,2943000.000,-308000.000,,524000.000,400000.000,0.000,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,-34900000.000,,-3700000.000,0.000,0.000,,,,,,,
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,,,,,,,,,,,,,,,,,3200000.000,,,,0.000,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,,,9600000.000,,-1100000.000,0.000,0.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,160000000.000,,134600000.000,,0.000,0.000,0.000,,,,,,,
DividendsCommonStockCash,26463000.000,,,,26492000.000,,,,26900000.000,,,,27500000.000,,,,27800000.000,,,,27800000.000,,,,28000000.000,
EarningsPerShareBasic,0.470,0.510,0.530,0.220,0.420,0.410,0.460,0.380,0.480,0.510,0.520,0.550,0.480,0.660,0.170,0.600,0.550,0.680,0.650,0.590,0.590,0.540,0.730,0.650,0.550,0.310
EarningsPerShareDiluted,0.470,0.510,0.530,0.220,0.420,0.400,0.450,0.390,0.470,0.510,0.520,0.540,0.480,0.650,0.170,0.590,0.550,0.670,0.640,0.580,0.590,0.530,0.720,0.640,0.550,0.300
EffectOfExchangeRateOnCashAndCashEquivalents,-2385000.000,,,,,,,,,,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,284000.000,,,,3100000.000,,,,2600000.000,,,,-700000.000,,,,1200000.000,,,,3000000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,431000.000,,,,-203000.000,,,,0.000,,,,400000.000,,,,400000.000,,,,4200000.000,,,,0.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,431000.000,,,,-203000.000,,,,0.000,,,,400000.000,,,,400000.000,,,,4200000.000,,,,0.000,
FiniteLivedIntangibleAssetsAmortizationExpense,,,,,4600000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,,,,13400000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,,,16000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,16000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,,,17400000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,16000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,16300000.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfBusiness,,,,,,,,,,,,,9400000.000,,,,0.000,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,-780000.000,,,,333000.000,,,,-200000.000,1600000.000,,,0.000,,,,400000.000,,,,-1600000.000,,,,-300000.000,
GoodwillAllocationAdjustment,,,,,567000.000,,,,-200000.000,,,,,,,,,,,,,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,8400000.000,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,,,,,-3000000.000,,,,,
GoodwillTransfers,,,,,,,,,,,,,0.000,,,,,,,,,,,,,
GoodwillTranslationAdjustments,,,,,6605000.000,,,,4500000.000,,,,4200000.000,,,,-28600000.000,,,,14900000.000,,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,,,,,,,,,10100000.000,,,,,,,,,,,,,
GrossProfit,229853000.000,237984000.000,223652000.000,218707000.000,230975000.000,233300000.000,247100000.000,236125000.000,241800000.000,251800000.000,247300000.000,231200000.000,214600000.000,245700000.000,220700000.000,178100000.000,217500000.000,221200000.000,221800000.000,212900000.000,208800000.000,217000000.000,224800000.000,215600000.000,197900000.000,185900000.000
IncomeLossFromContinuingOperations,51210000.000,54252000.000,55859000.000,22760000.000,,,,,,,,,,,61500000.000,,57000000.000,65600000.000,62500000.000,56800000.000,56200000.000,50900000.000,68600000.000,60500000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,67870000.000,66500000.000,74200000.000,70030000.000,71400000.000,80500000.000,81900000.000,86500000.000,74900000.000,100300000.000,94500000.000,94000000.000,86100000.000,98600000.000,94000000.000,85200000.000,83900000.000,75600000.000,101700000.000,89700000.000,74300000.000,41100000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,83096000.000,87560000.000,87207000.000,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,52796000.000,55560000.000,56207000.000,22760000.000,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,0.470,0.510,0.530,0.220,,,,,,,,,,,0.620,,0.580,0.680,0.650,0.590,0.590,0.540,0.730,0.650,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.470,0.510,0.530,0.220,,,,,,,,,,,0.610,,0.580,0.670,0.640,0.580,0.590,0.530,0.720,0.640,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,-44500000.000,,-2600000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,,,-0.450,,-0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,,,-0.440,,-0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
IncomeLossFromEquityMethodInvestments,823000.000,,,,644000.000,,,,600000.000,,,,400000.000,,,,500000.000,,,,400000.000,,,,900000.000,
IncomeTaxExpenseBenefit,30300000.000,32000000.000,31000000.000,11600000.000,23900000.000,24200000.000,26800000.000,29900000.000,22100000.000,27400000.000,27900000.000,30300000.000,25700000.000,34500000.000,33000000.000,31400000.000,29100000.000,33000000.000,31500000.000,28400000.000,27700000.000,24700000.000,33100000.000,29200000.000,23200000.000,13100000.000
IncomeTaxesPaidNet,17707000.000,,,,22887000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOperatingCapital,132516000.000,,,,62414000.000,,,,100700000.000,,,,56800000.000,,,,17800000.000,,,,55200000.000,,,,300000.000,
InterestExpense,18336000.000,18110000.000,18399000.000,21964000.000,20456000.000,17300000.000,17000000.000,16144000.000,16600000.000,17000000.000,17000000.000,17600000.000,16900000.000,17000000.000,14000000.000,12900000.000,13100000.000,12800000.000,12600000.000,13200000.000,15400000.000,14000000.000,15100000.000,15700000.000,16000000.000,16000000.000
InterestPaidNet,26230000.000,,,,26185000.000,,,,,,,,,,,,,,,,,,,,,
MinorityInterestDecreaseFromRedemptions,380000.000,,,,,,,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,,,3189000.000,,,,38600000.000,,,,10500000.000,,,,13200000.000,,,,-9100000.000,,,,-23400000.000,
NetCashProvidedByUsedInFinancingActivities,50072000.000,,,,-23536000.000,,,,53800000.000,,,,-53400000.000,,,,-35800000.000,,,,-32400000.000,,,,-79300000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,50072000.000,,,,-23536000.000,,,,53800000.000,,,,-53400000.000,,,,-35800000.000,,,,-32400000.000,,,,-79300000.000,
NetCashProvidedByUsedInInvestingActivities,-43465000.000,,,,-22379000.000,,,,-26700000.000,,,,48800000.000,,,,-35500000.000,,,,-30500000.000,,,,-41600000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-43465000.000,,,,-22379000.000,,,,-26700000.000,,,,48800000.000,,,,-35500000.000,,,,-30500000.000,,,,-41600000.000,
NetCashProvidedByUsedInOperatingActivities,-8561000.000,,,,48820000.000,,,,8400000.000,,,,12500000.000,,,,85200000.000,,,,52600000.000,,,,94500000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-8561000.000,,,,48820000.000,,,,8400000.000,,,,12500000.000,,,,85200000.000,,,,52600000.000,,,,94500000.000,
NetIncomeLoss,51210000.000,54252000.000,55859000.000,22760000.000,43970000.000,42300000.000,47400000.000,40130000.000,49300000.000,53100000.000,54000000.000,56200000.000,49200000.000,65800000.000,17000000.000,59100000.000,54400000.000,65600000.000,62500000.000,56800000.000,56200000.000,50900000.000,68600000.000,60500000.000,51100000.000,28000000.000
NetIncomeLossAttributableToNoncontrollingInterest,1586000.000,1308000.000,348000.000,0.000,,,0.000,,,,,,,,,,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,53454000.000,55030000.000,,43433000.000,41800000.000,47000000.000,39767000.000,49300000.000,53000000.000,53900000.000,56200000.000,49200000.000,65800000.000,17000000.000,59100000.000,,,,,,,,,,
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,,,192000.000,,,,,,,,,,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,,,-54000.000,,,,,,,,,,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,,,,-138000.000,,,,,,,,,,,,,,,,,,,,,
NonoperatingIncomeExpense,-1720000.000,346000.000,1423000.000,1604000.000,-187000.000,1000000.000,1300000.000,1887000.000,-4100000.000,7200000.000,3300000.000,1500000.000,12600000.000,1500000.000,1200000.000,1500000.000,1800000.000,2200000.000,800000.000,1200000.000,-100000.000,600000.000,600000.000,700000.000,900000.000,600000.000
OperatingIncomeLoss,103152000.000,105324000.000,104183000.000,54720000.000,88513000.000,82800000.000,89900000.000,84287000.000,92100000.000,90300000.000,95600000.000,102600000.000,79200000.000,115800000.000,107300000.000,105400000.000,97400000.000,109200000.000,105800000.000,97200000.000,99400000.000,89000000.000,116200000.000,104700000.000,89400000.000,56500000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,3897000.000,,,,6557000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,2240000.000,,,,3720000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,35874000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,32296000.000,,,,,,,,8400000.000,,,,10000000.000,,,,-99100000.000,,,,43800000.000,,,,29900000.000,
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,8400000.000,-75000000.000,7700000.000,-29600000.000,10000000.000,19200000.000,-94300000.000,-78200000.000,-99100000.000,12800000.000,-119800000.000,-9100000.000,43800000.000,30900000.000,-10900000.000,-28000000.000,29900000.000,-4000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,,,,,,,,,0.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,12600000.000,-70800000.000,64300000.000,8100000.000,11300000.000,16400000.000,-91700000.000,-129000000.000,-95900000.000,16000000.000,-116600000.000,-21700000.000,47100000.000,36600000.000,-8900000.000,-12700000.000,32000000.000,-1700000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,,,,,,,,,,,,0.000,,,,1000000.000,,,,0.000,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,-4200000.000,-4200000.000,-56600000.000,-37700000.000,-1300000.000,2800000.000,-2600000.000,50800000.000,-3200000.000,-3200000.000,-3200000.000,12600000.000,-3300000.000,-5700000.000,-2000000.000,-15300000.000,-2100000.000,-2300000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,2600000.000,2800000.000,35700000.000,-106400000.000,-700000.000,1700000.000,1700000.000,27600000.000,-2000000.000,-2000000.000,2000000.000,5100000.000,1400000.000,3600000.000,1900000.000,-24700000.000,1400000.000,1300000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,,,,,,,,,,,7200000.000,,,,,,,,,,,9700000.000,3200000.000,,3500000.000,3600000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,,,,,,4400000.000,,1300000.000,,,,3200000.000,3200000.000,3200000.000,3300000.000,2300000.000,6700000.000,1300000.000,2200000.000,2100000.000,2300000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,,,,,,,,,,,,,-3000000.000,-1900000.000,,-1400000.000,-1300000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,132000.000,,,,132000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,84000.000,,,,84000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,,,,,6600000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,,,,,,,4200000.000,4200000.000,,,,,,,,,,,,,,,,
OtherCostAndExpenseOperating,-7061000.000,-4057000.000,-2803000.000,-3735000.000,-6035000.000,-3600000.000,-2800000.000,-2565000.000,-1500000.000,-3200000.000,-3000000.000,-1500000.000,-400000.000,-2500000.000,-2400000.000,-4000000.000,-2600000.000,-3700000.000,-1400000.000,-4700000.000,-2300000.000,,,,,
OtherOperatingIncomeExpenseNet,,,,,,,,,,,,,,,,,,,,,,3600000.000,3200000.000,,3000000.000,3100000.000
PaymentsForRepurchaseOfCommonStock,54345000.000,,,,,,,,35600000.000,,,,43200000.000,,,,37500000.000,,,,44300000.000,,,,48900000.000,
PaymentsForRestructuring,,,,,,4500000.000,11200000.000,,10800000.000,,,,,,,,,,,,,,,,5000000.000,
PaymentsOfDividendsCommonStock,26104000.000,,,,26086000.000,,,,27200000.000,,,,27500000.000,,,,28000000.000,,,,32100000.000,,,,29100000.000,
PaymentsToAcquireAdditionalInterestInSubsidiaries,380000.000,,,,,,,,,,,,,,,,,,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,16206000.000,,,,,,,,-200000.000,,,,0.000,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,27917000.000,,,,23677000.000,,,,27200000.000,,,,33500000.000,,,,39500000.000,,,,30600000.000,,,,41700000.000,
ProceedsFromDivestitureOfBusinesses,,,,,,,,,,,,,79800000.000,,,,0.000,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,249000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfCommercialPaper,,,,,4500000.000,,,,129200000.000,,,,13300000.000,,,,33700000.000,,,,83500000.000,,,,8700000.000,
ProceedsFromRepaymentsOfOtherDebt,133300000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfShortTermDebt,89000.000,,,,993000.000,,,,100000.000,,,,5100000.000,,,,-1800000.000,,,,-5700000.000,,,,-1100000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,658000.000,,,,1298000.000,,,,300000.000,,,,2500000.000,,,,4000000.000,,,,100000.000,,,,100000.000,
ProfitLoss,52796000.000,55560000.000,56207000.000,22760000.000,43970000.000,42300000.000,47400000.000,40130000.000,49300000.000,,,,49200000.000,,,,54400000.000,,,,56200000.000,,,,51100000.000,
RepaymentsOfLongTermDebt,,,,,,,,,,,,,,,,,,,,,23400000.000,,,,400000.000,
RepaymentsOfLongTermDebtAndCapitalSecurities,91000.000,,,,1124000.000,,,,0.000,,,,,,,,,,,,,,,,,
ResearchAndDevelopmentExpense,7587000.000,9986000.000,10643000.000,10535000.000,10903000.000,10400000.000,10200000.000,10097000.000,11300000.000,11700000.000,11800000.000,11200000.000,13100000.000,12600000.000,11200000.000,7200000.000,11300000.000,11500000.000,11000000.000,10300000.000,11500000.000,11600000.000,11600000.000,11800000.000,12500000.000,11100000.000
RestructuringCharges,,,,,8348000.000,19700000.000,21400000.000,19252000.000,9300000.000,20900000.000,15800000.000,-600000.000,0.000,0.000,0.000,0.000,5000000.000,300000.000,4600000.000,2200000.000,800000.000,19600000.000,,,4000000.000,
RestructuringCostsAndAssetImpairmentCharges,,,,,350000.000,,,,-1700000.000,,,,0.000,,,,,,,,,,,,,
RestructuringReserveTranslationAndOtherAdjustment,,,,,,,,,,,,,,,,,,,,,,,,,400000.000,
Revenues,,,,,,,,,,,1258500000.000,,1237800000.000,1241600000.000,1098200000.000,765900000.000,1040100000.000,1030300000.000,1018300000.000,982700000.000,967900000.000,1021300000.000,1027200000.000,988000000.000,995400000.000,1012100000.000
SalesRevenueGoodsNet,1324428000.000,1370220000.000,1357875000.000,1270147000.000,1304822000.000,1312700000.000,1287800000.000,1233878000.000,1255000000.000,1297100000.000,1258500000.000,1219200000.000,1237800000.000,1241600000.000,1098200000.000,765900000.000,1040100000.000,1030300000.000,1018300000.000,982700000.000,967900000.000,1021300000.000,1027200000.000,988000000.000,995400000.000,1012100000.000
