,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,1023300000.000,1062900000.000,902900000.000,994200000.000,1108000000.000,1196300000.000,1088600000.000,924600000.000,1122600000.000,1286100000.000,1182300000.000,940600000.000,1211300000.000,1233400000.000,1083600000.000,963800000.000,1027100000.000,1047200000.000,946700000.000,836800000.000,942500000.000,946000000.000,1055500000.000,890400000.000,923000000.000
AccountsPayableCurrent,773800000.000,834500000.000,773500000.000,937000000.000,1062200000.000,989000000.000,821000000.000,888300000.000,1027600000.000,1063800000.000,968500000.000,960300000.000,1037200000.000,948700000.000,819500000.000,670200000.000,770000000.000,765600000.000,650300000.000,625600000.000,673900000.000,741100000.000,694800000.000,722600000.000,783600000.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,220100000.000,,,,249700000.000,,,,276900000.000,,,,232800000.000,,,,,,,,,
AccruedIncomeTaxes,,,,139000000.000,,,,169300000.000,,,,167300000.000,,,,108400000.000,,,,87300000.000,,,,113500000.000,
AccruedLiabilitiesCurrent,897200000.000,1004700000.000,957000000.000,1080600000.000,1019000000.000,1083000000.000,1143600000.000,1226500000.000,1153700000.000,1286800000.000,1314500000.000,1389200000.000,1298900000.000,1375100000.000,1227700000.000,1244100000.000,1064900000.000,1144000000.000,1091200000.000,1106900000.000,1065800000.000,1125700000.000,1146800000.000,1160800000.000,1090000000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,1080600000.000,,,,1226500000.000,,,,1389200000.000,,,,1244100000.000,,,,1106900000.000,,,,1160800000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1026300000.000,,,,1173500000.000,,,,1362500000.000,,,,1439100000.000,,,,1482800000.000,,,,1675100000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,6500000.000,-2500000.000,-4300000.000,-1800000.000,-5400000.000,-2900000.000,700000.000,900000.000,-1100000.000,200000.000,-200000.000,900000.000,-300000.000,-1300000.000,-100000.000,-1700000.000,-1600000.000,-1800000.000,-2000000.000,-4700000.000,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,260500000.000,-258100000.000,-255600000.000,-206400000.000,-204600000.000,-202700000.000,-200800000.000,-253300000.000,-251100000.000,-248900000.000,-246600000.000,-249000000.000,-246800000.000,,,-304500000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-33800000.000,44300000.000,-283800000.000,-400600000.000,-321100000.000,-520900000.000,-487500000.000,-479400000.000,-521300000.000,-619100000.000,-546900000.000,-510700000.000,-469100000.000,-445300000.000,-687400000.000,-906500000.000,-1250100000.000,-1181900000.000,-1417200000.000,-1460200000.000,-1365900000.000,-1301100000.000,-1309800000.000,-1441600000.000,-1394300000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,2600000.000,2600000.000,2600000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,1029800000.000,1060200000.000,1066800000.000,1073200000.000,1065700000.000,1092200000.000,1092400000.000,1082900000.000,1077400000.000,1098300000.000,1105900000.000,1117900000.000,820200000.000,823000000.000,742500000.000,582500000.000,516600000.000,458700000.000,399500000.000,301700000.000,246300000.000,191500000.000,147200000.000,103300000.000,114000000.000
Assets,5735700000.000,6209000000.000,5656600000.000,7257200000.000,7701800000.000,7631300000.000,7521100000.000,7721800000.000,7991500000.000,8235000000.000,8334000000.000,8438800000.000,8319700000.000,8469300000.000,8113900000.000,7395900000.000,7264500000.000,7470400000.000,7071600000.000,6501300000.000,6976200000.000,7015900000.000,7541000000.000,7168400000.000,7394600000.000
