,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,718000.000,866000.000,1270000.000,2181000.000,2530000.000,2999000.000
CapitalExpendituresIncurredButNotYetPaid,,185000.000,,,,2976000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-7823000.000,,,,-20809000.000
ComprehensiveIncomeNetOfTax,-4927000.000,-7836000.000,-11541000.000,-17527000.000,-18829000.000,-20981000.000
DeferredIncomeTaxesAndTaxCredits,,-5000.000,,,,
Depreciation,,,,,,315000.000
DepreciationAndAmortization,284000.000,153000.000,,,,
EarningsPerShareBasicAndDiluted,-0.540,-0.360,-0.510,-0.750,-0.810,-0.890
EffectOfExchangeRateOnCashContinuingOperations,,14000.000,,,,57000.000
GeneralAndAdministrativeExpense,2858000.000,3216000.000,3654000.000,3939000.000,5185000.000,5850000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-4853000.000,-7852000.000,-11517000.000,-17151000.000,-18265000.000,-19693000.000
IncomeTaxExpenseBenefit,83000.000,-5000.000,48000.000,384000.000,189000.000,1303000.000
IncreaseDecreaseInAccountsPayable,,-296000.000,,,,1017000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,329000.000,,,,-537000.000
IncreaseDecreaseInDeferredRevenue,,,,,,-676000.000
IncreaseDecreaseInOtherNoncurrentAssets,,53000.000,,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,-5000.000,,,,1259000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,414000.000,,,,1813000.000
IncreaseDecreaseInRestrictedCash,,,,,,3000.000
InterestIncomeExpenseNet,25000.000,,,,,
InterestIncomeExpenseNonoperatingNet,,104000.000,106000.000,118000.000,9000.000,3000.000
InvestmentIncomeDividend,,,,,,290000.000
NetCashProvidedByUsedInFinancingActivities,,-16000.000,,,,190000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-16000.000,,,,190000.000
NetCashProvidedByUsedInInvestingActivities,,-685000.000,,,,-3638000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-685000.000,,,,-3638000.000
NetCashProvidedByUsedInOperatingActivities,,-7136000.000,,,,-17418000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-7136000.000,,,,-17418000.000
NetIncomeLoss,-4936000.000,-7847000.000,-11565000.000,-17535000.000,-18454000.000,-20996000.000
NonoperatingIncomeExpense,137000.000,100000.000,121000.000,82000.000,239000.000,221000.000
OperatingExpenses,4990000.000,7952000.000,12055000.000,17625000.000,19180000.000,20590000.000
OperatingIncomeLoss,-4990000.000,-7952000.000,-11638000.000,-17233000.000,-18504000.000,-19914000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,9000.000,11000.000,24000.000,8000.000,-375000.000,15000.000
OtherIncome,111000.000,,,,,
OtherNonoperatingIncomeExpense,112000.000,-4000.000,15000.000,-36000.000,-25000.000,-72000.000
PaymentsToAcquirePropertyPlantAndEquipment,,685000.000,,,,3635000.000
ProceedsFromStockOptionsExercised,,,,,,206000.000
RepaymentsOfLongTermCapitalLeaseObligations,,16000.000,,,,16000.000
ResearchAndDevelopmentExpense,2132000.000,4736000.000,8401000.000,13686000.000,13995000.000,14740000.000
Revenues,,,417000.000,392000.000,,676000.000
SalesRevenueNet,,,417000.000,392000.000,,676000.000
ShareBasedCompensation,,866000.000,,,,
StraightLineRentAdjustments,,136000.000,,,,1031000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,9223405.000,21551423.000,22708022.000,23445673.000,-44904490.000,23531788.000
