,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,2100000.000,,,,,,,,
AccountsPayableTradeCurrent,7813000.000,7038000.000,7743000.000,9010000.000,10884000.000,7898000.000,9498000.000,12535000.000,13308000.000,11699000.000,12330000.000,15850000.000,16061000.000,15065000.000,16703000.000,19125000.000,19510000.000,19600000.000,21347000.000,21285000.000,23667000.000,22447000.000,23575000.000,28346000.000
AccountsReceivableNetCurrent,63455000.000,36101000.000,39693000.000,51512000.000,44303000.000,38870000.000,48367000.000,59349000.000,60464000.000,55060000.000,60060000.000,64093000.000,63731000.000,56618000.000,70310000.000,80493000.000,66147000.000,58606000.000,74122000.000,75888000.000,86575000.000,70101000.000,76378000.000,94970000.000
AccruedIncomeTaxesCurrent,,,,471000.000,,,,,,,,,3680000.000,,,,,,,1358000.000,4675000.000,,,
AccruedLiabilitiesCurrent,17773000.000,19285000.000,21297000.000,19367000.000,18017000.000,22237000.000,27832000.000,24155000.000,19140000.000,20939000.000,23802000.000,22568000.000,26236000.000,25303000.000,24708000.000,20605000.000,19679000.000,21311000.000,23445000.000,22776000.000,25837000.000,31095000.000,24683000.000,26594000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,33450000.000,,,,35498000.000,,,,39907000.000,,,,44417000.000,,,,50238000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7554000.000,3935000.000,4599000.000,3366000.000,4515000.000,9390000.000,8631000.000,5341000.000,9358000.000,13414000.000,7541000.000,9861000.000,8891000.000,12713000.000,7588000.000,9657000.000,7016000.000,2419000.000,-1181000.000,4647000.000,4428000.000,6544000.000,3591000.000,7631000.000
AdditionalPaidInCapitalCommonStock,49891000.000,49929000.000,50307000.000,50451000.000,50565000.000,51276000.000,51757000.000,47587000.000,51904000.000,59376000.000,59606000.000,65358000.000,65584000.000,144496000.000,145055000.000,145906000.000,146875000.000,147063000.000,147636000.000,148193000.000,148811000.000,149748000.000,151575000.000,152241000.000
AdvancesToAffiliate,,,,,1308000.000,1234000.000,1160000.000,1086000.000,1012000.000,938000.000,864000.000,790000.000,716000.000,642000.000,568000.000,494000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,1996000.000,2285000.000,2289000.000,2718000.000,3060000.000,3221000.000,2967000.000,3617000.000,3601000.000,1697000.000,2289000.000,2789000.000,3127000.000,3248000.000,2485000.000,3411000.000,1797000.000,2312000.000,2312000.000,2468000.000,1805000.000,2063000.000,2297000.000,3620000.000
