,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdvertisingExpense,,,,,,,,,,,,16482.000,,,,,
AmortizationOfDebtDiscountPremium,,109754.000,,187483.000,,,,15504.000,,,,14530.000,,,,646554.000,839188.000
AmortizationOfFinancingCostsAndDiscounts,,,-320983.000,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,15000.000,,,,104877.000,,,,96980.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,710753988.000,,,,,,12391216506.000,,368386157947.000,
CashAcquiredFromAcquisition,,12830.000,,,,,,,,,,18029.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-159948.000,,-6335.000,,,,-2509.000,,,,-2586.000,,,,-777107.000,
ConcentrationRiskPercentage1,,,,,,,,,,,,0.300,,,,0.480,
CostOfGoodsSold,,,,,,,,,,48696.000,,63519.000,76009.000,75272.000,3287705.000,106385.000,497693.000
DebtConversionConvertedInstrumentAmount1,,100000.000,,,,,,53765.000,,,,1351749.000,,,,30332.000,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,47900000.000,,,,1351750001.000,,,,300000000.000,
DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,,,,,,,,,,,,,,,,646975.000,
DebtIssuanceCosts,,,,,,,,2500.000,,,,,,,,,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,,,,37500.000,,,,150000.000,,,,,
DeferredRevenueRevenueRecognized1,,,,,,,,,,,,,,,,1000000.000,
Depreciation,170.000,,,,,,,,,,,,,,,833.000,
DepreciationAndAmortization,,166083.000,,7792.000,,,,15000.000,,,,107601.000,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,,-1829976.000,
DerivativeGainOnDerivative,,,,,-15695.000,4025.000,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,278937.000,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,0.000,0.000,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,0.000,0.000,,,,,,,
DividendsPreferredStock,,,,,,,,,,,,,,,,16382.000,101342.000
EarningsPerShareBasic,,,,,,,,,0.000,0.000,,0.000,0.000,-0.000,0.000,-0.000,0.000
EarningsPerShareBasicAndDiluted,,-0.040,-0.020,-0.010,-0.010,-0.010,0.000,-0.010,,,,,,,,,
EarningsPerShareDiluted,,,,,,,,,0.000,0.000,,0.000,0.000,-0.000,0.000,-0.000,0.000
FairValueAssumptionsExpectedDividendRate,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,,,3.340,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,0.001,,,,,,,,0.006,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,-43.000,1161.000,15611.000,7747.000,19992.000,-6071.000,-118.000,4454.000,-7806.000,5263.000
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,,,,,,,,,,,,,-204444.000,207222.000
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,2821725.000,2163.000,96557.000,1200309.000,-1625532.000,3612618.000
GainLossOnSaleOfEquityInvestments,,,,,,,,,,,,,,,,-140479.000,-140032.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,-2850.000,,-39928.000,,-946682.000,-31194.000,,,2551613.000,555680.000
GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,,,,,,,,,,,,,,,,8433388.000,
GeneralAndAdministrativeExpense,128365.000,383608.000,120593.000,52378.000,64633.000,12576.000,58164.000,132698.000,87708.000,186843.000,537171.000,368732.000,366360.000,319779.000,,,
GoodwillImpairmentLoss,3242849.000,,,,,,,,,,,,,,,,
GrossProfit,3104.000,,,,,,,,,,,61930.000,20001.000,42277.000,6243093.000,843417.000,1042587.000
IncomeLossFromContinuingOperations,,,,-732803.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-8993383.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-2014866.000,-1398719.000,-732803.000,-717317.000,-270267.000,-1302708.000,-1346702.000,346031.000,22583.000,-3063553.000,1172587.000,-561792.000,-252210.000,16174419.000,-690645.000,3262155.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,-717317.000,-270267.000,,-1346702.000,346031.000,22583.000,-3063553.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.240,,,,-0.010,-0.000,,-0.010,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,0.000,0.000,,,,-0.000,,-0.000,0.000
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,0.000,0.000,,,,-0.000,,-0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,-1398719.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,-558287.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,-708968.000,,42270.000,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,0.000,,,0.000,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,2520.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,298118.000,,94391.000,,,,168621.000,,,,85952.000,,,,-77486.000,
IncreaseDecreaseInAccountsReceivable,,154513.000,,-1976.000,,,,-18975.000,,,,-23912.000,,,,55937.000,
