,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AccretionOfDiscount,,210000.000,,,
AdjustmentsForNoncashItemsIncludedInIncomeLossFromContinuingOperations,-781294.000,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,172382.000,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,172382.000,,,
AmortizationOfDebtDiscountPremium,18703.000,92036.000,603276.000,-1056743.000,-620845.000
AmortizationOfDeferredCharges,,5757.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,24847967.000,25179598731.000
AssetImpairmentCharges,,250000.000,,,
CashAcquiredFromAcquisition,,,,133806.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1792.000,-35.000,1839.000,1310.000,5854.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,64776.000
ConversionOfStockAmountConverted1,,11000.000,,,
ConversionOfStockAmountIssued1,-9198625.000,235725.000,,,
CostOfGoodsAndServicesSold,,,,439820.000,574606.000
DebtConversionConvertedInstrumentAmount1,,,10400.000,,
DebtConversionConvertedInstrumentSharesIssued1,,35465946.000,1057202553.000,,
DebtConversionOriginalDebtAmount1,,199000.000,,,
DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,,,,0.100,0.100
DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,,,,0.080,0.080
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,,0.150,0.150
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,0.090,0.090
DebtIssuanceCosts,,210000.000,,,
DeferredFederalIncomeTaxExpenseBenefit,,272000.000,,158000.000,1134000.000
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortizationAdjustment,1944.000,6314.000,17434.000,21000.000,29059.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,30000.000,,1445000.000,124000.000
DepreciationAndAmortization,51766.000,,,,2643.000
DerivativeGainLossOnDerivativeNet,,27154.000,68032.000,386579.000,734182.000
DividendIncomeOperating,25000.000,-22500.000,,,
DividendsCash,,22500.000,,,
EarningsPerShareDiluted,-0.080,-0.000,0.000,-0.300,0.000
EffectiveIncomeTaxRateContinuingOperations,,0.000,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-34.000,0.340,-0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-21.000,0.070,-0.070,-0.070
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,0.000,0.000
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,0.450,0.450
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,0.590,0.450,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-4.000,0.040,-0.040,-0.040
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,53651.000,,,
ExtinguishmentOfDebtGainLossNetOfTax,,-19411.000,,,
FairValueAssumptionsExpectedDividendRate,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,4.820
FairValueAssumptionsRiskFreeInterestRate,,,,,0.016
GainLossOnDerivativeInstrumentsNetPretax,-21667.000,16531.000,55913.000,-386669.000,-764558.000
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,,,,,-55090.000
GeneralAndAdministrativeExpense,244417.000,191432.000,234255.000,722996.000,626635.000
GrossProfit,6460.000,4855.000,4826.000,97572.000,222482.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,250000.000,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,-37050.000
