,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,4439986.000,3396263.000,4460711.000,4025613.000,5425821.000,5655033.000,5264681.000,6034769.000,6654085.000,5240002.000
AccountsPayableCurrent,5532443.000,1880426.000,725035.000,4841357.000,2873904.000,1745692.000,2176540.000,2852644.000,1374787.000,1604967.000
AccountsReceivableGrossCurrent,,,,,,32274998.000,33234729.000,32141217.000,31299849.000,28622192.000
AccountsReceivableNetCurrent,26194313.000,5088930.000,3478102.000,23518371.000,33392474.000,30607277.000,30986608.000,29886710.000,27071080.000,24329442.000
AccruedIncomeTaxesCurrent,,,,,,314015.000,250806.000,855409.000,246801.000,634489.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,17621026.000,18785948.000,20127241.000,21768459.000,23632513.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,10435681.000,7923273.000,9853893.000,10875550.000,12261318.000,12560081.000,12241679.000,12792446.000,13959756.000,17182482.000
AdditionalPaidInCapital,83242926.000,83716777.000,84053723.000,84390669.000,84727616.000,85064562.000,85401508.000,85738454.000,86243874.000,86749293.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,4228769.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,1667721.000,2248121.000,2254507.000,4228769.000,4292750.000
Assets,237631279.000,231398973.000,222637032.000,238535462.000,256962564.000,256220145.000,262772081.000,277982580.000,278011788.000,281197960.000
AssetsCurrent,173562140.000,166595865.000,155062947.000,149793104.000,106994151.000,86161038.000,91877472.000,108398755.000,134859713.000,156022745.000
CashAndCashEquivalentsAtCarryingValue,143988348.000,157748272.000,147958635.000,121998122.000,70086074.000,50669316.000,55494476.000,68450222.000,75866328.000,78021755.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,42370000.000,42370000.000,42370000.000,42370000.000,42370000.000,42370000.000,42370000.000,42370000.000,42370000.000,42370000.000
CommonStockSharesOutstanding,22150200.000,22150200.000,22150200.000,22150200.000,22150200.000,22150200.000,22150200.000,22150200.000,22150200.000,22150200.000
CommonStockValue,4237.000,4237.000,4237.000,4237.000,4237.000,4237.000,4237.000,4237.000,4237.000,4237.000
ConvertibleNotesPayableCurrent,0.000,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,478728.000,473822.000
DeferredTaxAssetsGross,,,,,,,,,7351984.000,7493216.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,1535921.000,1547009.000
DeferredTaxAssetsNet,,,,,,0.000,0.000,,1535921.000,1547009.000
DeferredTaxAssetsNetNoncurrent,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,5816063.000,5946207.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,1057193.000,1073187.000
DeferredTaxAssetsValuationAllowance,,,,,,-94982.000,-94982.000,,5816063.000,5946207.000
DepositsAssets,85546.000,,,,,32217396.000,33203486.000,26076399.000,23936425.000,
DepositsAssetsCurrent,,0.000,0.000,0.000,1114367.000,2101210.000,3135438.000,366603.000,23936425.000,24298581.000
DepositsAssetsNoncurrent,,,,,30070428.000,30116186.000,30068048.000,25709796.000,0.000,
DepositsSavingsDeposits,,,,,,50670000.000,55490000.000,68450000.000,75810000.000,78000000.000
DerivativeLiabilities,0.000,,,,,,,,,
DueFromRelatedPartiesCurrent,0.000,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,4717247.000,4380301.000,4043354.000,3537935.000,3032516.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,201541.000,227388.000,254273.000,282056.000,313106.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,4541936.000,4534585.000,4547467.000,4466969.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,78606.000,52329.000,26239.000,105534.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,104808.000,104659.000,104956.000,105534.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,104808.000,104659.000,104956.000,105534.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,104808.000,104659.000,104956.000,105534.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,104808.000,104659.000,104956.000,105534.000,
FiniteLivedIntangibleAssetsNet,1780354.000,1794577.000,1804037.000,1804632.000,5056883.000,5039774.000,5005550.000,4993530.000,4994639.000,5043424.000
InterestPayableCurrent,0.000,,,,,,,,,
InterestReceivable,,,,,,,,,2877218.000,2121428.000
InventoryFinishedGoods,,,,,,1251879.000,1146908.000,1961040.000,1501335.000,2284244.000
InventoryNet,1772321.000,3410206.000,3431980.000,3914903.000,1942549.000,2182161.000,1945764.000,2776965.000,2227355.000,3340077.000
InventoryRawMaterials,,,,,,761216.000,692655.000,743625.000,527690.000,861315.000
InventoryWorkInProcess,,,,,,169066.000,106201.000,72300.000,198330.000,194518.000
Liabilities,,,,,54531952.000,51081861.000,51899156.000,57295358.000,56982665.000,
LiabilitiesAndStockholdersEquity,237631279.000,231398973.000,222637032.000,238535462.000,256962564.000,256220145.000,262772081.000,277982580.000,278011788.000,281197960.000
LiabilitiesCurrent,41286804.000,39150085.000,39981005.000,45412689.000,49783989.000,47119205.000,47626328.000,57295358.000,56982665.000,56286772.000
LoansReceivableNet,,,,,,,,,,21241819.000
LongTermDebt,,,,,,,,,15957617.000,
LongTermDebtAndCapitalLeaseObligations,,,,,4747963.000,3962656.000,4272828.000,0.000,0.000,
NotesAndLoansReceivableGrossCurrent,,,,,,,,,,21241819.000
NotesAndLoansReceivableNetCurrent,,,,20622788.000,20753343.000,20784923.000,20751701.000,20810652.000,20925223.000,21241819.000
NotesAndLoansReceivableNetNoncurrent,,,,,,,,,,0.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,196983.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,196983.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,0.000,
OperatingLossCarryforwards,,,,,,1000000.000,1000000.000,6200000.000,17100000.000,17100000.000
OtherAssetsCurrent,,,,,,,,,141428.000,142030.000
OtherCommitment,,,,,,1424389.000,1424389.000,1428322.000,2273960.000,1943886.000
