,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionsToNoncurrentAssets,,,,18757.000,10613.000,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,0.000,0.000,,,,,,,-45108.000,-45397.000,-46007.000,318956.000,44847.000,45245.000,45623.000,45488.000,45000.000,45000.000,30000.000,0.000,0.000
AmortizationOfIntangibleAssets,108969.000,116728.000,122888.000,125666.000,128613.000,129838.000,80325.000,85650.000,68430.000,65345.000,78653.000,66398.000,65890.000,65606.000,59904.000,92767.000,73000.000,70000.000,67000.000,67000.000,64000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,,,,,,2460000.000,,350000.000,,1150000.000,,,,2418000.000,31000.000,34000.000,,1406000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,7062348.000,7285833.000,,,,,,,,3005000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,,,,,,,,,,,,,0.000,,,,-662000.000
ComprehensiveIncomeNetOfTax,,,-962870.000,-611631.000,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,-582242.000,-447873.000,-297178.000,-645957.000,-1046514.000,-267392.000,-1014359.000,5989214.000,,,,,,,,,
ConcentrationRiskPercentage1,,,,,,,,,,,,,,,,,,0.420,0.430,,0.440
ContractRevenueCost,,,,,,,,,,,,,,,,,365000.000,,,,
CostOfGoodsAndServicesSoldOverhead,,,,,,,,,13032873.000,,,,,,,,,,,,
CostOfGoodsSold,17610780.000,20614492.000,15077249.000,14132708.000,13361463.000,13918887.000,14136145.000,14736107.000,13032873.000,14815786.000,14588682.000,16023599.000,13907390.000,15104059.000,15340095.000,15912653.000,14965000.000,13981000.000,14773000.000,17626000.000,16241000.000
CostOfGoodsSoldDepreciation,,,,,73406.000,70034.000,69052.000,67079.000,64562.000,54583.000,54479.000,54392.000,,,,,,,,,
CostOfRevenue,,,,14132709.000,,,,,,,,,,,,,,,,,
CostOfServices,,,,,13361463.000,13918887.000,14136145.000,,,,,,,,,,,,,,
CostOfServicesDepreciation,,,,75917.000,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateDuringPeriod,,,,,0.107,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,91150.000,,,,13000.000,,,,13000.000
Depreciation,72798.000,80935.000,61571.000,55400.000,44573.000,44687.000,41786.000,43210.000,43829.000,40950.000,42216.000,39298.000,37912.000,34914.000,35244.000,249925.000,30000.000,29000.000,20000.000,186000.000,21000.000
DepreciationNonproduction,,,144269.000,,117979.000,,,,108391.000,,,,91565.000,,,,72000.000,,,,71000.000
DerivativeGainLossOnDerivativeNet,,,33939.000,,-45913.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.010,-0.010,,,,,,,-0.010,,-0.010,,-0.010,,0.000,,0.010,0.010,0.010,0.020,0.010
EarningsPerShareBasicAndDiluted,,,-0.010,-0.010,-0.010,-0.000,-0.000,-0.010,-0.010,-0.010,-0.010,0.000,-0.010,-0.000,,,,,,,
EarningsPerShareDiluted,-0.010,-0.010,,,,,,,-0.010,,-0.010,,-0.010,,0.000,,0.010,0.010,0.010,0.020,0.010
EffectOfExchangeRateOnCashAndCashEquivalents,,,24926.000,,-2204.000,,,,,,,,,,,,0.000,,,,
EquipmentExpense,,,,131317.000,117979.000,114721.000,110838.000,110289.000,108391.000,95533.000,96695.000,93690.000,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,2.120,,,,,,,,,,,,,,,,
FreightCosts,,,,980049.000,817200.000,850068.000,882121.000,944190.000,888510.000,1145348.000,1102799.000,1304745.000,,,,,,,,,
