,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-26000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1013000.000
CommonStockDividendsPerShareDeclared,0.590
ComprehensiveIncomeNetOfTax,1688000.000
DeferredIncomeTaxExpenseBenefit,-65000.000
DepreciationNonproduction,316000.000
DividendIncomeOperating,38000.000
DividendsCommonStockCash,612000.000
EarningsPerShareBasicAndDiluted,1.600
EquipmentExpense,313000.000
FederalDepositInsuranceCorporationPremiumExpense,161000.000
FeesAndCommissions,83000.000
GainLossOnSaleOfSecuritiesNet,111000.000
GainsLossesOnSalesOfOtherRealEstate,-119000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2406000.000
IncomeTaxExpenseBenefit,749000.000
IncomeTaxesPaid,708000.000
IncreaseDecreaseInAccruedInterestReceivableNet,46000.000
IncreaseDecreaseInAccruedLiabilities,500000.000
IncreaseDecreaseInDeposits,3846000.000
IncreaseDecreaseInFederalFundsSold,1350000.000
IncreaseDecreaseInOtherOperatingAssets,319000.000
IncreaseDecreaseInTimeDeposits,-6455000.000
IncreaseDecreaseOfRestrictedInvestments,-56000.000
InformationTechnologyAndDataProcessing,189000.000
InterestAndDividendIncomeOperating,9305000.000
InterestAndFeeIncomeLoansAndLeases,8952000.000
InterestExpense,1443000.000
InterestExpenseDeposits,1341000.000
InterestExpenseLongTermDebt,102000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,6799000.000
InterestIncomeExpenseNet,7862000.000
InterestIncomeFederalFundsSold,104000.000
InterestIncomeSecuritiesTaxExempt,116000.000
InterestIncomeSecuritiesTaxable,95000.000
InterestPaid,1492000.000
LaborAndRelatedExpense,2572000.000
LegalFees,70000.000
MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments,46000.000
NetCashProvidedByUsedInFinancingActivities,-3191000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3191000.000
NetCashProvidedByUsedInInvestingActivities,-1054000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1054000.000
NetCashProvidedByUsedInOperatingActivities,3232000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3232000.000
NetIncomeLoss,1657000.000
NoninterestExpense,5597000.000
NoninterestIncome,1204000.000
NoninterestIncomeOtherOperatingIncome,80000.000
OccupancyNet,365000.000
OfficersCompensation,156000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-31000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,38000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,53000.000
OtherNoninterestExpense,786000.000
PaymentsForProceedsFromLoansAndLeases,4775000.000
PaymentsOfDividendsCommonStock,612000.000
PaymentsToAcquireAvailableForSaleSecurities,20138000.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,1084000.000
ProceedsFromRepaymentsOfDebt,6000000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,19449000.000
ProceedsFromSaleOfOtherRealEstate,242000.000
ProfessionalFees,300000.000
ProvisionForLoanAndLeaseLosses,1063000.000
ProvisionForLoanLossesExpensed,1063000.000
RepaymentsOfBankDebt,6500000.000
ServicingFeesNet,930000.000
ShareBasedCompensation,92000.000
SuppliesAndPostageExpense,131000.000
