,2012-06-30,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,189065.000,201985.000,217296.000,253546.000,293974.000,286893.000,397281.000,390147.000,417862.000,407816.000
AccountsPayableRelatedPartiesCurrent,,,,,,,57980.000,60074.000,57044.000,50814.000,44399.000
AccruedLiabilitiesCurrent,6131.000,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,100000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax,38753.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,11543.000,20140.000,16309.000,28387.000,38050.000,68475.000,63421.000,84379.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,6897.000,5788.000,312979.000,,,,,,,
AdditionalPaidInCapital,2500.000,6041.000,6041.000,6041.000,6041.000,6041.000,8170.000,8170.000,7933.000,7962.000,7833.000
AdditionalPaidInCapitalCommonStock,32583.000,,,,,,,,,,
Assets,621.000,59747.000,74539.000,67762.000,78872.000,71092.000,64314.000,61718.000,78560.000,58657.000,55594.000
AssetsCurrent,621.000,436.000,4207.000,466.000,14411.000,4956.000,434.000,,22105.000,1335.000,2138.000
BankLoans,,,,22558.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,621.000,436.000,4207.000,466.000,14411.000,4956.000,434.000,,22105.000,1335.000,2138.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,6600000.000,50769231.000,50769231.000,50769231.000,50769231.000,50769231.000,50771631.000,50771631.000,50771631.000,50771631.000,50771631.000
CommonStockSharesOutstanding,6600000.000,50769231.000,50769231.000,50769231.000,50769231.000,50769231.000,50771631.000,50771631.000,50771631.000,50771631.000,50771631.000
CommonStockValue,660.000,5077.000,5077.000,5077.000,5077.000,5077.000,5077.000,5077.000,5077.000,5077.000,5077.000
ConvertibleNotesPayable,,,,,22558.000,22558.000,63975.000,64977.000,109394.000,,
ConvertibleNotesPayableCurrent,,20102.000,19396.000,18798.000,,,,,,116332.000,122498.000
DebtInstrumentCarryingAmount,,,,,,,,59046.000,,,
DebtInstrumentFairValue,,,,,,,,,,53779.000,50152.000
