,2012-02-25,2013-03-02,2014-03-01,2015-02-28,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,7806000.000
AllocatedShareBasedCompensationExpense,,,,,5000000.000
AmortizationOfFinancingCosts,,,,,98000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-33495000.000
ComprehensiveIncomeNetOfTax,,,,,-8260000.000
CostOfPropertyRepairsAndMaintenance,,,,,624000.000
CurrentFederalTaxExpenseBenefit,,,,,0.000
CurrentIncomeTaxExpenseBenefit,,,,,26000.000
CurrentStateAndLocalTaxExpenseBenefit,,,,,26000.000
DeferredFederalIncomeTaxExpenseBenefit,,,,,0.000
DeferredIncomeTaxExpenseBenefit,,,,,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,0.000
DefinedBenefitPlanActualReturnOnPlanAssets,,520000.000,858000.000,548000.000,-696000.000
DefinedBenefitPlanActuarialGainLoss,,-821000.000,456000.000,123000.000,867000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,204000.000,-597000.000,-144000.000,-478000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,0.000,0.000,0.000,0.000
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,,240000.000,350000.000,238000.000,800000.000
DefinedBenefitPlanBenefitsPaid,,-562000.000,615000.000,628000.000,636000.000
DefinedBenefitPlanContributionsByEmployer,,685000.000,868000.000,655000.000,575000.000
DefinedBenefitPlanDivestituresPlanAssets,,-520000.000,858000.000,548000.000,
DefinedBenefitPlanInterestCost,,556000.000,611000.000,642000.000,653000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,435000.000
DefinedBenefitPlanServiceCost,,0.000,,,
DefinedBenefitPlanTargetPlanAssetAllocations,,1.000,1.000,1.000,1.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,,,,37000.000,54000.000
Depreciation,,,,,205000.000
DepreciationAndAmortization,,,,,457000.000
DepreciationDepletionAndAmortization,,,,,457000.000
DiscontinuedOperationTaxEffectOfAdjustmentToPriorPeriodGainLossOnDisposal,,,,1900000.000,
EarningsPerShareBasicAndDiluted,,,,,-0.290
EffectiveIncomeTaxRateContinuingOperations,,,,-0.005,-0.001
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,0.350
