,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,,,,3000000.000,,,,-1000000.000,,,,0.000,,,,
AmortizationOfIntangibleAssets,,,,,,,,,86000000.000,,,,74000000.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,397000000.000,95000000.000,94000000.000,-508000000.000,148000000.000,77000000.000,131000000.000,-306000000.000,42000000.000,40000000.000,36000000.000,-82000000.000,29000000.000,16000000.000,15000000.000,-45000000.000,12000000.000,12000000.000,12000000.000,-24000000.000,15000000.000,14000000.000,14000000.000,-30000000.000,
AssetImpairmentCharges,3000000.000,,,,12000000.000,,,,29000000.000,,,,33000000.000,,,,21000000.000,,,,8000000.000,,,,5000000.000
AssetManagementFees,2109000000.000,2206000000.000,2184000000.000,2003000000.000,2152000000.000,2268000000.000,2257000000.000,2331000000.000,2346000000.000,2404000000.000,2390000000.000,2498000000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,-36000000.000,50000000.000,76000000.000,-3000000.000,-19000000.000,41000000.000,62000000.000,-56000000.000,-27000000.000,-342000000.000,33000000.000,-97000000.000,74000000.000,162000000.000,-102000000.000,75000000.000,200000000.000,-228000000.000,100000000.000,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,,,112000000.000,,,,114000000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,,,461000000.000,,,,158000000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,,,349000000.000,,,,44000000.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,,,,,,,18000000.000,,12000000.000,70000000.000,45000000.000,-15000000.000,2000000.000
AvailableForSaleSecuritiesGrossRealizedGains,12000000.000,84000000.000,36000000.000,13000000.000,1000000.000,24000000.000,31000000.000,32000000.000,5000000.000,35000000.000,6000000.000,3000000.000,7000000.000,10000000.000,20000000.000,4000000.000,29000000.000,40000000.000,22000000.000,25000000.000,14000000.000,71000000.000,45000000.000,3000000.000,4000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,2000000.000,0.000,,1000000.000,2000000.000,0.000,7000000.000,2000000.000,1000000.000,1000000.000,0.000,1000000.000,0.000,0.000,0.000,4000000.000,10000000.000,4000000.000,14000000.000,2000000.000,1000000.000,0.000,18000000.000,2000000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,114000000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,461000000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,24000000.000,34000000.000,,,-13000000.000,30000000.000,46000000.000,-47000000.000,-19000000.000,-234000000.000,23000000.000,-66000000.000,51000000.000,112000000.000,,,,,,,230000000.000,84000000.000,-58000000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,4993000000.000,,,,-8587000000.000,,,,-4002000000.000,,,,-4459000000.000,,,,-6691000000.000,,,,-445000000.000,,,,-527000000.000
CashFlowsBetweenTransfereeAndTransferorProceedsFromNewTransfers,7900000000.000,,,,6000000000.000,,,,7500000000.000,,,,6000000000.000,,,,4900000000.000,6273000000.000,6105000000.000,3965000000.000,2713000000.000,4163000000.000,6819000000.000,5280000000.000,5997000000.000
CashFlowsBetweenTransfereeAndTransferorReceiptsOnInterestsThatContinueToBeHeldOther,,,,,,,,,,,,,,,,,,,,,,,,,430000000.000
CashFlowsBetweenTransfereeAndTransferorServicingFeeAdvances,1400000000.000,,,,1200000000.000,,,,64000000.000,,,,,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,,,-3261000000.000,,,,,,,,,,,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge,,,3065000000.000,,,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,0.050,0.050,0.050,0.050,0.050,0.100,0.100,0.100,0.100,0.150,0.150,0.150,0.150,0.150,0.200,0.200,0.200
CommunicationsAndInformationTechnology,445000000.000,448000000.000,460000000.000,462000000.000,459000000.000,487000000.000,493000000.000,474000000.000,448000000.000,470000000.000,405000000.000,445000000.000,424000000.000,411000000.000,396000000.000,404000000.000,415000000.000,438000000.000,447000000.000,467000000.000,442000000.000,429000000.000,456000000.000,460000000.000,428000000.000
ComprehensiveIncomeNetOfTax,1009000000.000,1299000000.000,2106000000.000,6000000.000,3000000.000,431000000.000,-948000000.000,223000000.000,784000000.000,505000000.000,1061000000.000,5000000.000,1630000000.000,2134000000.000,1311000000.000,-1763000000.000,2376000000.000,1626000000.000,1046000000.000,671000000.000,1864000000.000,1915000000.000,1432000000.000,93000000.000,2123000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1137000000.000,1555000000.000,2263000000.000,70000000.000,139000000.000,658000000.000,-853000000.000,291000000.000,961000000.000,659000000.000,1181000000.000,30000000.000,1727000000.000,2170000000.000,1308000000.000,-1787000000.000,2443000000.000,1634000000.000,1092000000.000,698000000.000,1942000000.000,2060000000.000,1490000000.000,-45000000.000,2214000000.000
ConvertiblePreferredDividendsNetOfTax,,,0.000,,,,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,0.000,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,-5000000.000,,-7000000.000,-7000000.000,-7000000.000,,-10000000.000,-10000000.000,-9000000.000,,-6000000.000,-6000000.000,-6000000.000,,-6000000.000,-7000000.000,-6000000.000,,-3000000.000,-3000000.000,-3000000.000,,-4000000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,-4000000.000,,-3000000.000,-4000000.000,-3000000.000,,-4000000.000,-3000000.000,-3000000.000,,-3000000.000,-3000000.000,-3000000.000,,-5000000.000,-5000000.000,-4000000.000,,-4000000.000,-5000000.000,-4000000.000,,-4000000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,33000000.000,,28000000.000,27000000.000,27000000.000,,28000000.000,29000000.000,28000000.000,,28000000.000,27000000.000,27000000.000,,30000000.000,29000000.000,30000000.000,,30000000.000,30000000.000,31000000.000,,29000000.000
DefinedBenefitPlanInterestCost,,,42000000.000,,41000000.000,41000000.000,40000000.000,,39000000.000,39000000.000,40000000.000,,40000000.000,40000000.000,40000000.000,,39000000.000,38000000.000,39000000.000,,38000000.000,39000000.000,38000000.000,,37000000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,18000000.000,,25000000.000,24000000.000,24000000.000,,24000000.000,24000000.000,24000000.000,,21000000.000,22000000.000,25000000.000,,15000000.000,16000000.000,16000000.000,,11000000.000,11000000.000,12000000.000,,12000000.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,0.000,,0.000,,,,,,,,,,-3000000.000,,,,0.000,,,,,,
DefinedBenefitPlanServiceCost,,,8000000.000,,8000000.000,7000000.000,7000000.000,,7000000.000,7000000.000,6000000.000,,6000000.000,6000000.000,6000000.000,,5000000.000,5000000.000,5000000.000,,4000000.000,4000000.000,6000000.000,,4000000.000
DepreciationAndAmortization,379000000.000,,,,375000000.000,,,,360000000.000,,,,326000000.000,,,,321000000.000,,,,415000000.000,,,,434000000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,67000000.000,,-66000000.000,-63000000.000,-65000000.000,-41000000.000,-32000000.000,-36000000.000,-34000000.000,-52000000.000,-45000000.000,-52000000.000,-46000000.000,-43000000.000,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,5000000.000,1000000.000,,,,,,,,,,,,,,,,,,,,,,
