,2011-04-01,2012-03-30,2013-03-29,2014-04-04,2015-04-03,2016-03-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,503000.000,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,15588000.000,14788000.000,16397000.000,21670000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,17640000.000,22962000.000,27382000.000,34703000.000,40765000.000,51399000.000,62397000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,1303000.000,0.000,0.000,0.000,0.000,0.000,0.000
AdvertisingExpense,,,21800000.000,18900000.000,17000000.000,12200000.000,4800000.000
AllocatedShareBasedCompensationExpense,,21382000.000,27035000.000,33639000.000,39353000.000,47510000.000,55775000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,13372000.000,16822000.000,20954000.000,24464000.000,29421000.000,34718000.000
AmortizationOfAcquiredIntangibleAssets,,,15584000.000,,,,
AmortizationOfIntangibleAssets,19424000.000,24004000.000,23038000.000,25975000.000,41891000.000,48990000.000,45236000.000
AssetImpairmentCharges,,0.000,0.000,0.000,0.000,,
CapitalExpendituresIncurredButNotYetPaid,,,,30237000.000,6584000.000,60796000.000,29813000.000
CapitalLeaseObligationsIncurred,3074000.000,,,,,,
CapitalizedComputerSoftwareAdditions,,22700000.000,25800000.000,41500000.000,52400000.000,75400000.000,73100000.000
CapitalizedComputerSoftwareAmortization,,5200000.000,7200000.000,11100000.000,23500000.000,32200000.000,
CapitalizedComputerSoftwareAmortization1,,,,,,,32500000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-49141000.000,132093000.000,-66845000.000,-47391000.000,-6084000.000,-10175000.000,88010000.000
ComprehensiveIncomeNetOfTax,,,-42005000.000,-7739000.000,38197000.000,21601000.000,21256000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,543000.000,789000.000,-472000.000,29000.000,-2000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-41462000.000,-6950000.000,37725000.000,21630000.000,19256000.000
CostOfGoodsSold,389945000.000,402794000.000,484973000.000,571855000.000,519483000.000,489246000.000,524026000.000
CostOfServices,160623000.000,233187000.000,363188000.000,419425000.000,444431000.000,495099000.000,524949000.000
CurrentFederalTaxExpenseBenefit,,-4761000.000,-166000.000,798000.000,-216000.000,132000.000,2041000.000
CurrentForeignTaxExpenseBenefit,,-45000.000,-64000.000,12000.000,115000.000,148000.000,600000.000
CurrentIncomeTaxExpenseBenefit,,-5288000.000,-228000.000,1350000.000,1406000.000,823000.000,3808000.000
CurrentStateAndLocalTaxExpenseBenefit,,-482000.000,2000.000,540000.000,1507000.000,543000.000,1167000.000
DeferredFederalIncomeTaxExpenseBenefit,,-1519000.000,-36042000.000,-11188000.000,14546000.000,2266000.000,4410000.000
DeferredForeignIncomeTaxExpenseBenefit,,-510000.000,-1127000.000,-77000.000,-648000.000,-172000.000,-92000.000
DeferredIncomeTaxExpenseBenefit,-4098000.000,-13330000.000,-50728000.000,-27182000.000,12420000.000,-5003000.000,-218000.000
DeferredIncomeTaxesAndTaxCredits,,-8363000.000,-49826000.000,-27297000.000,12421000.000,-4996000.000,-191000.000
