,2012-09-30
AllocatedShareBasedCompensationExpense,959000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,17567000.000
CostOfGoodsSoldSubscription,4409000.000
CostOfRevenue,6673000.000
EarningsPerShareBasicAndDiluted,-2.460
EmployeeStockOwnershipPlanESOPCompensationExpense,76000.000
GeneralAndAdministrativeExpense,4334000.000
GrossProfit,17113000.000
IncomeTaxExpenseBenefit,-69000.000
NetIncomeLoss,-2110000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-51185000.000
OperatingExpenses,19080000.000
OperatingIncomeLoss,-1967000.000
OtherNonoperatingIncomeExpense,-212000.000
PreferredStockAccretionOfRedemptionDiscount,49075000.000
ProfessionalFees,2264000.000
ResearchAndDevelopmentExpense,3272000.000
Revenues,23786000.000
SalesRevenueNet,23786000.000
SellingAndMarketingExpense,11474000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.571
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.009
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,5427000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,6.390
SubscriptionRevenue,21624000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,20768196.000
