,2011-06-26,2011-12-25,2012-03-25,2012-06-24,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30
AmortizationOfFinancingCosts,,566000.000,,,559000.000,,,,545000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4447000.000,,,-30782000.000,,,,-31869000.000,
CostOfGoodsSold,687710000.000,701043000.000,676977000.000,698550000.000,718015000.000,703124000.000,711087000.000,707808000.000,725390000.000,697455000.000
DebtInstrumentPeriodicPaymentPrincipal,,,,,1800000.000,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,528000.000,-726000.000,-725000.000,-789000.000,,-298000.000,-258000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,1000.000,1000.000,0.000,,1000.000,1000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,,,0.045,0.037,0.037,0.037,,0.047,0.047
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,,,0.065,0.060,0.060,0.060,,0.060,0.060
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,,,0.030,0.030,0.030,0.030,,0.031,0.031
DefinedBenefitPlanContributionsByEmployer,,,,,1600000.000,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,-1024000.000,1176000.000,1176000.000,1150000.000,,1333000.000,1325000.000
DefinedBenefitPlanInterestCost,,,,1092000.000,1114000.000,1115000.000,1130000.000,,1257000.000,1222000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,1571000.000,1894000.000,1894000.000,1978000.000,,1259000.000,1028000.000
DefinedBenefitPlanServiceCost,,,,975000.000,1229000.000,1229000.000,1209000.000,,1036000.000,872000.000
DepreciationAndAmortization,,14105000.000,,,14523000.000,,,,14150000.000,
DepreciationDepletionAndAmortization,11831000.000,11412000.000,11371000.000,11350000.000,11683000.000,11566000.000,11329000.000,11365000.000,11373000.000,11859000.000
EarningsPerShareBasic,208.590,266.280,486.700,219.360,164.230,349.560,301.690,105.780,339.960,588.880
GainLossOnDispositionOfAssets,,639000.000,,,1933000.000,,,,-10000.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,1933000.000,-6000.000,611000.000,,-10000.000,1451000.000
GainsLossesOnSalesOfAssets,,,,,,-27000.000,300000.000,,,
GrossProfit,251316000.000,259681000.000,260686000.000,251222000.000,250729000.000,258772000.000,257674000.000,252591000.000,258635000.000,266386000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,12014000.000,15124000.000,27752000.000,12263000.000,9114000.000,19488000.000,16718000.000,5597000.000,18643000.000,32298000.000
IncomeTaxExpenseBenefit,4956000.000,6114000.000,11319000.000,4985000.000,3665000.000,7890000.000,6761000.000,2226000.000,7587000.000,13147000.000
IncomeTaxesPaid,,7350000.000,,,,,,,0.000,
IncreaseDecreaseInAccountsPayable,,26783000.000,,,5464000.000,,,,7232000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,3671000.000,,,,,,,,
IncreaseDecreaseInDeferredIncomeTaxes,,4908000.000,,,-433000.000,,,,2207000.000,
IncreaseDecreaseInIncomeTaxes,,,,,,,,,8382000.000,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,-3232000.000,,,,-1413000.000,
IncreaseDecreaseInInventories,,29569000.000,,,24956000.000,,,,30076000.000,
IncreaseDecreaseInOtherAccruedLiabilities,,-7815000.000,,,-19568000.000,,,,-10035000.000,
IncreaseDecreaseInOtherOperatingAssets,,7000.000,,,12000.000,,,,1000.000,
IncreaseDecreaseInPrepaidExpense,,3115000.000,,,488000.000,,,,1580000.000,
IncreaseDecreaseInReceivables,,7976000.000,,,4483000.000,,,,13693000.000,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,-3121000.000,,,,,,,,
