,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,3008000.000,1826000.000,1780000.000,980000.000,1353000.000,699000.000,1063000.000,417000.000,695000.000,292000.000,608000.000,,,,,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,,,,,,,,,,405000.000,507000.000,387000.000,208000.000
AccountsPayableCurrentAndNoncurrent,2424000.000,7440000.000,7625000.000,8167000.000,4336000.000,5170000.000,3162000.000,,,,,,,,,,,,336000.000,718000.000,,,,
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,51000.000,23000.000,24000.000,61000.000,63000.000,62000.000
AllowanceForLoanAndLeaseLossesRealEstate,79230000.000,34129000.000,22035000.000,22035000.000,19781000.000,19781000.000,19815000.000,19875000.000,20236000.000,9917000.000,8790000.000,8760000.000,8578000.000,8578000.000,8578000.000,8913000.000,8913000.000,187000.000,,0.000,0.000,0.000,0.000,0.000
Assets,296158000.000,302378000.000,275399000.000,265431000.000,253032000.000,252176000.000,247775000.000,246377000.000,249109000.000,248340000.000,244941000.000,242864000.000,240245000.000,232062000.000,225099000.000,223410000.000,185264000.000,181510000.000,207533000.000,203915000.000,198071000.000,193228000.000,161150000.000,155782000.000
CashAndCashEquivalentsAtCarryingValue,8302000.000,3492000.000,4200000.000,6765000.000,4124000.000,3123000.000,18943000.000,17646000.000,14297000.000,14539000.000,16393000.000,16117000.000,8115000.000,4920000.000,9868000.000,3068000.000,26256000.000,54901000.000,56673000.000,40753000.000,25263000.000,32234000.000,45323000.000,37197000.000
DebtInstrumentAnnualPrincipalPayment,,,,,,,-1548000.000,-266000.000,-574000.000,-882000.000,-3355000.000,-326000.000,-648000.000,-7393000.000,13196000.000,202000.000,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate,,,,,0.015,0.015,0.015,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,,27089000.000,,0.000
