,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,-697000.000,,,,-473000.000,,
AllocatedShareBasedCompensationExpense,,5731000.000,5549000.000,,5961000.000,6231000.000,6063000.000,11262000.000,5575000.000,6379000.000,4341000.000,4273000.000,3988000.000,4666000.000,4585000.000
AmortizationOfAcquiredIntangibleAssets,,,,,,,1709000.000,,1928000.000,2283000.000,,,,,
AmortizationOfFinancingCosts,505000.000,,,,494000.000,,,,430000.000,,,,346000.000,,
AmortizationOfIntangibleAssets,2122000.000,,,,1849000.000,1743000.000,,,,,,,2171000.000,,
AssetsFairValueAdjustment,,,,,,,,,,,,,700000.000,,
CapitalizedComputerSoftwareAdditions,,1100000.000,600000.000,,1300000.000,1500000.000,1500000.000,800000.000,600000.000,500000.000,500000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-80860000.000,,,,-21838000.000,,,,-42109000.000,,,,-174151000.000,,
ComprehensiveIncomeNetOfTax,,6451000.000,-16326000.000,,13253000.000,-19671000.000,9044000.000,-193700000.000,-16067000.000,-2350000.000,-2393000.000,3865000.000,-7692000.000,-5659000.000,-5373000.000
CostMethodInvestmentsRealizedGains,,,,,,,,,11100000.000,6500000.000,,,,,2200000.000
CostOfGoodsAndServicesSold,4163000.000,3856000.000,3663000.000,,,,,,,,,,,,
CostOfServices,,,,,3628000.000,3069000.000,2974000.000,2990000.000,22940000.000,17585000.000,16205000.000,16775000.000,18152000.000,16819000.000,18304000.000
CostsAndExpenses,88384000.000,92562000.000,90614000.000,106130000.000,95268000.000,89784000.000,91006000.000,276874000.000,133669000.000,99117000.000,93816000.000,93403000.000,95654000.000,94568000.000,94744000.000
CurrentFederalTaxExpenseBenefit,,,-2613000.000,,-122000.000,1471000.000,-520000.000,,1538000.000,-102000.000,,,260000.000,31000.000,-8422000.000
CurrentForeignTaxExpenseBenefit,,,682000.000,,1162000.000,-909000.000,-177000.000,756000.000,-617000.000,-756000.000,,,694000.000,-62000.000,144000.000
CurrentIncomeTaxExpenseBenefit,,,,,1040000.000,562000.000,-697000.000,-73000.000,921000.000,-858000.000,,,954000.000,-31000.000,-8278000.000
DeferredIncomeTaxesAndTaxCredits,1152000.000,,,,-2578000.000,,,,-633000.000,,,,-228000.000,,
DepreciationAndAmortization,5405000.000,5559000.000,5693000.000,5550000.000,5339000.000,4950000.000,4969000.000,5049000.000,5030000.000,5088000.000,,,6358000.000,,
DepreciationDepletionAndAmortization,5405000.000,,,,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,-2110000.000,,212000.000,65000.000,41000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,212000.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,-99000.000,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,,24000.000,-102000.000
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,,,,,,,,,,2682000.000,,79000.000,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,3064000.000,,,,
EarningsPerShareBasic,0.190,0.010,0.150,0.120,0.140,0.010,-0.020,-6.030,-0.350,-0.030,-0.400,0.010,-0.180,-0.240,0.140
EarningsPerShareDiluted,0.180,0.010,0.150,0.120,0.140,0.010,-0.020,-6.030,-0.350,-0.030,-0.400,0.010,-0.180,-0.240,0.140
EffectOfExchangeRateOnCashAndCashEquivalents,10552000.000,,,,7172000.000,,,,,,,,-1127000.000,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,,,,-4501000.000,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,-1.082,-0.539,,0.180,0.738,0.487,,-0.088,0.496,,,-0.201,0.004,1.940
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1418000.000,,,,46000.000,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,1418000.000,,,,46000.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,,,,,-4868000.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,,,,3130000.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetIssues,,,,,0.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,,,,0.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,,0.000,,,,100000.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,0.000,,,,,,,,,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,-1120000.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,2122000.000,2205000.000,2184000.000,11529000.000,1849000.000,,,,,,,,,,
ForeignIncomeTaxExpenseBenefitContinuingOperations,,969000.000,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,-73000.000,,,,472000.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,-5605000.000,,
GeneralAndAdministrativeExpense,10756000.000,10867000.000,9741000.000,11729000.000,12666000.000,11856000.000,14309000.000,19552000.000,18628000.000,14293000.000,12011000.000,11347000.000,12319000.000,12322000.000,10669000.000
