,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30
AllocatedShareBasedCompensationExpense,41250.000,39375.000,35625.000,45000.000,41250.000,37500.000
CashAcquiredFromAcquisition,,0.000,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-5.000,,0.000,,
DebtIssuanceCosts,,,13994.000,13690.000,13842.000,13994.000
DevelopmentStageEnterpriseCumulativeRevenue,0.000,0.000,,,,
EarningsPerShareBasicAndDiluted,-0.003,-0.003,-0.003,-0.000,-0.000,-0.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,0.350,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,0.350,,
FranchiseCosts,105.000,105.000,105.000,105.000,,
GainLossRelatedToLitigationSettlement,0.000,0.000,0.000,0.000,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,29892.000,15275.000,12729.000,12608.000,12500.000,13800.000
IncomeTaxesPaid,,0.000,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,914713.000,,933798.000,,
InterestExpenseDebt,,,0.000,0.000,0.000,0.000
InterestExpenseRelatedParty,,,0.000,0.000,0.000,0.000
InterestPaid,,0.000,,0.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,0.000,,0.000,,
LossContingencyDamagesSoughtValue,,,,1000000.000,,
ManagementFeesRevenue,,,,1267093.000,,
NetCashProvidedByUsedInFinancingActivities,,1080789.000,,1267093.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,1080789.000,,1267093.000,,
NetCashProvidedByUsedInInvestingActivities,,0.000,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,-1080794.000,,-1267093.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1080794.000,,-1267093.000,,
NetIncomeLoss,-2050769.000,-2013183.000,-2237115.000,-2224192.000,-2225986.000,-2427870.000
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,0.000,,0.000,,
NonoperatingIncomeExpense,-571548.000,-530143.000,-535795.000,-524491.000,-530143.000,-535795.000
OperatingExpenses,1479221.000,1483040.000,1701320.000,1699701.000,1695843.000,1892075.000
OperatingIncomeLoss,-1479221.000,-1483040.000,-1701320.000,-1699701.000,-1695843.000,-1892075.000
PaymentsForProceedsFromInvestments,,0.000,,0.000,,
PaymentsToFundLongtermLoansToRelatedParties,,0.000,,0.000,,
ProceedsFromCollectionOfLongtermLoansToRelatedParties,,0.000,,0.000,,
ProceedsFromIssuanceOfCommonStock,,0.000,,0.000,,
ProceedsFromNotesPayable,,0.000,,0.000,,
RecapitalizationCosts,0.000,0.000,0.000,0.000,0.000,0.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,1652861.000,1642093.000,1642093.000,1840775.000
RepaymentsOfRelatedPartyDebt,,0.000,,0.000,,
SalesRevenueGoodsNet,,,0.000,0.000,0.000,0.000
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,5438185.000,,
TechnologyServicesCosts,1407974.000,1428285.000,1652861.000,1642093.000,1642093.000,1840775.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,767539744.000,767539744.000,767539744.000,767539744.000
