,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,28999.000,44683.000,25661.000,30280.000,74012.000,28588.000,30956.000,28192.000,,34109.000,44133.000,,38435.000,39415.000,40385.000,66399.000
AccountsPayableCurrent,0.000,50.000,0.000,5976.000,,2415.000,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,5000.000,0.000,,2000.000,10000.000,14000.000,23500.000,28783.000,14783.000,9983.000,8368.000,8400.000,,36539.000,16435.000,,8225.000,6404.000,,300.000
AccruedIncomeTaxes,,,,,,,,,,,33559.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,5200.000,4800.000,38315.000,32823.000,18508.000,18415.000,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,8201.000,8591.000,8980.000,9369.000,9447.000,9473.000,9473.000,9473.000,9473.000,9473.000,9473.000,9473.000,,10502.000,11531.000,,11531.000,3887.000,4687.000,9987.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,657890.000,1109261.000,1195670.000,955342.000,1280279.000,937337.000,1033250.000,1038523.000,749158.000,539138.000,,,-30134.000,-38690.000,11464.000,11464.000,62473.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2812992.000,4197162.000,3406817.000,1684586.000,414138.000,698249.000,752639.000,601366.000,805895.000,590031.000,650405.000,653726.000,468564.000,339390.000,,-24533.000,-18934.000,,7249.000,-41772.000,,
AdditionalPaidInCapital,886317.000,906836.000,906836.000,915026.000,914274.000,920473.000,920946.000,923476.000,926034.000,927355.000,927355.000,927355.000,927355.000,927355.000,,927355.000,927355.000,,927355.000,927355.000,927355.000,927355.000
AllowanceForDoubtfulAccountsReceivable,,,60000.000,60000.000,60000.000,60000.000,60000.000,,,,,,,,,,,,,,,
Assets,5460480.000,7590038.000,6178408.000,3396759.000,1393638.000,1827372.000,1890911.000,1664603.000,1931922.000,1554165.000,1963746.000,2021354.000,1690557.000,1469380.000,,777926.000,885289.000,,801414.000,601703.000,742755.000,725912.000
AssetsCurrent,,,6168581.000,3388915.000,1387775.000,1823234.000,1855945.000,1630357.000,1898279.000,1521124.000,1931308.000,1989518.000,1658912.000,1437735.000,,739939.000,847817.000,,793251.000,594340.000,736192.000,720150.000
AvailableForSaleSecuritiesAmortizedCost,,,,,466939.000,466939.000,435294.000,435294.000,381985.000,347629.000,347629.000,347681.000,340790.000,340790.000,,,147156.000,147156.000,147156.000,147156.000,147156.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,,1380879.000,1386155.000,1086948.000,879928.000,,,,,158620.000,105331.000,,
AvailableForSaleSecuritiesCurrent,,,,,1124829.000,1576200.000,1630964.000,1390636.000,1662264.000,1284965.000,1380879.000,1386155.000,1086948.000,879928.000,,108127.000,117022.000,108465.000,158620.000,105331.000,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,1124829.000,1576200.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,266041.000,187328.000,118566.000,87236.000,78799.000,47367.000,50257.000,65989.000,65087.000,40181.000,57992.000,483879.000,459811.000,392617.000,,271591.000,579971.000,478542.000,467734.000,428098.000,685128.000,647531.000
CertificatesOfDepositAtCarryingValue,11806.000,11809.000,11811.000,11812.000,11814.000,11815.000,11817.000,11818.000,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,,50000000.000,50000000.000,,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,9517402.000,9517402.000,9517402.000,9517402.000,9517402.000,9517402.000,9517402.000,9517402.000,9517402.000,9517402.000,9517402.000,9517402.000,9517402.000,9517402.000,,9517402.000,9517402.000,,9517402.000,9517402.000,9517402.000,9517402.000
