,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentForAmortization,,,,,,,,,,,,,,,,,,,,,,,24800000.000,,39400000.000,39500000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,-4117000.000,,-13013000.000,-7756000.000,-4758000.000,,-13628000.000,-5961000.000,-3850000.000,,-15122000.000,-8770000.000,-5931000.000,,-4900000.000,-6400000.000,-2400000.000,,-5300000.000,-4500000.000,-271600000.000,,32800000.000,-8100000.000
AllocatedShareBasedCompensationExpense,,3181000.000,3889000.000,,3797000.000,1907000.000,4154000.000,3982000.000,7186000.000,3284000.000,3100000.000,1362000.000,5080000.000,5299000.000,5599000.000,5567000.000,4300000.000,4800000.000,1800000.000,1500000.000,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2092000.000,2280000.000,,1596000.000,1980000.000,2174000.000,-3549000.000,2784000.000,2538000.000,2846000.000,-5571000.000,1657000.000,1022000.000,917000.000,-2543000.000,2200000.000,1200000.000,1500000.000,-3400000.000,1900000.000,2300000.000,2100000.000,-4200000.000,1900000.000,2900000.000
AssetImpairmentCharges,,2962000.000,,,,,,,,,70000000.000,,,0.000,0.000,,19400000.000,-500000.000,0.000,0.000,0.000,0.000,0.000,9800000.000,3100000.000,0.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,-1304000.000,-872000.000,,328000.000,1180000.000,-1728000.000,-4303000.000,-86000.000,-106000.000,-1533000.000,-2262000.000,-50000.000,-682000.000,194000.000,1076000.000,,,,,,0.000,0.000,,0.000,0.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,,,,,1064000.000,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,,,2600000.000,,11000000.000,14500000.000,75100000.000,,,
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,,,,,,,,,,,,,,,,12900000.000,
CapitalizedComputerSoftwareAmortization,,4832000.000,4663000.000,,4370000.000,4231000.000,3985000.000,6247000.000,4849000.000,6402000.000,5369000.000,4269000.000,4589000.000,4335000.000,4543000.000,4859000.000,3500000.000,4100000.000,3700000.000,3200000.000,,,,,,
CapitalizedComputerSoftwareAmortization1,,,,,,,,,,,,,,,,,,,,,3200000.000,2600000.000,6700000.000,11900000.000,9600000.000,9700000.000
CapitalizedComputerSoftwareImpairments,,,,,,,,,,,,,,,,,9100000.000,9100000.000,9100000.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-49096000.000,,,,-22483000.000,,,,-28649000.000,,,,-13511000.000,,,,-94900000.000,,,,-7500000.000,,,,-162600000.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,0.000,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,365100000.000,,,,0.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,-5300000.000,,,,0.000,
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,,,,,0.290,0.287,0.287,0.286,0.287,0.287,0.287,0.099,0.100,0.100
ComprehensiveIncomeNetOfTax,,55950000.000,-59395000.000,,74341000.000,-33088000.000,24390000.000,-37885000.000,-1174000.000,-151603000.000,52732000.000,-44842000.000,17752000.000,50668000.000,-16473000.000,-73734000.000,-65900000.000,28600000.000,-47700000.000,29000000.000,198100000.000,-2400000.000,-107000000.000,-144900000.000,-13900000.000,53500000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,1659000.000,1310000.000,,794000.000,1068000.000,944000.000,3360000.000,-348000.000,1429000.000,1507000.000,3028000.000,-5507000.000,1519000.000,2136000.000,3244000.000,-2600000.000,1800000.000,500000.000,3500000.000,400000.000,200000.000,500000.000,8100000.000,6600000.000,8700000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,75135000.000,-32020000.000,25334000.000,-34525000.000,-1522000.000,-150174000.000,54239000.000,-41814000.000,12245000.000,52187000.000,-14337000.000,-70490000.000,-68500000.000,30400000.000,-47200000.000,32500000.000,198500000.000,-2200000.000,-106500000.000,-136800000.000,-7300000.000,62200000.000
CostOfGoodsAndServicesSold,464753000.000,492892000.000,514936000.000,627338000.000,505251000.000,557619000.000,536709000.000,655961000.000,503497000.000,549697000.000,532619000.000,631322000.000,524160000.000,546662000.000,567448000.000,633433000.000,480200000.000,545900000.000,513600000.000,227600000.000,370800000.000,424900000.000,785700000.000,1013200000.000,860300000.000,896100000.000
CostOfGoodsSold,188863000.000,204769000.000,237378000.000,330696000.000,219855000.000,263527000.000,234922000.000,321563000.000,206586000.000,232562000.000,242498000.000,312814000.000,248935000.000,263057000.000,277082000.000,335266000.000,207300000.000,265100000.000,231100000.000,131000000.000,142300000.000,189500000.000,397000000.000,492700000.000,354800000.000,359700000.000
CostOfServices,275890000.000,288123000.000,277558000.000,296642000.000,285396000.000,294092000.000,301787000.000,334398000.000,296911000.000,317135000.000,290121000.000,318508000.000,275225000.000,283605000.000,290366000.000,298167000.000,272900000.000,280800000.000,282500000.000,96600000.000,228500000.000,235400000.000,388700000.000,520500000.000,505500000.000,536400000.000
