,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccrualForEnvironmentalLossContingenciesChargesToExpenseForNewLosses,,,,,,,,,,,,,,,,,,,,,,,,,50000000.000,
AccrualForEnvironmentalLossContingenciesPayments,-28000000.000,,,,-61000000.000,,,,43000000.000,,,,56000000.000,,,,35000000.000,,,,,,,,,
AccrualForEnvironmentalLossContingenciesPayments1,,,,,,,,,,,,,,,,,,,,,,,,,31000000.000,
AccrualForEnvironmentalLossContingenciesPeriodIncreaseDecrease,,,,,,,,,,,,,1000000.000,,,,,,,,,,,,8000000.000,
AccrualForEnvironmentalLossContingenciesProvisionForNewLosses,51000000.000,,,,61000000.000,,,,54000000.000,,,,82000000.000,,,,46000000.000,,,,,,,,,
AdjustmentForAmortization,,,,,,,,,,,,,,,,,53000000.000,,,,74000000.000,,,,101000000.000,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,95000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,,,0.000,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,,,53000000.000,,,,,
AmortizationOfIntangibleAssets,65000000.000,,,,65000000.000,,62000000.000,,82000000.000,,81000000.000,,70000000.000,69000000.000,61000000.000,57000000.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,9600000.000,16600000.000,16600000.000,-30300000.000,2700000.000,6000000.000,200000.000,-6700000.000,2000000.000,5700000.000,5600000.000,-8600000.000,7800000.000,7000000.000,7000000.000,-14700000.000,8400000.000,6700000.000,5500000.000,-13100000.000,2100000.000,5000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,426000000.000,,,,290000000.000,,,,-95000000.000,,,,250000000.000,,,,-384000000.000,,,,-982000000.000,,,,-133000000.000,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,9000000.000,24000000.000,80000000.000,-1000000.000,-14000000.000,-29000000.000,-7000000.000,38000000.000,14000000.000,45000000.000,,,,,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,,,,-4000000.000,,13000000.000,15000000.000,-9000000.000,19000000.000,15000000.000,-29000000.000,24000000.000,-12000000.000,29000000.000,8000000.000,-14000000.000,-94000000.000,-11000000.000,9000000.000
CommonStockDividendsPerShareCashPaid,0.333,0.333,0.333,0.371,0.372,0.372,,,0.410,0.410,0.410,0.450,0.450,0.450,0.450,0.520,0.517,0.517,0.517,0.599,0.595,0.595,0.595,0.665,0.665,0.665
CommonStockDividendsPerShareDeclared,,,,,,,0.372,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,1085000000.000,961000000.000,277000000.000,,1083000000.000,451000000.000,1291000000.000,206000000.000,649000000.000,913000000.000,1546000000.000,2975000000.000,947000000.000,1190000000.000,610000000.000,-782000000.000,476000000.000,1324000000.000,864000000.000,1034000000.000,1266000000.000,1241000000.000,1257000000.000,874000000.000,1475000000.000,1116000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,4000000.000,-1000000.000,-2000000.000,4000000.000,3000000.000,-2000000.000,17000000.000,18000000.000,19000000.000,25000000.000,26000000.000,17000000.000,30000000.000,28000000.000,8000000.000,7000000.000,10000000.000,5000000.000,8000000.000,6000000.000,9000000.000,9000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1088000000.000,961000000.000,277000000.000,,1087000000.000,450000000.000,1289000000.000,210000000.000,652000000.000,911000000.000,1563000000.000,2993000000.000,966000000.000,1215000000.000,636000000.000,-765000000.000,506000000.000,1352000000.000,872000000.000,1041000000.000,1276000000.000,1246000000.000,1265000000.000,880000000.000,1484000000.000,1125000000.000
CostOfGoodsAndServicesSold,6610000000.000,6664000000.000,7033000000.000,8249000000.000,6880000000.000,6922000000.000,6808000000.000,7681000000.000,6783000000.000,7027000000.000,6942000000.000,7612000000.000,6967000000.000,7296000000.000,7128000000.000,7566000000.000,6362000000.000,6814000000.000,6654000000.000,6917000000.000,6547000000.000,6821000000.000,6903000000.000,6879000000.000,6356000000.000,6850000000.000
CostOfGoodsSold,5380000000.000,5425000000.000,5739000000.000,6676000000.000,5571000000.000,5582000000.000,5474000000.000,6302000000.000,5567000000.000,5750000000.000,5722000000.000,6278000000.000,5779000000.000,6047000000.000,5860000000.000,6203000000.000,5213000000.000,5541000000.000,5372000000.000,5649000000.000,5349000000.000,5602000000.000,5594000000.000,5625000000.000,5237000000.000,5660000000.000
CostOfServices,1230000000.000,1239000000.000,1294000000.000,1573000000.000,1309000000.000,1340000000.000,1334000000.000,1379000000.000,1216000000.000,1277000000.000,1220000000.000,1334000000.000,1188000000.000,1249000000.000,1268000000.000,1363000000.000,1149000000.000,1273000000.000,1282000000.000,1268000000.000,1198000000.000,1219000000.000,1309000000.000,1254000000.000,1119000000.000,1190000000.000
DeferredIncomeTaxesAndTaxCredits,68000000.000,,,,132000000.000,,,,27000000.000,,,,2000000.000,,,,93000000.000,,,,48000000.000,,,,-42000000.000,
DefinedBenefitPlanCurtailments,,,106000000.000,,,,,,,,,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,,,,163000000.000,,,,179000000.000,,,,170000000.000,
DepreciationDepletionAndAmortization,242000000.000,,,,,,,,,,,,238000000.000,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,23000000.000,-15000000.000,4000000.000,18000000.000,-10000000.000,61000000.000,13000000.000,-44000000.000,-46000000.000,34000000.000,82000000.000,92000000.000,57000000.000,-82000000.000,-99000000.000,-57000000.000,-162000000.000,24000000.000,72000000.000,-20000000.000,-32000000.000,122000000.000,24000000.000,118000000.000,-34000000.000,-84000000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,,,,,,,,5000000.000,,,,,,,,,,,,
EarningsPerShareBasic,0.900,1.030,1.110,-0.390,1.060,1.150,1.210,0.320,1.230,1.300,1.260,1.200,1.300,1.400,1.490,1.210,1.420,1.520,1.620,1.550,1.540,1.680,1.620,1.450,1.740,1.820
EarningsPerShareDiluted,0.880,1.020,1.100,-0.390,1.040,1.140,1.200,0.310,1.210,1.280,1.240,1.190,1.280,1.380,1.470,1.200,1.410,1.510,1.600,1.520,1.530,1.660,1.600,1.410,1.710,1.800
EffectOfExchangeRateOnCashAndCashEquivalents,67000000.000,,,,47000000.000,,,,-67000000.000,,,,-45000000.000,,,,-252000000.000,,,,118000000.000,,,,149000000.000,
EnvironmentalRemediationExpense,,,,,,67000000.000,53000000.000,,,56000000.000,51000000.000,,82000000.000,52000000.000,52000000.000,82000000.000,46000000.000,49000000.000,49000000.000,50000000.000,52000000.000,31000000.000,49000000.000,63000000.000,50000000.000,55000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,13000000.000,,,,12000000.000,,,,24000000.000,,,,30000000.000,,,,47000000.000,,,,30000000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,13000000.000,,,,12000000.000,,,,24000000.000,,,,30000000.000,,,,47000000.000,,,,30000000.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,-8000000.000,-10000000.000,,,-10000000.000,-3000000.000,-15000000.000,-8000000.000,-2000000.000,-1000000.000,-21000000.000,-10000000.000,-14000000.000,-5000000.000,-11000000.000,-4000000.000,,,,,,,,,,
GoodwillAcquiredDuringPeriod,45000000.000,,,,-12000000.000,,,,92000000.000,,,,-8000000.000,,,,,,,,,,,,,
GoodwillTranslationAdjustments,,,,,,,,,-131000000.000,,,,-10000000.000,,,,,,,,,,,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,175000000.000,,,,64000000.000,,,,,,,,,,,,,,,,,,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,-12000000.000,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,796000000.000,685000000.000,,823000000.000,902000000.000,950000000.000,251000000.000,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,893000000.000,,1122000000.000,1223000000.000,1224000000.000,306000000.000,1260000000.000,1329000000.000,1384000000.000,1439000000.000,1411000000.000,1523000000.000,1580000000.000,1304000000.000,1564000000.000,1662000000.000,1707000000.000,1653000000.000,1628000000.000,1755000000.000,1632000000.000,1432000000.000,1724000000.000,1778000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,796000000.000,686000000.000,,825000000.000,905000000.000,946000000.000,255000000.000,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,1.010,0.880,,1.060,1.150,1.210,0.320,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,1.000,0.870,,1.040,1.140,1.200,0.310,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,14000000.000,177000000.000,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,0.020,0.230,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,0.020,0.230,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,9000000.000,14000000.000,,,10000000.000,14000000.000,12000000.000,9000000.000,9000000.000,11000000.000,11000000.000,5000000.000,6000000.000,11000000.000,10000000.000,9000000.000,,,,,,,,,,
IncomeTaxExpenseBenefit,267000000.000,304000000.000,207000000.000,-361000000.000,297000000.000,318000000.000,278000000.000,51000000.000,291000000.000,307000000.000,377000000.000,475000000.000,375000000.000,397000000.000,388000000.000,329000000.000,418000000.000,440000000.000,431000000.000,450000000.000,432000000.000,465000000.000,384000000.000,320000000.000,392000000.000,378000000.000
IncreaseDecreaseInAccountsAndNotesReceivable,152000000.000,,,,40000000.000,,,,142000000.000,,,,154000000.000,,,,170000000.000,,,,203000000.000,,,,,
IncreaseDecreaseInAccountsPayable,-19000000.000,,,,-203000000.000,,,,-295000000.000,,,,-41000000.000,,,,-112000000.000,,,,-113000000.000,,,,115000000.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,-23000000.000,
IncreaseDecreaseInAccruedLiabilities,-51000000.000,,,,-407000000.000,,,,-287000000.000,,,,-392000000.000,,,,-528000000.000,,,,-517000000.000,,,,-291000000.000,
IncreaseDecreaseInInventories,342000000.000,,,,108000000.000,,,,51000000.000,,,,115000000.000,,,,86000000.000,,,,241000000.000,,,,286000000.000,
IncreaseDecreaseInOtherOperatingAssets,22000000.000,,,,28000000.000,,,,-18000000.000,,,,-236000000.000,,,,-58000000.000,,,,59000000.000,,,,25000000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,12200000.000,12300000.000,8700000.000,-22400000.000,10800000.000,9100000.000,8900000.000,-19300000.000,11300000.000,10500000.000,10800000.000,-21700000.000,11500000.000,10900000.000,10500000.000,-22100000.000,10200000.000,9600000.000,9100000.000,-19400000.000,9000000.000,9100000.000,10700000.000,-17800000.000,10800000.000,9800000.000
InterestAndDebtExpense,99000000.000,96000000.000,90000000.000,91000000.000,89000000.000,87000000.000,88000000.000,87000000.000,84000000.000,80000000.000,80000000.000,83000000.000,79000000.000,80000000.000,77000000.000,82000000.000,77000000.000,77000000.000,72000000.000,84000000.000,85000000.000,85000000.000,82000000.000,86000000.000,75000000.000,79000000.000
InvestmentIncomeInterest,13000000.000,14000000.000,,,14000000.000,14000000.000,14000000.000,16000000.000,17000000.000,15000000.000,15000000.000,22000000.000,22000000.000,25000000.000,24000000.000,31000000.000,,,,,,,,,,
LossContingencyAccrualCarryingValuePayments,-43000000.000,,,,-38000000.000,,,,43000000.000,,,,57000000.000,,,,52000000.000,,,,,,,,,
LossContingencyAccrualCarryingValueProvision,42000000.000,,,,49000000.000,,,,,,,,,,,,,,,,,,,,,
LossContingencyAccrualProvision,,,,,,,,,,,,,-63000000.000,,,,49000000.000,,,,,,,,,
LossContingencyRelatedReceivableCarryingValueAdditions,4000000.000,,,,3000000.000,,,,10000000.000,,,,7000000.000,,,,5000000.000,,,,,,,,,
LossContingencyRelatedReceivableCarryingValueReceipts,-4000000.000,,,,-42000000.000,,,,19000000.000,,,,25000000.000,,,,14000000.000,,,,,,,,,
MarketableSecuritiesRealizedGainLoss,,,,,,,,,,,,,105000000.000,0.000,0.000,116000000.000,0.000,,,,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,2000000.000,,,,0.000,,,,,,,,4000000.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,786000000.000,,,,169000000.000,,,,-58000000.000,,,,-48000000.000,,,,367000000.000,,,,-161000000.000,,,,-618000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,786000000.000,,,,169000000.000,,,,-58000000.000,,,,-48000000.000,,,,367000000.000,,,,-161000000.000,,,,-618000000.000,
NetCashProvidedByUsedInInvestingActivities,16000000.000,,,,-122000000.000,,,,-311000000.000,,,,-345000000.000,,,,-920000000.000,,,,-1196000000.000,,,,-604000000.000,
