,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,74000000.000,,,,,,,,
AssetImpairmentCharges,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,,,,
CashPeriodIncreaseDecrease,,,-24433.000,,,,-57463.000,,,,-20224.000,,,,-298899.000
DepreciationDepletionAndAmortization,,,7997.000,5959.000,6827.000,6429.000,0.000,0.000,0.000,0.000,0.000,,,,
EarningsPerShareBasicAndDiluted,0.020,0.000,-0.010,0.010,-0.000,0.000,-0.000,-0.000,-0.000,-0.020,-0.000,-0.000,-0.000,-0.020,-0.010
GainLossOnDispositionOfAssets,,,,,,,0.000,,,,0.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,-45682.000,,212887.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,,
GainLossRelatedToLitigationSettlement,550000.000,71348.000,,,0.000,,0.000,0.000,0.000,0.000,0.000,,,,
GeneralAndAdministrativeExpense,135088.000,113284.000,117540.000,69166.000,95496.000,54304.000,74630.000,62799.000,62318.000,112677.000,85117.000,69265.000,58783.000,353512.000,202209.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,426053.000,-45505.000,-110966.000,212673.000,-95647.000,-54454.000,-74777.000,-62981.000,-62394.000,-108811.000,-64479.000,-46935.000,-36098.000,-294362.000,-179771.000
IncomeTaxExpenseBenefit,828.000,1497.000,372.000,196.000,313.000,317.000,330.000,310.000,313.000,307.000,1270.000,0.000,0.000,0.000,1270.000
IncomeTaxesPaid,,,1260.000,,,,0.000,,,,0.000,,,,1270.000
IncreaseDecreaseInAccruedLiabilities,,,5585.000,,,,9116.000,,,,24948.000,,,,18237.000
IncreaseDecreaseInAccruedTaxesPayable,,,-27943.000,,,,0.000,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,,69205.000,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,0.000,,,,0.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-10657.000,,,,-8528.000,,,,-20577.000,,,,11095.000
InterestExpenseDebt,255.000,223.000,221.000,253.000,151.000,150.000,147.000,182.000,76.000,79.000,75.000,109.000,0.000,0.000,0.000
InterestExpenseRelatedParty,13703.000,6081.000,,,0.000,,0.000,0.000,0.000,0.000,0.000,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,,,,,20713.000,22439.000,22685.000,22685.000,22438.000
InterestPaid,,,,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivities,,,21404.000,,,,0.000,,,,0.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,21404.000,,,,0.000,,,,0.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,0.000,,,,0.000,,,,-125000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,0.000,,,,0.000,,,,-125000.000
NetCashProvidedByUsedInOperatingActivities,,,-45837.000,,,,-57463.000,,,,-20224.000,,,,-173899.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-45837.000,,,,-57463.000,,,,-20224.000,,,,-173899.000
NetIncomeLoss,425225.000,-47002.000,-111338.000,212477.000,-95960.000,-54771.000,-75107.000,-63291.000,-62707.000,-109118.000,-65749.000,-46935.000,-36098.000,-294362.000,-181041.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,,,,,0.000,,,,0.000,,,,
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,,,,0.000,,,,0.000,,,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,,,,,0.000,,,,0.000,,,,
