,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccumulatedDepreciationDepletionAndAmortizationReclassificationsOfPropertyPlantAndEquipment,,,,,,,3271.000,,,
AdvertisingExpense,,,,,,,245316.000,194050.000,91013.000,
CashPeriodIncreaseDecrease,-13131.000,6344.000,2324.000,-2767.000,-0.000,,54286.000,,,
CostOfGoodsSold,8855.000,7129.000,22652.000,22150.000,,,,,,
CostOfGoodsSoldOverhead,,,-22652.000,22150.000,,,,,,
CostOfRevenue,,,,,,,320605.000,517094.000,429987.000,
Depreciation,-500.000,-500.000,500.000,500.000,500.000,500.000,,,,
DepreciationAndAmortization,500.000,500.000,,,,,1585.000,,,
DirectTaxesAndLicensesCosts,-181.000,,,,,,,,,
GeneralAndAdministrativeExpense,-3200.000,,28184.000,12347.000,17250.000,3929.000,350789.000,277480.000,870094.000,764557.000
GrossProfit,-4705.000,8126.000,12204.000,5725.000,,,645806.000,508271.000,877537.000,1026803.000
IncreaseDecreaseInAccountsPayable,,,,,,,244808.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-28911.000,-10312.000,103411.000,7452.000,24785.000,-81626.000,143161.000,,,
IncreaseDecreaseInAccountsReceivable,,9833.000,,,,,-40401.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,16898.000,,,
IncreaseDecreaseInDeferredCharges,,,,,,,43560.000,,,
IncreaseDecreaseInInventories,,,,,,,-22561.000,,,
IncreaseDecreaseInNotesPayableCurrent,,,150593.000,,,,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,249.000,,,,,3691.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,5000.000,,-408651.000,,,
InterestExpense,,,3535.000,3535.000,3535.000,3537.000,,,,
LeaseAndRentalExpense,-4601.000,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,,,0.000,,,,,
NetCashProvidedByUsedInFinancingActivities,52911.000,5118.000,-230197.000,,1000.000,,332397.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,52911.000,5118.000,-230197.000,,1000.000,,332397.000,,,
NetCashProvidedByUsedInInvestingActivities,0.000,,-2500.000,500.000,500.000,,-22808.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,-2500.000,500.000,500.000,,-22808.000,,,
NetCashProvidedByUsedInOperatingActivities,-66042.000,1226.000,235021.000,-3267.000,-1500.000,,-255303.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-66042.000,1226.000,235021.000,-3267.000,-1500.000,,-255303.000,,,
NetIncomeLoss,-37631.000,956.000,-18983.000,-10719.000,-21285.000,-9035.000,-237393.000,-140465.000,-183983.000,-242987.000
NonoperatingIncomeExpense,,,,,,,8134.000,56325.000,,
OperatingExpenses,-32926.000,-7170.000,32256.000,16444.000,21285.000,-6176.000,891333.000,705061.000,1061520.000,1140872.000
OperatingIncomeLoss,-37631.000,956.000,,,,,-245527.000,-196790.000,-183983.000,
OtherLaborRelatedExpenses,-10312.000,,,,,,,,,
OtherNonoperatingIncome,,,,,,,8134.000,56325.000,,
PaymentsToAcquireIntangibleAssets,,,,,,,325.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,22483.000,,,
ProceedsFromConvertibleDebt,,,,,,,606622.000,,,
ProceedsFromNotesPayable,,,,,,,163685.000,,,
ProfessionalFees,-2920.000,,,,,,44927.000,35538.000,76644.000,146608.000
ProfitLoss,,,-20053.000,-10719.000,-21285.000,-7965.000,,,,
Revenues,4150.000,15255.000,34856.000,27875.000,,,966411.000,1025365.000,1307524.000,1182539.000
SalesRevenueNet,4150.000,15255.000,34856.000,27875.000,,,966411.000,1025365.000,1307524.000,1182539.000
SellingAndMarketingExpense,-25.000,-240.000,37.000,62.000,,,,,,
ShippingHandlingAndTransportationCosts,-150.000,-42.000,,,,,,,,
TaxesExcludingIncomeAndExciseTaxes,3872.000,-679.000,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,50451.000,338958893.000,338958893.000,
