,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AdjustmentForAmortization,,,616069.000,,,,618101.000,,,,347109.000,,,,298130.000,,,,282381.000
AdvertisingExpense,,,,213112.000,310986.000,,247380.000,560130.000,298460.000,917911.000,307081.000,562264.000,920266.000,514934.000,281768.000,398725.000,261549.000,414153.000,212122.000
AdvertisingRevenue,,,,,,,1599811.000,981599.000,318434.000,10768.000,,,,,,,,,
AdvertisingRevenueCost,,,,,,,919144.000,847839.000,271213.000,7569.000,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,18250.000,0.000,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,49340.000,,,,55655.000,,,,,,,,571839.000,,,,236789.000
AmortizationOfIntangibleAssets,,,,615073.000,613873.000,,618101.000,625511.000,252563.000,348372.000,347109.000,344271.000,297453.000,203359.000,298130.000,301621.000,294495.000,288574.000,282381.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,90000.000,90000.000,,18000.000,,,,18000.000,18000.000,18000.000,-36000.000,18000.000,18000.000,18000.000,-36000.000,18000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1543410.000,,,,2885706.000,,,,-372139.000,,,,8395075.000,,,,-1663088.000
ComprehensiveIncomeNetOfTax,,4950647.000,2271943.000,1150341.000,-1219278.000,-1175252.000,-1516829.000,-1331677.000,-2946638.000,-5859662.000,-8389684.000,-5215916.000,-12540096.000,-4011487.000,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,-60700.000,-330030.000,,,0.000,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,5861343.000,41469.000,22666.000,60743.000,79962.000,589164.000,-1577529.000,-1661707.000,-2946638.000,-5859662.000,-8389684.000,-5215916.000,-12540096.000,-4011487.000,-7142564.000,-5628602.000,-7631209.000,-4871123.000,-4923538.000
ConstructionAndDevelopmentCosts,,,,,,,319152.000,,,,,,,,,,,,
CostOfGoodsSold,2271732.000,2141129.000,1559000.000,1431408.000,1236714.000,,,,,,,,,,,,,,
CostOfRevenue,3474095.000,3530998.000,2826593.000,2923149.000,2855187.000,2823962.000,2388770.000,2530241.000,2165057.000,1895200.000,2688245.000,2856041.000,2471661.000,1037957.000,2169091.000,2375198.000,2617088.000,2401452.000,2375710.000
CostOfUtilities,,,,196222.000,283430.000,,80540.000,188153.000,244159.000,268947.000,96851.000,196476.000,,,,,,,
CurrentIncomeTaxExpenseBenefit,1712056.000,1715696.000,1286188.000,814570.000,451471.000,258611.000,130926.000,943.000,961.000,493.000,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,130871.000,-94437.000,,,,,,,,,,,,,,,
