,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,39243.000,,,,,,15018.000,,,,0.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,34200652.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,27435.000,,,,,,-80314.000,,,,426567.000,,,,-312295.000,,,,-214359.000,,
ConcentrationRiskPercentage1,,,,,,,0.000,,,,1.000,,,,,,,,,,
CostOfRevenue,0.000,23014.000,12260.000,5290.000,4939.000,16726.000,0.000,16633.000,102625.000,912.000,0.000,0.000,52038.000,21215.000,44509.000,21781.000,19446.000,35769.000,7912.000,7912.000,39561.000
DebtConversionConvertedInstrumentAmount1,0.000,,,,,,,,,,,,,,,,,,,,
DebtConversionOriginalDebtAmount1,0.000,,,,,,,,,,,,,,,,,,,,
Depreciation,,,,,,,18026.000,,,,16537.000,,,,,,,,8409.000,,
DepreciationAndAmortization,12092.000,,,,,,24493.000,,,,19401.000,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,15845.000,,,,11767.000,,
DividendsPreferredStockCash,-1500.000,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,0.010,,0.000,0.000,0.000,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.000,0.000,-0.000,-0.010,0.000,0.000,-0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EarningsPerShareDiluted,,,,,,,,,0.000,,0.000,0.000,0.000,,,,,,,,
GainLossOnDispositionOfAssets,0.000,,,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,323310.000,419450.000,502820.000,474735.000,404536.000,296647.000,312765.000,1094438.000,425504.000,611456.000,508136.000,498329.000,331850.000,434303.000,288653.000,333674.000,280946.000,311288.000,317515.000,287493.000,765758.000
GrossProfit,0.000,91140.000,39558.000,15954.000,688849.000,512601.000,0.000,478633.000,1257816.000,-912.000,0.000,0.000,281624.000,134378.000,451770.000,122607.000,65554.000,1036781.000,77088.000,27088.000,1342312.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,0.000,,,,0.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-362285.000,-439648.000,-553334.000,-572861.000,238490.000,170665.000,-345492.000,-685816.000,823682.000,-1976861.000,-518653.000,-501905.000,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,-52968.000,,,,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
IncomeTaxesPaid,0.000,,,,,,0.000,,,,1600.000,,,,,,,,,,
IncomeTaxesPaidNet,,,,,,,,,,,,,,,1600.000,,,,1600.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-22978.000,,,,,,81407.000,,,,9761.000,,,,28409.000,,,,-16987.000,,
IncreaseDecreaseInCustomerAdvancesAndDeposits,100000.000,,,,,,250000.000,,,,375000.000,,,,0.000,,,,100000.000,,
IncreaseDecreaseInDeferredRevenue,100000.000,,,,,,,,,,,,,,-496279.000,,,,,,
IncreaseDecreaseInDeposits,0.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,-30000.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,112176.000,,,,,,0.000,,,,-13808.000,,,,0.000,,,,,,
IncreaseDecreaseInFairValueAdjustmentsOnAssetsAndLiabilitiesCarriedAtFairValueUnderFairValueOption,,,,,,,,,,,,,,,0.000,,,,,,
IncreaseDecreaseInInventories,0.000,,,,,,-88543.000,,,,0.000,,,,-10879.000,,,,1367.000,,
IncreaseDecreaseInPrepaidExpense,-20528.000,,,,,,3125.000,,,,0.000,,,,,,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,13104502.000,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,6510592.000,,,,,,,,,,,,
InterestExpenseOther,,,,,,,,,,,,,-2.000,,0.000,,0.000,,,,
InterestPaid,9259.000,,,,,,3000.000,,,,0.000,,,,0.000,,,,0.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,63663.000,,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,163008.000,,,,,,0.000,,,,375498.000,,,,0.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,163008.000,,,,,,0.000,,,,375498.000,,,,0.000,,,,,,
NetCashProvidedByUsedInInvestingActivities,-2085.000,,,,,,-20322.000,,,,0.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2085.000,,,,,,-20322.000,,,,0.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-133488.000,,,,,,-59992.000,,,,51069.000,,,,-312295.000,,,,-214359.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-133488.000,,,,,,-59992.000,,,,51069.000,,,,-312295.000,,,,-214359.000,,
NetIncomeLoss,-362285.000,-439648.000,-553334.000,-572861.000,238490.000,170665.000,-345492.000,-685816.000,823682.000,-1976861.000,-518653.000,-501905.000,,,150609.000,213388.000,-219894.000,288677.000,-246756.000,-261756.000,569660.000
NetIncomeLossAvailableToCommonStockholdersBasic,-363785.000,-441148.000,-554620.000,-572861.000,238490.000,170665.000,,,,,,,,,,,,,,,
OperatingExpenses,351374.000,453591.000,567555.000,499797.000,430226.000,314988.000,318888.000,1115082.000,427548.000,623465.000,518565.000,501905.000,334592.000,439866.000,301161.000,335995.000,285448.000,321328.000,323844.000,288844.000,772652.000
OperatingIncomeLoss,-351374.000,-362451.000,-527997.000,-483843.000,258623.000,197613.000,-318888.000,-636449.000,830268.000,-624377.000,-518565.000,-501905.000,,,150609.000,,-219894.000,,,,
OtherPreferredStockDividendsAndAdjustments,1500.000,1500.000,1286.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
PaymentsToAcquireIntangibleAssets,2085.000,,,,,,6822.000,,,,0.000,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,0.000,,,,,,,,,,
ProceedsFromBankDebt,-8742.000,,,,,,0.000,,,,,,,,,,,,,,
ProceedsFromConvertibleDebt,52500.000,,,,,,0.000,,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,35000.000,,,,,,,,,,375498.000,,,,0.000,,,,,,
ProceedsFromIssuanceOfConvertiblePreferredStock,0.000,,,,,,,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,0.000,,,,,,,,,,,,,,,,,,,,
ProceedsFromShortTermDebt,0.000,,,,,,,,,,,,,,,,,,,,
ProfitLoss,,,,,,,,,,,,,-52970.000,,150609.000,,,,-246756.000,,
PropertyPlantAndEquipmentAdditions,0.000,,,,,,-13500.000,,,,,,,,,,,,,,
RepaymentsOfConvertibleDebt,0.000,,,,,,0.000,,,,,,,,,,,,,,
RepaymentsOfRelatedPartyDebt,15750.000,,,,,,,,,,,,,,,,,,,,
ResearchAndDevelopmentExpense,28064.000,34141.000,64735.000,25062.000,25690.000,18341.000,6123.000,20644.000,2044.000,12009.000,10429.000,3576.000,2742.000,5563.000,12508.000,2321.000,4502.000,10040.000,6329.000,1351.000,6894.000
Revenues,0.000,114154.000,51818.000,21244.000,693788.000,529327.000,0.000,495266.000,1360441.000,0.000,0.000,0.000,333662.000,,496279.000,144388.000,85000.000,1072550.000,85000.000,35000.000,1381873.000
RoyaltyExpense,,,,,,,0.000,,,,0.000,,,,,,,,,,
SalesRevenueGoodsNet,,,,,,,0.000,,,,0.000,,,,,,,,,,
SalesRevenueNet,0.000,114154.000,51818.000,21244.000,693788.000,529327.000,0.000,495266.000,1360441.000,0.000,0.000,0.000,333662.000,,496279.000,144388.000,85000.000,1072550.000,85000.000,35000.000,1381873.000
ShareBasedCompensation,0.000,,,,,,0.000,,,,179368.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,,,,,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,,,,,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,,,,,5193329.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,,0.120,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,,,,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,,,,,,,,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,1.840,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,0.033,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,,0.000,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,,,0.000,,,,0.000,,,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,0.000,,,,0.000,,,,,,,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,375498.000,,,,,,,,,,
UnrealizedGainLossOnDerivatives,-41694.000,,,,,,0.000,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,181388129.000,,183099694.000,184167693.000,184167693.000,,,,,,193997906.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,184167693.000,,198778888.000,193997906.000,193997906.000,,,193997906.000,194169017.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,161773035.000,,183099694.000,184167693.000,,,193997906.000,,,,193997906.000,,
