,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge,314.000,,,,,,,,,,,,,,,,,
AdministrativeFeesExpense,,4500.000,,,,4500.000,,,,4500.000,,4500.000,,,,4500.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,-18307.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-52500.000,,,,0.000,,,,-24819.000,,198091.000,,,,3723.000,,
ComprehensiveIncomeNetOfTax,,,,,,-489002.000,-848853.000,-856040.000,,,-807987.000,51835.000,13608.000,-153880.000,110702.000,-362998.000,6864.000,-110177.000
DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,,,,,,,,,,,,,,,,,,0.050
Depreciation,,170.000,,515.000,,,,,,,,,,,,,,
DepreciationAndAmortization,,170.000,170.000,175.000,0.000,,,,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,1312.000,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,7095892.000,,,,,,,,,,,,,,,,
DividendsShareBasedCompensation,4090.000,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,,-0.980,-0.170,-0.050,-5.160,0.030,-0.020,-0.030,-0.020,-0.030,-0.020,0.010,0.010,-0.040,0.020,-0.040,-0.030,-0.030
EarningsPerShareDiluted,-0.000,-0.980,-0.170,-0.050,-5.160,0.030,-0.020,-0.030,-0.020,-0.030,-0.020,0.010,0.010,-0.040,0.020,-0.040,-0.030,-0.030
EffectiveIncomeTaxRateContinuingOperations,,0.350,,,,,,,,,,,,,,,,
FairValueInstrumentsClassifiedInShareholdersEquityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,-152240.000,,,,,,
FeesAndCommissions,,,,,,,,,,,,,,,,50000.000,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,-20011.000,
GainLossOnRepurchaseOfDebtInstrument,,,,,,372278.000,,,,274.000,,,,,,,,
GainLossOnSaleOfSecuritiesNet,,-700.000,,,,,,,,-36126.000,27601.000,156311.000,36886.000,-61827.000,5647.000,-25.000,2664.000,12010.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,-131818.000,
GainsLossesOnRestructuringOfDebt,,,0.000,0.000,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,69499.000,17262.000,21096.000,20141.000,15713.000,7103.000,8159.000,54440.000,27099.000,20522.000,19012.000,13535.000,31876.000,29951.000,81721.000,28772.000,26466.000,37779.000
HeldToMaturitySecuritiesSoldSecurityRealizedGainLoss,,,,,,,,,,,,156311.000,,,,,,
IncomeLossFromContinuingOperations,72349.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-178080.000,-265978.000,-241776.000,-198213.000,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,4612330.000,,,,,,,,,,,,,,,,
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicShare,-0.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,102196.000,,,,-974083.000,,,,132229.000,,329315.000,,,,177693.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,2836.000,,,,-2864.000,,,,-59859.000,,-166820.000,,,,29332.000,,
InterestAndDividendIncomeOperating,-138376.000,,,,,,,,,,,,,,,,,
InterestExpense,,,,,,80480.000,80984.000,81142.000,,,80426.000,,,,,,,
InterestExpenseOther,,149616.000,134114.000,106296.000,90011.000,,,,,80714.000,,79576.000,79923.000,70520.000,37558.000,175136.000,48627.000,157107.000
InterestExpenseRelatedParty,,316505.000,,,,,,,,368105.000,,,,,,,,
InterestIncomeExpenseNet,-84285.000,,,,,,,,,,,,-79923.000,,,,,
LegalFees,,2500.000,,,,2500.000,,,,2500.000,,2500.000,,,,2500.000,,
LitigationSettlementExpense,,62500.000,,,,62500.000,,,,62500.000,,,,,,,,
LossContingencyDamagesAwardedValue,,,,,,,,,,,,62500.000,,,,62500.000,,
LossContingencyDamagesPaidValue,,,,,,,,,,,,79000.000,,,,79000.000,,
MarketableSecuritiesGainLoss,,,,,,,,,,,,,36886.000,,,,,
MarketableSecuritiesRealizedGainLoss,,,,,,,,,,,,156311.000,,,,,,
MarketableSecuritiesUnrealizedGainLoss,,,,,,,,,,-707434.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,11051.000,,,,754527.000,,,,3182.000,,-168410.000,,,,230893.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,11051.000,,,,754527.000,,,,3182.000,,-168410.000,,,,230893.000,,
NetCashProvidedByUsedInInvestingActivities,,14300.000,,,,,,,,-20000.000,,-149509.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,14300.000,,,,,,,,-20000.000,,-149509.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-77851.000,,,,-754527.000,,,,-8002.000,,516009.000,,,,-227170.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-77851.000,,,,-754527.000,,,,-8002.000,,516009.000,,,,-227170.000,,
