,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AccountsPayableAndAccruedLiabilitiesCurrent,1440845.000,1354422.000,1284959.000,1274470.000,1333286.000,1106177.000,1047652.000,1080755.000,1085649.000,1072521.000,1138229.000,1124904.000,1175698.000,915666.000,1086836.000,1074056.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,336837.000,165208.000,,,165208.000,165208.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,66398.000,66467.000,66467.000,66467.000,66467.000,40561.000,40561.000,40561.000,40561.000,40561.000,40561.000,40561.000,40561.000,40166.000,40166.000,40211.000
AdditionalPaidInCapital,30115978.000,30064619.000,29394133.000,29234010.000,27846025.000,27755595.000,26176007.000,22561061.000,18554395.000,16556524.000,11409060.000,4391625.000,1049292.000,0.000,0.000,0.000
Assets,982049.000,720712.000,514619.000,347149.000,316147.000,211045.000,302114.000,224916.000,323818.000,179085.000,266519.000,182544.000,143932.000,126223.000,66100.000,420722.000
AssetsCurrent,980295.000,719027.000,512934.000,345464.000,314462.000,210765.000,301834.000,224636.000,323538.000,178805.000,266239.000,182264.000,143652.000,125943.000,65820.000,419580.000
CashAndCashEquivalentsAtCarryingValue,667299.000,405327.000,504039.000,335853.000,304169.000,199472.000,290027.000,209619.000,178121.000,146205.000,240965.000,170804.000,131422.000,112533.000,53828.000,359990.000
CashFDICInsuredAmount,,,,,,250000.000,,,,250000.000,,,,250000.000,,
CommitmentsAndContingencies,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,,,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1250000000.000,1250000000.000,1250000000.000,1250000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000,10000000000.000
CommonStockSharesIssued,785463128.000,823385986.000,931461813.000,968128480.000,1148051557.000,1349803029.000,1534358585.000,1945128502.000,2391239613.000,2610793503.000,3152360170.000,3900360170.000,4207140830.000,4552800552.000,4863448700.000,5000948700.000
