,2012-06-30,2013-06-30,2014-06-30,2016-06-30
AdvertisingExpense,87400.000,127400.000,111900.000,100900.000
AmortizationOfIntangibleAssets,44637.000,44637.000,44637.000,-30680.000
AmortizationOfLeasedAsset,,,,251934.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,161454.000,145987.000,4127814.000
AntidilutiveSharesOutstanding,865463.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-106641.000,23787.000,30750.000,-2959784.000
CostOfRevenue,19720948.000,18451673.000,17423851.000,20057614.000
DeferredFederalIncomeTaxExpenseBenefit,,83198.000,107439.000,40245.000
DeferredIncomeTaxExpenseBenefit,-166706.000,86754.000,126023.000,64551.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,3556.000,18584.000,24306.000
DefinedBenefitPlanContributionsByEmployer,37745.000,35167.000,39056.000,36103.000
DepreciationAndAmortization,404374.000,-435366.000,-433014.000,-229930.000
EarningsPerShareBasicAndDiluted,-0.000,-0.020,-0.110,-0.840
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,896887.000,,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,83198.000,107439.000,4025.000
FiniteLivedIntangibleAssetsUsefulLifeMaximum,15.000,,,
FiniteLivedIntangibleAssetsUsefulLifeMinimum,3.000,,,
FutureAmortizationExpenseAfterYearFive,143400.000,,,
FutureAmortizationExpenseYearFive,30680.000,,,
FutureAmortizationExpenseYearFour,30680.000,,,
FutureAmortizationExpenseYearOne,44637.000,,,
FutureAmortizationExpenseYearThree,30680.000,,,
FutureAmortizationExpenseYearTwo,44637.000,,,
GainsLossesOnSalesOfAssets,,-2993.000,,4703.000
GrossProfit,11943233.000,11086602.000,10020372.000,10354143.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-190241.000,-131125.000,-397165.000,-1966812.000
IncomeTaxExpenseBenefit,-166706.000,-86754.000,-126023.000,-64551.000
