,2012-03-31,2012-06-30,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,,,,,0.000,,,,0.000
AmortizationOfDebtDiscountPremium,,,,,,1457.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-10448.000,,1094.000,475.000,-13898.000,-30421.000,,,,-18912.000
ContractsRevenue,,,,,,,,1100.000,,
ConversionOfStockAmountConverted1,,,,,45000.000,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,2280433.000,,,,,
EarningsPerShareBasicAndDiluted,-0.003,-0.004,-0.001,-0.001,-0.003,-0.000,-0.010,0.000,0.000,-0.000
GrossProfit,2404.000,,10500.000,5011.000,668.000,,,,,
IncomeLossAttributableToParent,,,,22126.000,,,,,,
IncomeLossFromContinuingOperations,-66448.000,,-17907.000,-22126.000,-74398.000,,,,,
IncreaseDecreaseInAccountsReceivable,,,,101.000,0.000,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,0.000,,0.000,0.000,0.000,,,,,
IncreaseDecreaseInAccruedLiabilities,0.000,,11000.000,7500.000,3000.000,,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,0.000,9923.000,,,,6618.000
IncreaseDecreaseInDueFromRelatedParties,,,,,,,,,,2000.000
IncreaseDecreaseInOtherAccruedLiabilities,0.000,,0.000,,,,,,,
InterestAndOtherIncome,,,0.000,,,,,,,
InterestExpense,0.000,,0.000,,0.000,16654.000,15197.000,15364.000,15365.000,15030.000
InterestExpenseOther,,,,0.000,,,,,,
InterestIncomeOperating,,,,0.000,,,,,,
InterestIncomeOther,,,,,0.000,,,,,
LeaseAndRentalExpense,,,,,,50.000,,,,
NetCashProvidedByUsedInContinuingOperations,-66448.000,,-6906.000,-14525.000,-71398.000,-83897.000,,,,-85912.000
NetCashProvidedByUsedInFinancingActivities,56000.000,,8000.000,15000.000,57500.000,53475.000,,,,65000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,56000.000,,8000.000,15000.000,57500.000,53475.000,,,,65000.000
NetIncomeLoss,-66448.000,,-17906.000,-22126.000,-74398.000,-98276.000,-202398.000,-129981.000,-90231.000,-94530.000
OfficersCompensation,25570.000,,18270.000,19639.000,24669.000,69279.000,48805.000,74221.000,50145.000,71975.000
OperatingExpenses,68852.000,,28407.000,27137.000,75066.000,81622.000,187901.000,116317.000,76367.000,79500.000
OperatingIncomeLoss,,,,,,-81622.000,-187201.000,-114617.000,-74867.000,-79500.000
OperatingLeasesRentExpenseNet,1800.000,,0.000,0.000,600.000,,150.000,150.000,,150.000
OtherCostAndExpenseOperating,1920.000,,1012.000,722.000,698.000,165.000,450.000,570.000,547.000,575.000
PaymentsForCommissions,0.000,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,56000.000,,8000.000,15000.000,57500.000,13475.000,,,,65000.000
ProceedsFromPaymentsForLongTermLoansForRelatedParties,0.000,,0.000,0.000,,,,,,
ProceedsFromRelatedPartyDebt,,,,,0.000,,,,,
ProfessionalFees,15593.000,,1599.000,5035.000,9340.000,7245.000,22130.000,6245.000,12586.000,2793.000
RepaymentOfNotesReceivableFromRelatedParties,0.000,,0.000,0.000,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,0.000,,,,,
ResearchAndDevelopmentExpense,15784.000,,1050.000,0.000,35050.000,,115000.000,26325.000,,
Revenues,2404.000,,10500.000,5011.000,668.000,0.000,700.000,1700.000,,
SalesRevenueGoodsGross,,,,,,0.000,700.000,600.000,2600.000,
SalesRevenueNet,2404.000,,10500.000,5011.000,668.000,0.000,700.000,1700.000,,
SellingGeneralAndAdministrativeExpense,982.000,,1390.000,400.000,760.000,2647.000,861.000,829.000,-1843.000,965.000
ShareBasedCompensation,,,,,,60000.000,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,3000.000,,,,
StockIssuedDuringPeriodValueNewIssues,,,8000.000,,12500.000,,,,,
SuppliesExpense,4166.000,,5040.000,1172.000,3949.000,763.000,239.000,3344.000,5600.000,543.000
TravelAndEntertainmentExpense,3037.000,,46.000,169.000,0.000,1523.000,266.000,4443.000,3126.000,2498.000
UtilitiesCosts,,,,,,,,190.000,,
WeightedAverageNumberOfSharesOutstandingBasic,20709221.000,,23236165.000,-22485583.000,24610401.000,37118699.000,38894159.000,41998505.000,-77786616.000,45104070.000
