,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccruedLiabilitiesAndOtherLiabilities,803000.000,575000.000,903000.000,871000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,5610000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,170000.000,66000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,216000.000,41000.000,170000.000,66000.000
AdditionalPaidInCapitalCommonStock,17113000.000,17116000.000,18119000.000,18123000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,3851000.000,2621000.000,3639000.000,2646000.000
Assets,251609000.000,251301000.000,268550000.000,274779000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,32275000.000,32760000.000,35242000.000,34345000.000
AvailableForSaleSecurities,32636000.000,32822000.000,35495000.000,34450000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,347000.000,308000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,94000.000,202000.000
AvailableForSaleSecuritiesAmortizedCost,32275000.000,32760000.000,35242000.000,34344000.000
AvailableForSaleSecuritiesPledgedAsCollateral,21538.000,22712000.000,30556000.000,22127000.000
BadDebtReserveForTaxPurposesOfQualifiedLender,,,,2211000.000
BusinessCombinationAcquiredReceivablesEstimatedUncollectible,,,,79000.000
Capital,26749000.000,,,
CapitalRequiredForCapitalAdequacy,13827000.000,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.080,,,
CapitalToRiskWeightedAssets,0.155,,,
CashAndCashEquivalentsAtCarryingValue,12982000.000,19865000.000,9896000.000,12059000.000
CashFDICInsuredAmount,,,,13582000.000
CertificatesOfDepositAtCarryingValue,3691000.000,1241000.000,9521000.000,9543000.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,7000000.000,7000000.000,7000000.000,7000000.000
CommonStockSharesIssued,2091898.000,2091898.000,2181076.000,2174777.000
CommonStockValue,,,,217000.000
CommonStockValueOutstanding,209000.000,209000.000,217000.000,
DeferredIncomeTaxLiabilities,,,,1174000.000
DeferredTaxAssetsLiabilitiesNet,,,,342000.000
DeferredTaxAssetsNet,,,,1516000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,6000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,29000.000
DeferredTaxAssetsTaxDeferredExpenseOther,,,,144000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,14000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,196000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,795000.000
DeferredTaxLiabilitiesDeferredExpense,,,,253000.000
DeferredTaxLiabilitiesMortgageServicingRights,,,,745000.000
DeferredTaxLiabilitiesOther,,,,32000.000
DeferredTaxLiabilitiesPrepaidExpenses,,,,52000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,110000.000
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityBadDebtReserveForTaxPurposesOfQualifiedLender,,,,884000.000
Deposits,219829000.000,220860000.000,232714000.000,239950000.000
