,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AdjustmentsToAdditionalPaidInCapitalOther,19743.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,752.000,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,0.000,-0.000,-0.010,0.000,0.000,0.000,-0.010,0.000
GeneralAndAdministrativeExpense,,,,,6000.000,3000.000,3000.000,19673.000,
IncreaseDecreaseInAccountsPayable,,,,,1170.000,,,,11423.000
IncreaseDecreaseInDueToOfficersAndStockholders,,,,,4830.000,,,,
LegalFees,12500.000,848.000,3000.000,,,1200.000,5860.000,,12187.000
NetCashProvidedByUsedInFinancingActivities,19743.000,,,,4830.000,,,,764.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,19743.000,,,,4830.000,,,,764.000
NetCashProvidedByUsedInOperatingActivities,-18991.000,,,,-4830.000,,,,-764.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-18991.000,,,,-4830.000,,,,-764.000
NetIncomeLoss,-18991.000,-871.000,-9008.000,-20058.000,-6000.000,-5128.000,-10140.000,-10405.000,-12187.000
OperatingExpenses,18991.000,871.000,9008.000,20058.000,6000.000,5128.000,10140.000,10405.000,12187.000
ProceedsFromContributedCapital,19743.000,,,,4830.000,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,764.000
ProfessionalFees,,,6000.000,,,,,,
Revenues,,,0.000,,,,,,
SalesRevenueNet,,,0.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,3000000.000,3000000.000,3000000.000,-6000000.000,3000000.000,3000000.000,3000000.000,-6000000.000,3000000.000
