,2016-03-31,2016-08-29,2016-10-17,2017-01-24,2017-03-31
AccountsPayableCurrent,150.000,,,,
AdditionalPaidInCapital,,17160.000,,,4680.000
AdditionalPaidInCapitalCommonStock,2340.000,,,,
Assets,9508.000,8498.000,,,7489.000
AssetsCurrent,4989.000,3872.000,,,770.000
AssetsNoncurrent,4519.000,12370.000,,,8259.000
Cash,,1963.000,,,635.000
CashAndCashEquivalentsAtCarryingValue,4915.000,1963.000,,,635.000
CommonStockNoParValue,,2440.000,,,
CommonStockParOrStatedValuePerShare,0.001,,,,
CommonStockSharesAuthorized,75000000.000,75000000.000,,,75000000.000
CommonStockSharesIssued,2060000.000,2440000.000,,,2120000.000
CommonStockSharesOutstanding,2060000.000,2440000.000,,,2440000.000
CommonStockValue,2060.000,0.001,,,0.001
DeferredRevenue,1800.000,,,,
DeferredRevenueCurrent,,1200.000,,,2500.000
DeferredTaxAssetsGross,-2386.000,,,,
DeferredTaxAssetsNet,,-6326.000,,,-8502.000
DeferredTaxAssetsOperatingLossCarryforwards,7019.000,,,,
DeferredTaxAssetsTaxCreditCarryforwards,7019.000,,,,
DeferredTaxAssetsValuationAllowance,2386.000,6326.000,,,8502.000
InventoryNet,74.000,,,,
Liabilities,12127.000,12370.000,,,8259.000
LiabilitiesAndStockholdersEquity,9508.000,,,,
LiabilitiesCurrent,12127.000,11377.000,,,26467.000
LiabilitiesNoncurrent,,11377.000,,,26467.000
MachineryAndEquipmentGross,,8498.000,,,7489.000
MortgageLoansOnRealEstateCommercialAndConsumerNet,,10177.000,,,23967.000
PrepaidExpenseCurrent,,402.000,,,0.000
PropertyPlantAndEquipmentNet,4519.000,,,,
PublicUtilitiesInventory,,1507.000,,,135.000
RetainedEarningsAccumulatedDeficit,-7019.000,-18607.000,,,-25008.000
ShortTermBorrowings,10177.000,,,,
StockholdersEquity,-2619.000,993.000,,,-18208.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2619.000,,,,
