,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30
AmortizationOfFinancingCostsAndDiscounts,,,7000.000,,22000.000,
AmortizationOfIntangibleAssets,,,,100000.000,100000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1962000.000,,-1642000.000,
ComprehensiveIncomeNetOfTax,,,-6028000.000,-2984000.000,-3128000.000,-3832000.000
CostOfGoodsSold,1305.000,1425000.000,1119000.000,694000.000,686000.000,438000.000
CostOfRevenue,2339.000,2368000.000,1511000.000,1692000.000,887000.000,775000.000
CostOfServices,1034.000,917000.000,161000.000,844000.000,119000.000,271000.000
DepreciationDepletionAndAmortization,,,177000.000,,107000.000,
EarningsPerShareBasic,-0.110,-0.160,,,,
EarningsPerShareBasicAndDiluted,,,-0.200,-0.090,-0.080,-0.080
EarningsPerShareDiluted,-0.110,-0.160,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,45000.000,,-23000.000,
GainLossOnSaleOfPropertyPlantEquipment,,,-118000.000,,0.000,
GeneralAndAdministrativeExpense,1915.000,1925000.000,2132000.000,1851000.000,1784000.000,1747000.000
GrossProfit,4714.000,4297000.000,2170000.000,3060000.000,3756000.000,2062000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-4554000.000,-5969000.000,-2892000.000,-2934000.000,-3595000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2950.000,,,,,
IncomeTaxExpenseBenefit,49.000,233000.000,114000.000,108000.000,173000.000,192000.000
IncomeTaxesPaid,,,,,77000.000,
IncreaseDecreaseInAccountsPayable,,,230000.000,,2061000.000,
IncreaseDecreaseInAccountsReceivable,,,-2154000.000,,583000.000,
IncreaseDecreaseInDerivativeLiabilities,,,,,,-246000.000
IncreaseDecreaseInInventories,,,-73000.000,,168000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,207000.000,,102000.000,
IncreaseDecreaseInRestrictedCash,,,-10000.000,,0.000,
InterestExpense,68.000,44000.000,9000.000,37000.000,58000.000,28000.000
InterestIncomeExpenseNet,0.000,-36000.000,14000.000,-5000.000,-55000.000,-19000.000
InterestPaid,,,,,34000.000,
InventoryWriteDown,0.000,26000.000,231000.000,154000.000,82000.000,66000.000
InvestmentIncomeInterest,68.000,8000.000,23000.000,32000.000,3000.000,9000.000
NetCashProvidedByUsedInFinancingActivities,,,1384000.000,,-89000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,1384000.000,,-89000.000,
NetCashProvidedByUsedInInvestingActivities,,,385000.000,,-36000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,385000.000,,-36000.000,
NetCashProvidedByUsedInOperatingActivities,,,-3776000.000,,-1494000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3776000.000,,-1494000.000,
NetIncomeLoss,-2999.000,-4787000.000,-6083000.000,-3000000.000,-3107000.000,-3787000.000
NonoperatingIncomeExpense,-8.000,-13000.000,-87000.000,36000.000,-75000.000,218000.000
OperatingExpenses,7656.000,8838000.000,8052000.000,5988000.000,6615000.000,5875000.000
OperatingIncomeLoss,-2942.000,-4541000.000,-5882000.000,-2928000.000,-2859000.000,-3813000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,55000.000,16000.000,-21000.000,-45000.000
OtherNonoperatingIncomeExpense,-8.000,23000.000,-101000.000,41000.000,-20000.000,-9000.000
OtherTaxExpenseBenefit,,,,100000.000,,
PaymentsOfStockIssuanceCosts,,,66000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,95000.000,,36000.000,
ProceedsFromIssuanceInitialPublicOffering,,,,2100000.000,,
ProceedsFromIssuanceOfCommonStock,,,,,1042000.000,
ProceedsFromLongTermLinesOfCredit,,,1350000.000,,-1144000.000,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,500000.000,,0.000,
ProceedsFromStockPlans,,,100000.000,,13000.000,
RepaymentsOfConvertibleDebt,,,0.000,,,
ResearchAndDevelopmentExpense,4490.000,4672000.000,4336000.000,3325000.000,3781000.000,2994000.000
RestructuringCharges,,,,,254000.000,700000.000
RestructuringReservePeriodIncreaseDecrease,,,-600000.000,,-587000.000,
RestructuringReserveSettledWithCash,,,,,587000.000,
RestructuringReserveSettledWithoutCash,,,,,0.000,
Revenues,7053.000,6665000.000,3681000.000,4752000.000,4643000.000,2837000.000
SalesRevenueGoodsNet,4016.000,4855000.000,3162000.000,1631000.000,2098000.000,2514000.000
SalesRevenueNet,7053.000,6665000.000,3681000.000,4752000.000,4643000.000,2837000.000
SalesRevenueServicesNet,3037.000,1810000.000,519000.000,3121000.000,2545000.000,323000.000
SellingAndMarketingExpense,2076.000,1772000.000,1642000.000,1144000.000,975000.000,902000.000
ShareBasedCompensation,,,532000.000,507000.000,574000.000,432000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,68882.000,231396.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,0.000,0.000
StockIssuedDuringPeriodSharesNewIssues,,,,2230560.000,,
StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited,,,,56730.000,54639.000,64104.000
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,,346619.000,32972.000,1271832.000
StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,,,,54804.000,103138.000,628874.000
