,2012-06-30,2013-06-30,2014-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-661000.000,-774000.000,-344000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,15000.000,57000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,170000.000,264000.000,316000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,56000.000,37000.000,23000.000
AmortizationOfDeferredLoanOriginationFeesNet,-14000.000,139000.000,-284000.000
AmortizationOfESOPAward,532000.000,615000.000,670000.000
AmortizationOfIntangibleAssets,27000.000,13000.000,0.000
BankOwnedLifeInsuranceIncome,478000.000,450000.000,436000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-23636000.000,19656000.000,-16421000.000
CashDividendsPaidToParentCompany,,,15000000.000
CommonStockDividendsPerShareDeclared,0.260,0.320,0.330
Communication,816000.000,851000.000,795000.000
ComprehensiveIncomeNetOfTax,7072000.000,5899000.000,5580000.000
CurrentFederalTaxExpenseBenefit,2322000.000,3055000.000,1982000.000
CurrentIncomeTaxExpenseBenefit,2974000.000,3803000.000,2600000.000
CurrentStateAndLocalTaxExpenseBenefit,652000.000,748000.000,618000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,1000.000,,
DeferredFederalIncomeTaxExpenseBenefit,1009000.000,-185000.000,472000.000
DeferredIncomeTaxExpenseBenefit,1324000.000,-274000.000,562000.000
DeferredIncomeTaxesAndTaxCredits,1324000.000,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,315000.000,-89000.000,90000.000
DeferredTaxExpenseFromStockOptionsExercised,,,34000.000
DefinedBenefitPlanActuarialGainLoss,428000.000,209000.000,74000.000
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,1000.000
DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,,7000.000,
DefinedBenefitPlanContributionsByEmployer,177000.000,241000.000,211000.000
DefinedBenefitPlanInterestCost,,52000.000,51000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,120000.000,91000.000
DefinedBenefitPlanServiceCost,,43000.000,33000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.500,0.500,0.500
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,0.100,0.100,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.100
DepreciationAndAmortization,839000.000,1099000.000,1274000.000
DividendIncomeOperating,38000.000,181000.000,373000.000
DividendsCommonStock,2329000.000,2618000.000,2429000.000
EarningsPerShareBasic,0.810,0.760,0.720
EarningsPerShareDiluted,0.810,0.760,0.720
EffectiveIncomeTaxRateContinuingOperations,0.373,0.362,0.373
EmployeeStockOwnershipPlanESOPCashContributionsToESOP,398000.000,412000.000,425000.000
EmployeeStockOwnershipPlanESOPCompensationExpense,,615000.000,670000.000
EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,12.860,14.840,16.170
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,15000.000,57000.000
FairValueInputsComparabilityAdjustments,,,0.740
FairValueInputsDiscountRate,0.043,0.048,
FederalDepositInsuranceCorporationPremiumExpense,560000.000,641000.000,498000.000
FederalHomeLoanBankAdvancesActivityForYearAverageBalanceOfAgreementsOutstanding,93100000.000,69200000.000,75400000.000
FederalHomeLoanBankAdvancesActivityForYearAverageInterestRateForYear,0.032,0.020,0.016
FeesAndCommissionsDepositorAccounts,1632000.000,1667000.000,1999000.000
FeesAndCommissionsOther,313000.000,320000.000,390000.000
FinancingReceivableAllowanceForCreditLossesRecovery,204000.000,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,4319000.000,,
ForeclosedRealEstateExpense,238000.000,,
GainLossOnInvestments,-79000.000,362000.000,139000.000
GainLossOnPriceRiskDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,187000.000,-132000.000
GainLossOnSaleOfOtherAssets,55000.000,115000.000,
GainLossOnSalesOfLoansNet,,2131000.000,575000.000
GainsLossesOnSalesOfInvestmentRealEstate,,222000.000,-36000.000
GainsLossesOnSalesOfOtherRealEstate,55000.000,115000.000,4000.000
GoodwillAcquiredDuringPeriod,,,0.000
GoodwillImpairmentLoss,,,0.000
ImpairedFinancingReceivableAverageRecordedInvestment,26252000.000,25021000.000,21236000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,905000.000,162000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,11518000.000,9750000.000,8475000.000
IncomeLossFromEquityMethodInvestments,-188000.000,-258000.000,-356000.000
IncomeTaxEffectsAllocatedDirectlyToEquityEmployeeStockOptions,11000.000,3000.000,2000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,0.000,
IncomeTaxExpenseBenefit,4298000.000,3529000.000,3162000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,3914000.000,3315000.000,2881000.000
IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,163000.000,-153000.000,-148000.000
IncomeTaxReconciliationOtherAdjustments,95000.000,58000.000,112000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,638000.000,502000.000,511000.000
IncomeTaxReconciliationTaxCredits,197000.000,196000.000,196000.000
IncomeTaxesPaid,2324000.000,2850000.000,3200000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-73000.000,-339000.000,-187000.000
IncreaseDecreaseInDeposits,48180000.000,-28243000.000,-1823000.000
IncreaseDecreaseInOperatingLiabilities,1710000.000,1123000.000,-2740000.000
IncreaseDecreaseInOtherOperatingAssets,-141000.000,-652000.000,-519000.000
InterestAndDividendIncomeOperating,40629000.000,36329000.000,33430000.000
InterestAndFeeIncomeLoansAndLeases,39619000.000,35501000.000,32260000.000
InterestExpense,10616000.000,7870000.000,6404000.000
InterestExpenseBorrowings,2943000.000,1386000.000,1196000.000
InterestExpenseDeposits,7673000.000,6484000.000,5208000.000
