,2012-03-31,2012-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,886000.000,
AmortizationOfFinancingCosts,50000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,437846.000
BasicEarningsPerShareProForma,,0.220
CommunicationsAndInformationTechnology,1898000.000,1940000.000
ComprehensiveIncomeNetOfTax,4665000.000,6223000.000
CurrentIncomeTaxExpenseBenefit,,3621000.000
DeferredIncomeTaxExpenseBenefit,1296000.000,495000.000
DepreciationAndAmortization,2570000.000,2657000.000
DilutedEarningsPerShareProForma,,0.210
Dividends,70018000.000,
EarningsPerShareBasic,0.130,0.220
EarningsPerShareDiluted,0.130,0.210
GeneralAndAdministrativeExpense,2111000.000,1989000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,7687000.000,10335000.000
IncomeTaxExpenseBenefit,3063000.000,4116000.000
IncomeTaxesPaidNet,3169000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-949000.000,
IncreaseDecreaseInAccountsReceivable,1503000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-206000.000,
IncreaseDecreaseInDeferredRevenue,-7000.000,
IncreaseDecreaseInIncomeTaxesReceivable,1196000.000,
IncreaseDecreaseInOtherDeferredLiability,-190000.000,
IncreaseDecreaseInOtherEmployeeRelatedLiabilities,-8240000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,33000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1097231.000
LaborAndRelatedExpense,14111000.000,12703000.000
MarketingExpense,341000.000,355000.000
NetCashProvidedByUsedInContinuingOperations,-78868000.000,
NetCashProvidedByUsedInFinancingActivities,-70849000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-70849000.000,
NetCashProvidedByUsedInInvestingActivities,-5121000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5121000.000,
NetCashProvidedByUsedInOperatingActivities,-2898000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2898000.000,
NetIncomeLoss,4624000.000,6219000.000
NetIncomeLossAvailableToCommonStockholdersBasic,3348000.000,6219000.000
OperatingExpenses,22376000.000,20939000.000
OperatingIncomeLoss,7645000.000,10457000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,41000.000,4000.000
OtherComprehensiveIncomeLossNetOfTax,41000.000,
OtherNonoperatingIncomeExpense,42000.000,-122000.000
PaymentsOfDividends,70018000.000,
PaymentsToAcquireAvailableForSaleSecurities,47000.000,
PaymentsToAcquirePropertyPlantAndEquipment,2103000.000,
PaymentsToDevelopSoftware,2971000.000,
PreferredStockDividendsAndOtherAdjustments,1276000.000,
ProFormaWeightedAverageSharesOutstandingDiluted,,29433797.000
ProfessionalFees,1345000.000,1295000.000
Revenues,30021000.000,31396000.000
SalesRevenueNet,30021000.000,31396000.000
ShareBasedCompensation,886000.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,110140000.000,
TemporaryEquityAccretionToRedemptionValue,-864000.000,
WeightedAverageBasicSharesOutstandingProForma,,28336566.000
WeightedAverageNumberOfDilutedSharesOutstanding,26142498.000,29433797.000
WeightedAverageNumberOfSharesOutstandingBasic,25203349.000,28336566.000
