,2011-06-26,2011-09-25,2011-12-25,2012-03-25,2012-09-23,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,75016000.000,68178000.000,74069000.000,68228000.000,66965000.000,64362000.000,40666000.000,50996000.000,44200000.000,,,,,,,,,,,,
AccountsPayableCurrent,24900000.000,23847000.000,26595000.000,24603000.000,14753000.000,11669000.000,9548000.000,14983000.000,11920000.000,11783000.000,18685000.000,16791000.000,11529000.000,36359000.000,27516000.000,33293000.000,19945000.000,35800000.000,19854000.000,25477000.000,18074000.000
AccountsReceivableNetCurrent,86933000.000,83321000.000,96961000.000,83263000.000,61595000.000,58486000.000,55057000.000,60152000.000,58667000.000,110283000.000,108151000.000,108744000.000,106117000.000,265169000.000,234577000.000,246295000.000,271578000.000,298474000.000,291889000.000,307612000.000,311826000.000
AccruedBonusesCurrent,,,,,,,,,,5509000.000,,,,8679000.000,,,,8459000.000,,,
AccruedEmployeeBenefitsCurrent,,,,,,,,,,14074000.000,,,,14233000.000,,,,13173000.000,,,
AccruedLiabilitiesCurrent,,,,,,,,,,42656000.000,50141000.000,39473000.000,44922000.000,102692000.000,122471000.000,108940000.000,134380000.000,95500000.000,108110000.000,97052000.000,105920000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,511639000.000,,,198229000.000,,,,34711000.000,,,,68141000.000,,105736.000,124265.000,145274000.000,162653000.000,179956000.000,196187000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,-185116000.000,,,-219656000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-123741000.000,-124571000.000,,-185116000.000,-185116000.000,-219656000.000,-217731000.000,-217084000.000,-215884000.000,5668000.000,5668000.000,5668000.000,5668000.000,-36445000.000,-36445000.000,-36445000.000,-36445000.000,-31224000.000,-31224000.000,-31224000.000,-31224000.000
AdditionalPaidInCapital,,,,,44890000.000,23024000.000,23227000.000,23459000.000,24794000.000,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,27437000.000,27985000.000,28711000.000,27953000.000,44890000.000,23024000.000,23227000.000,23459000.000,24794000.000,,,,,,,,,,,,
AdvancesToAffiliate,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
