,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,204000.000,,,,258000.000
AffiliateCosts,386000.000,374000.000,,,,,
AllocatedShareBasedCompensationExpense,,,,300000.000,300000.000,,300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,418000.000,223000.000,,210000.000
CargoAndFreightRevenue,1430000.000,2157000.000,1685000.000,1951000.000,4245000.000,4600000.000,4118000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,6242000.000,,,,-6271000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,3076000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,-1085000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,-2128000.000
ComprehensiveIncomeNetOfTax,,,10102000.000,-278000.000,6493000.000,-615000.000,-2465000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,11540000.000,732000.000,8626000.000,-708000.000,-1928000.000
CostsAndExpenses,14785000.000,17379000.000,13948000.000,14253000.000,16971000.000,23017000.000,13031000.000
CurrentForeignTaxExpenseBenefit,,,,251000.000,-54000.000,,2000.000
CurrentStateAndLocalTaxExpenseBenefit,,,,125000.000,69000.000,,-56000.000
DeferredForeignIncomeTaxExpenseBenefit,,,,-371000.000,-74000.000,,-21000.000
DeferredIncomeTaxExpenseBenefit,,,566000.000,,,,
DepreciationAndAmortization,,,935000.000,,,,770000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,1000.000
EarningsPerShareBasic,0.240,0.260,0.800,0.140,0.450,-0.030,-0.240
EarningsPerShareDiluted,0.240,0.260,0.800,0.140,0.450,-0.040,-0.240
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,681000.000,,,,-30000.000
EquityMethodInvestmentDividendsOrDistributions,,,8521000.000,,,,23641000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,758000.000,19271000.000,,2735000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,42032000.000,50073000.000,,21465000.000
FinancialServicesRevenue,15488000.000,18095000.000,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,161000.000,,,,-238000.000
GainLossOnSalesOfLoansNet,646000.000,306000.000,572000.000,284000.000,248000.000,377000.000,
GainOnPurchaseOfBusiness,278000.000,155000.000,,935000.000,,,
GainOrLossOnSaleOfStockInSubsidiary,,,,,746000.000,,
IncomeLossFromContinuingOperations,,,,,,,-2619000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,5694000.000,5805000.000,10306000.000,3057000.000,6838000.000,-179000.000,-2158000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2133000.000,2873000.000,5839000.000,41000.000,1843000.000,-5331000.000,-2957000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,4670000.000,5384000.000,,,,,-2083000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.240,0.260,,,,,-0.250
IncomeLossFromContinuingOperationsPerDilutedShare,0.240,0.260,,,,,-0.250
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,111000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,0.010
IncomeLossFromEquityMethodInvestments,3283000.000,2777000.000,4467000.000,2081000.000,4249000.000,4447000.000,799000.000
IncomeTaxExpenseBenefit,1024000.000,421000.000,833000.000,5000.000,-59000.000,195000.000,-75000.000
IncomeTaxesPaidNet,,,328000.000,,,,215000.000
IncreaseDecreaseInOtherOperatingAssets,,,3383000.000,,,,-1455000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,75000.000,,,,-9058000.000
InterestAndFeeIncomeOtherLoans,112000.000,149000.000,101000.000,91000.000,72000.000,105000.000,90000.000
InterestPaid,,,956000.000,,,,261000.000
InterestPaidDiscontinuedOperations,,,,,,,151000.000
LaborAndRelatedExpense,5525000.000,5360000.000,6128000.000,5318000.000,5785000.000,7525000.000,4734000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,2189000.000,,,,1416000.000
NetCashProvidedByUsedInContinuingOperations,,,,,,,-6134000.000
NetCashProvidedByUsedInDiscontinuedOperations,,,,,,,-137000.000
NetCashProvidedByUsedInFinancingActivities,,,-20266000.000,,,,-14302000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-20266000.000,,,,-14302000.000
NetCashProvidedByUsedInInvestingActivities,,,26318000.000,,,,19123000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,26318000.000,,,,19123000.000
NetCashProvidedByUsedInOperatingActivities,,,-491000.000,,,,-10925000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-491000.000,,,,-10925000.000
NetIncomeLoss,2428000.000,,,1487000.000,4767000.000,,-2508000.000
NetIncomeLossAttributableToNoncontrollingInterest,2242000.000,2654000.000,1108000.000,1565000.000,2130000.000,-93000.000,536000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,2730000.000,8365000.000,1458000.000,4671000.000,-407000.000,-2460000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,,460000.000,,,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,,13000.000,2000.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,1607000.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,95000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToNoncontrollingInterest,,,-317000.000,557000.000,-3000.000,0.000,-1000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,-51000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-2373000.000,1762000.000,,95000.000
OtherComprehensiveIncomeLossNetOfTax,,,,-2320000.000,1729000.000,,44000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,2067000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,460000.000,53000.000,-33000.000,81000.000,-51000.000
OtherExpenses,2706000.000,4114000.000,3321000.000,4449000.000,3672000.000,9724000.000,3451000.000
OtherOperatingActivitiesCashFlowStatement,,,-493000.000,,,,416000.000
OtherOperatingIncome,2054000.000,1774000.000,2545000.000,2034000.000,2169000.000,3187000.000,1402000.000
PaymentsForOriginationAndPurchasesOfLoansHeldForSale,,,2804000.000,,,,
PaymentsOfDebtIssuanceCosts,,,54000.000,,,,
PaymentsOfDividendsMinorityInterest,,,2189000.000,,,,1416000.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,,9305000.000,,,,12590000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,429000.000,,,,322000.000
ProceedsFromNotesPayable,,,4757000.000,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,-64000.000
ProceedsFromRepaymentsOfNotesPayable,,,-22780000.000,,,,-12822000.000
ProceedsFromSaleOfLoansHeldForSale,,,8028000.000,,,,
ProfitLoss,4670000.000,5384000.000,9473000.000,3052000.000,6897000.000,-374000.000,-1972000.000
Revenues,16918000.000,20252000.000,19787000.000,14294000.000,18814000.000,17686000.000,10074000.000
SalesRevenueNet,1430000.000,2157000.000,17242000.000,12260000.000,16645000.000,14499000.000,8672000.000
ServicingFeesNet,2480000.000,2829000.000,5744000.000,3397000.000,3745000.000,4032000.000,2449000.000
UndistributedEarningsAllocatedToParticipatingSecurities,,,,29000.000,96000.000,,-48000.000
VariableInterestEntityOwnershipPercentage,,,,,,,0.200
WeightedAverageNumberOfDilutedSharesOutstanding,,,,10413000.000,10436000.000,,10353000.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,10345000.000,10345000.000,,10353000.000
