,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2340287.000,,,,2492965.000,,,,2645333.000,,,,2790537.000,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,-1318000.000,-1565916.000,-1352980.000,-1256555.000,-1432218.000,-1207058.000,-1847752.000,-1526829.000,-1290606.000,-1324669.000,-2342024.000,-1988471.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-827655.000,-1117569.000,-1266952.000,-1094238.000,-791981.000,-948989.000,-815904.000,-757755.000,-863683.000,-727902.000,-1114270.000,-920734.000,-780929.000,-801541.000,-1545736.000,-1312391.000
AdditionalPaidInCapital,,7082343.000,7082343.000,7082343.000,7081810.000,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,7081810.000,7081577.000,7081577.000,7081577.000,7087421.000,7093621.000,7100091.000,6984418.000,6991371.000,6998363.000,7005748.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,502181.000,383856.000,693183.000,622192.000,540336.000,372761.000,731757.000,663930.000,477873.000,316065.000,628645.000,543936.000,463692.000,307641.000,684468.000,521656.000
AociIncludingPortionAttributableToNoncontrollingInterestTax,,,,,,,,,,,,,-509677.000,-523128.000,,-676080.000
Assets,100313351.000,91208389.000,91251000.000,88840079.000,95924558.000,94504598.000,93153380.000,92407440.000,91793436.000,90934067.000,91608799.000,95115825.000,97063944.000,91427166.000,90274468.000,89553844.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,34894156.000,35654383.000,34524263.000,26671037.000,25649656.000,30770068.000,30988319.000,28536198.000,34294261.000,29686558.000,30103953.000,32061530.000
AvailableForSaleSecurities,37872884.000,36555184.000,38240458.000,35465883.000,34781055.000,35293366.000,34511669.000,26734393.000,25516874.000,30841971.000,30750302.000,28598429.000,34565607.000,29899947.000,29331278.000,31629438.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,179862.000,54108.000,121478.000,289398.000,234511.000,5575.000,5740.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,107959.000,292125.000,59247.000,18052.000,21122.000,778250.000,437832.000
AvailableForSaleSecuritiesAmortizedCost,,,39136494.000,36075513.000,34894156.000,35654383.000,34524263.000,26671037.000,25649656.000,30770068.000,30988319.000,28536198.000,34294261.000,29686558.000,30103953.000,32061530.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,20648774.000,25930053.000,24572838.000,19867491.000,3896101.000,9507222.000,6573062.000,4099497.000,7081280.000,7773949.000,20808301.000,7577236.000,,,26108083.000,28309368.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,3941749.000,4842764.000,11994417.000,11672463.000,9055692.000,5453746.000,5280776.000,5151261.000,4972185.000,3149529.000,,,2354733.000,2272631.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,12300645.000,12840101.000,12429566.000,12037920.000,11607793.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,12181142.000,12616480.000,12191416.000,11891546.000,11635961.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,3086198.000,605128.000,574576.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,3115213.000,608031.000,577199.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,22216448.000,23910911.000,26132352.000,24037593.000,23286363.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,22068422.000,23330673.000,25471843.000,23574337.000,23145094.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,38109834.000,37356140.000,39136494.000,36075513.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,,,,,,,,,,,2199549.000,3499801.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,,,,,,,,,,,2199424.000,3499720.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,,,22487212.000,21757243.000,19408417.000,18579246.000,22209529.000,23343129.000,22984646.000,27917596.000,25553052.000,23999319.000,22860773.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,,,,,,22187628.000,21750744.000,19469459.000,18492741.000,22263554.000,23169929.000,23032119.000,28152315.000,25744891.000,23302298.000,22460824.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,,10168885.000,8769676.000,4265134.000,4072783.000,6062771.000,6646014.000,4552292.000,5377385.000,3134174.000,2905702.000,2703442.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,,,,,10126241.000,8803062.000,4276528.000,4042526.000,6078588.000,6592105.000,4565574.000,5411955.000,3153923.000,2836866.000,2680440.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,,2998286.000,3997344.000,2997486.000,2997627.000,2497768.000,999176.000,999260.000,999280.000,999332.000,999383.000,2997514.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,,2979497.000,3957863.000,2988406.000,2981607.000,2499829.000,988268.000,1000736.000,1001337.000,1001133.000,992690.000,2988454.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,506543.000,,0.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,508107.000,,0.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,37872884.000,36555184.000,38240458.000,35465883.000,34781055.000,35293366.000,34511669.000,26734393.000,25516874.000,30841971.000,30750302.000,28598429.000,34565607.000,29899947.000,29331278.000,31629438.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,-540000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,996464.000,730482.000,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,2900000.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,323572.000,315560.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,400360.000,926267.000,672892.000,414922.000,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,100428.000,120852.000,,,,,,,,,,,,
BankOwnedLifeInsurance,1977000.000,1992333.000,2008494.000,2024990.000,2041489.000,2058146.000,2073455.000,2090062.000,2106804.000,2123682.000,2139657.000,2156218.000,2170085.000,2184025.000,2197348.000,2212489.000
Capital,,,12565000.000,,,,12480000.000,12757000.000,12718000.000,12219000.000,12201000.000,12137000.000,12143000.000,12165000.000,12146000.000,12094.000
CapitalRequiredForCapitalAdequacy,,,2779000.000,,,,3170000.000,3368000.000,3048000.000,3326000.000,3210000.000,3939000.000,4108000.000,4023000.000,3899000.000,4328.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,0.080,,,,0.080,0.080,0.080,0.080,0.080,0.086,0.086,0.086,0.086,0.092
CapitalRequiredToBeWellCapitalized,,,3474000.000,,,,3963000.000,4209000.000,3810000.000,4157000.000,4012000.000,4567000.000,4763000.000,4665000.000,4521000.000,4679.000
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,0.100,,,,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CapitalToRiskWeightedAssets,,,0.362,,,,0.315,0.303,0.334,0.294,0.304,0.266,0.255,0.261,0.269,0.259
CashAndCashEquivalentsAtCarryingValue,,,2636523.000,1044731.000,8931707.000,8051308.000,3719882.000,5991266.000,7031165.000,2615763.000,3326660.000,9573630.000,2234581.000,3086635.000,2923442.000,1538430.000
CashAndDueFromBanks,9908233.000,2620637.000,,,,,,,,,,,,,,
CashCashEquivalentsAndFederalFundsSold,9908233.000,2620637.000,2636523.000,1044731.000,8931707.000,8051308.000,3719882.000,5991266.000,7031165.000,2615763.000,3326660.000,9573630.000,2234581.000,3086635.000,,1538430.000
CashFDICInsuredAmount,,,,,,,250000.000,,,,250000.000,,,,250000.000,
CashSurrenderValueOfLifeInsurance,,,2008494.000,,,,2073455.000,,,,2139657.000,,,,2197348.000,
CommonStockParOrStatedValuePerShare,,1.000,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,,793500.000,793500.000,793500.000,793500.000,793500.000,793500.000,793500.000,793500.000,793500.000,793500.000,793500.000,793500.000,793500.000,793500.000,793500.000
CommonStockValue,,7935.000,7935.000,7935.000,7935.000,7935.000,7935.000,7935.000,7935.000,7935.000,7935.000,7935.000,7935.000,7935.000,7935.000,7935.000
DeferredIncomeTaxLiabilities,,,458375.000,,,,499152.000,,,,515589.000,,,,551278.000,
DeferredOfferingCosts,439000.000,839000.000,,,,,,,,,,,,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,719639.000,,,,719639.000,,,,,,,,,
DeferredTaxAssetsCharitableContributionCarryforwards,,,991.000,,,,1129.000,,,,3830.000,,,,4113.000,
DeferredTaxAssetsDeferredIncome,,,,,,,7921.000,,,,,,,,,
DeferredTaxAssetsGross,,,2224978.000,,,,2148026.000,,,,1747285.000,,,,1993422.000,
DeferredTaxAssetsLiabilitiesNet,655484.000,932141.000,1046964.000,933274.000,739002.000,829909.000,929235.000,882718.000,952452.000,863074.000,1231696.000,1104317.000,1006872.000,1143321.000,1270575.000,1084254.000
DeferredTaxAssetsNet,,,1505339.000,,,,1428387.000,,,,1747285.000,,,,1821853.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,317388.000,,,,495585.000,,,,593090.000,,,,722316.000,
DeferredTaxAssetsOther,,,,,,,9702.000,,,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,86409.000,,,,91185.000,,,,120917.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,164863.000,,,,173325.000,,,,184596.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,532077.000,,,,638997.000,,,,533578.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,125702.000,,,,152373.000,,,,165192.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,355688.000,,,,4999.000,,,,94485.000,,,,262710.000,
DeferredTaxAssetsValuationAllowance,,,719639.000,,,,719639.000,,,,,,,,171569.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,,,,,,3412.000,,,,15533.000,
DeferredTaxLiabilitiesInvestments,,,333.000,,,,591.000,,,,849.000,,,,1069.000,
DeferredTaxLiabilitiesOther,,,659.000,,,,,,,,,,,,1092.000,
DeferredTaxLiabilitiesPrepaidPensionCosts,,,447203.000,,,,,,,,,,,,,
DefinedBenefitPlanAccumulatedBenefitObligation,,,1941980.000,,,,1968662.000,,,,1995508.000,,,,2022006.000,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,0.045,,,,0.045,,,,0.045,,,,0.045,
