,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,128727.000,222159.000,245247.000,262325.000,373384.000,249588.000,250922.000,1508023.000,479000.000,522000.000,923000.000,955000.000,1188000.000,922000.000,966000.000,1313000.000,2122000.000,1950000.000,2010000.000,2413000.000,2798000.000,2359000.000
AccountsReceivableGross,40414.000,142925.000,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNet,,,181862.000,243016.000,309873.000,331458.000,352764.000,426190.000,581000.000,662000.000,786000.000,977000.000,1267000.000,1627000.000,1337000.000,1826000.000,2655000.000,2994000.000,3027000.000,3603000.000,4206000.000,4759000.000
AccumulatedAmortizationDeferredFinanceCosts,11734.000,54976.000,99627.000,143574.000,189210.000,237729.000,290098.000,367289.000,489000.000,651000.000,874000.000,1126000.000,1216000.000,1312000.000,1410000.000,1540000.000,,,,,,
AccumulatedDistributionsInExcessOfNetIncome,453784.000,546394.000,692069.000,874496.000,1139497.000,1447758.000,2015866.000,3052317.000,3949000.000,4699000.000,5893000.000,7650000.000,9539000.000,10138000.000,6647000.000,7498000.000,9949000.000,12549000.000,15806000.000,19676000.000,24399000.000,28996000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,1436.000,966.000,797.000,-8085.000,-4321.000,-3000.000,-1000.000,3000.000,1000.000,3000.000,8000.000,-225000.000,-763000.000,-375000.000,-1111000.000,-1314000.000,-926000.000,-372000.000,-112000.000
AdditionalPaidInCapitalCommonStock,10114513.000,10114493.000,10110405.000,10086869.000,10009803.000,12166362.000,24384001.000,45110856.000,59573000.000,69419000.000,89785000.000,108589000.000,104284000.000,105120000.000,112111000.000,122207000.000,146431000.000,170809000.000,189325000.000,224537000.000,259817000.000,287777000.000
AdvanceRent,118931.000,80721.000,53578.000,37058.000,120049.000,48243.000,52214.000,154009.000,261000.000,220000.000,319000.000,532000.000,585000.000,585000.000,735000.000,1461000.000,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,2000.000,,,0.000,1000.000,8000.000,0.000,2000.000,0.000
Assets,33429084.000,32515327.000,32511589.000,32906914.000,35209238.000,43560140.000,58787005.000,86226325.000,109883000.000,119010000.000,155672000.000,231478000.000,233936000.000,234912000.000,233801000.000,236509000.000,281502000.000,296445000.000,334712000.000,374251000.000,453572000.000,502383000.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,2953000.000,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,207477.000,226427.000,390330.000,478798.000,461574.000,463000.000,485000.000,484000.000,503000.000,487000.000,502000.000,5293000.000,4649000.000,5310000.000,5233000.000,5123000.000,5558000.000,5592000.000,5516000.000
AvailableForSaleSecurities,,,,,,,470713.000,457253.000,460000.000,484000.000,487000.000,504000.000,490000.000,510000.000,5242000.000,4623000.000,5237000.000,5276000.000,5219000.000,5667000.000,,5499000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,,,,,96000.000,109000.000,-29000.000,-17000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,,,,,5123000.000,5558000.000,5592000.000,5516000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,3000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,40000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,413849.000,313021.000,284000.000,273000.000,,,256000.000,,,,4951000.000,,,,4096000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,37000.000,
