,2012-12-31,2013-12-31
AmortizationOfIntangibleAssets,,560.000
CashPeriodIncreaseDecrease,77.000,10468.000
CostOfGoodsAndServicesSold,,12641.000
CostsAndExpenses,19253.000,396919.000
DeferredIncomeTaxExpenseBenefit,0.000,0.000
DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,10287.000,44731.000
EarningsPerShareBasic,0.100,
EarningsPerShareBasicAndDiluted,,-0.040
GeneralAndAdministrativeExpense,11680.000,14689.000
GrossProfit,,5615.000
IncomeLossFromContinuingOperations,,-391304.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-19253.000,-396904.000
IncomeTaxExpenseBenefit,-6546.000,31825.000
IncomeTaxExpenseBenefitContinuingOperations,0.000,
IncomeTaxReconciliationOtherAdjustments,10287.000,44731.000
IncreaseDecreaseInAccountsAndNotesReceivable,,-6708.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,8807.000,14704.000
IncreaseDecreaseInInventories,,-1879.000
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,5693.000,
IncreaseDecreaseInOtherReceivables,3130.000,
InterestExpense,,5600.000
InterestPaid,,4750.000
LoansAndLeasesReceivableRelatedPartiesAdditions,3130.000,
MarketingAndAdvertisingExpense,823.000,30373.000
NetCashProvidedByUsedInFinancingActivities,9523.000,97955.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9523.000,97955.000
NetCashProvidedByUsedInOperatingActivities,-9446.000,-87487.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-9446.000,-87487.000
NetIncomeLoss,-19253.000,-396904.000
OtherExpenses,,5600.000
PartnersCapitalAccountContributions,0.000,
ProceedsFromIssuanceOfCommonStock,1350.000,4400.000
ProceedsFromNotesPayable,,85000.000
ProceedsFromRelatedPartyDebt,5043.000,8555.000
ProfessionalFees,6750.000,48557.000
RepaymentsOfRelatedPartyDebt,650.000,
Revenues,,18256.000
SalesRevenueNet,,18256.000
StockIssuedDuringPeriodSharesIssuedForCash,,44000.000
StockIssuedDuringPeriodSharesIssuedForServices,10000.000,3033000.000
StockIssuedDuringPeriodValueIssuedForCash,1350.000,4400.000
StockIssuedDuringPeriodValueIssuedForServices,1000.000,303300.000
SubscriptionRevenue,,9900.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,6546.000,31825.000
ValuationAllowancesAndReservesPeriodIncreaseDecrease,6546.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,9003555.000,10807990.000
