,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2016-03-31,2017-03-31
AmortizationOfDebtDiscountPremium,90000.000,,,,-90000.000,,,,-225000.000,,,,,,,,,
AmortizationOfFinancingCosts,715000.000,707000.000,724000.000,756000.000,771000.000,869000.000,971000.000,941000.000,804000.000,803000.000,820000.000,,,,,,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,-2000.000,,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,0.000,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,219000.000,1520000.000,592000.000,988000.000,-634000.000,865000.000,1343000.000,7000.000,10000.000,489000.000,0.000,,11000.000,,,,,
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,,35000.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1280000.000,,,,-15491000.000,,,,-851000.000,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.627,0.627,0.627,0.661,0.660,0.660,0.660,0.695,0.695,0.695,0.695,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,27938000.000,29071000.000,31290000.000,26718000.000,25368000.000,74619000.000,46021000.000,,,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,1378000.000,1354000.000,2700000.000,1078000.000,1003000.000,2442000.000,1830000.000,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,29316000.000,30425000.000,33990000.000,27796000.000,26371000.000,77061000.000,47851000.000,,,,,,,
ConstructionInProgressExpendituresIncurredButNotYetPaid,7467000.000,,,,10027000.000,,,,7126000.000,,,,,,,,,
ConversionOfStockAmountConverted1,,,,,28000.000,,,,443000.000,,,,,,,,,
ConversionOfStockSharesConverted1,,,,,,,,,,,,,0.360,,,,,
CostOfOtherPropertyOperatingExpense,2701000.000,2702000.000,2771000.000,2633000.000,2905000.000,2760000.000,2781000.000,2717000.000,3041000.000,2898000.000,2922000.000,,,,,,,
CostOfPropertyRepairsAndMaintenance,3356000.000,3809000.000,4733000.000,3852000.000,3928000.000,4014000.000,4503000.000,3512000.000,3335000.000,3953000.000,4595000.000,,,,,,,
Depreciation,27741000.000,28021000.000,,,,,,,,,,,,,,,,
DepreciationAmortizationAndAccretionNet,,,,,,,,,10000.000,,,,,,,,,
DepreciationAndAmortization,,,29343000.000,,30643000.000,31549000.000,31984000.000,31960000.000,33433000.000,32730000.000,33000000.000,,90013000.000,,,,,
DepreciationDepletionAndAmortization,28456000.000,,,,31549000.000,,,,34237000.000,,,,,,,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,-7374000.000,-6671000.000,,-5548000.000,4944000.000,4815000.000,-24324000.000,-4545000.000,-3932000.000,-3621000.000,-4272000.000,-3725000.000,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,-104000.000,-91000.000,,-11000.000,-23000.000,-7000.000,2000.000,4000.000,23000.000,-1000.000,,-4000.000,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,-8026000.000,-5953000.000,,-1300000.000,-3991000.000,-2903000.000,,-179000.000,12101000.000,-1826000.000,,-997000.000,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGain,,,,,,,,,,-10000.000,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLoss,,,,,,,,,-13000.000,,5000.000,,,,,,,
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,,,,,-54000.000,-2000.000,99000.000,5000.000,0.000,-4000.000,-1000.000,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,4927000.000,,9500000.000,12953000.000,16092000.000,3090000.000,0.000,43121000.000,28788000.000,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,11000.000,9000.000,,-158000.000,63000.000,-451000.000,1123000.000,0.000,907000.000,650000.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,-153000.000,-100000.000,,4000.000,-590000.000,-462000.000,-3088000.000,0.000,-1446000.000,837000.000,,1599000.000,,,,,
DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,,,,,,,,,,,,,0.730,,,,,
DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit,,,,,0.660,,,,0.695,,,,,,,,,
DividendsCommonStock,,,,,-27030000.000,,,,29674000.000,,,,,,,,,
EarningsPerShareBasic,0.250,0.200,0.370,0.500,0.600,0.690,0.740,0.530,0.500,1.380,1.040,,,,,,,
EarningsPerShareDiluted,0.240,0.200,0.370,0.500,0.600,0.690,0.740,0.530,0.500,1.370,1.040,,,,,,,
EscrowDepositDisbursementsRelatedToPropertyAcquisition,,,,,-21585000.000,,,,0.000,,,,,,,,,
GainLossOnSaleOfOtherAssets,-6000.000,,,,0.000,-3000.000,48000.000,0.000,,0.000,0.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,-48000.000,-63000.000,,20000.000,-15000.000,0.000,-659000.000,-169000.000,0.000,-218000.000,,,,,,,
GainsLossesOnSalesOfInvestmentRealEstate,,,,,,,,,,,,,3100000.000,,,,,
GeneralAndAdministrativeExpense,4610000.000,5439000.000,3996000.000,4078000.000,3447000.000,3462000.000,3527000.000,3326000.000,3239000.000,3389000.000,3976000.000,,4342000.000,,,,,
IncomeLossFromContinuingOperations,,,,,,,15800000.000,,21200000.000,16391000.000,15974000.000,-17419000.000,9285000.000,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,,500000.000,,825000.000,613000.000,645000.000,-952000.000,-534000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,9400000.000,7847000.000,9622000.000,11456000.000,15882000.000,16525000.000,16410000.000,18971000.000,21951000.000,16957000.000,16559000.000,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,7669000.000,9515000.000,,15851000.000,16458000.000,16338000.000,18918000.000,22005000.000,17004000.000,16619000.000,-18351000.000,9819000.000,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,0.250,0.200,0.240,0.260,0.370,0.370,0.360,0.480,0.500,0.380,0.380,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.240,0.200,0.240,0.290,0.370,0.370,0.380,0.450,0.500,0.380,0.380,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,11000.000,4936000.000,,9217000.000,13014000.000,15740000.000,4289000.000,0.000,44024000.000,29437000.000,8541000.000,5895000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,,700000.000,,0.000,1326000.000,1127000.000,414000.000,-314000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,15100000.000,,0.000,42698000.000,28310000.000,8127000.000,5581000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,0.130,,0.230,0.320,0.380,0.050,0.000,1.000,0.660,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,0.130,,0.230,0.320,0.360,0.080,0.000,0.990,0.660,,,,,,,
