,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1554000.000,2434000.000,2400000.000,3184000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,375000.000,,
AllocatedShareBasedCompensationExpense,1554000.000,2434000.000,2400000.000,3184000.000
AmortizationOfDebtDiscountPremium,394000.000,24000.000,,
AmortizationOfFinancingCostsAndDiscounts,,,176000.000,139000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1763065.000,2560082.000,2721587.000,18667458.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,44949000.000,-4935000.000,15708000.000,23800000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,-33463000.000
ContractsRevenue,626000.000,,2431000.000,4402000.000
DebtInstrumentConvertibleBeneficialConversionFeature,336000.000,,,
DefinedContributionPlanCostRecognized,0.000,0.000,0.000,0.000
DepreciationDepletionAndAmortization,571000.000,496000.000,687000.000,881000.000
Dividends,,,0.000,0.000
EarningsPerShareBasicAndDiluted,-3.540,-1.270,-1.180,-1.050
FairValueAdjustmentOfWarrants,8000.000,,,
GainLossOnDispositionOfAssets1,-18000.000,0.000,,
GainsLossesOnExtinguishmentOfDebt,,-432000.000,,
GeneralAndAdministrativeExpense,6639000.000,8469000.000,10352000.000,9913000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,7828000.000,10776000.000,3887000.000,11121000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-7104000.000,-8800000.000,-10198000.000,-11377000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,161000.000,426000.000,213000.000,968000.000
IncomeTaxReconciliationOtherAdjustments,-8000.000,-256000.000,-37000.000,-74000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-1011000.000,-1311000.000,2226000.000,-2089000.000
IncomeTaxReconciliationTaxCreditsResearch,621000.000,994000.000,594000.000,971000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1578000.000,163000.000,477000.000,1561000.000
