,2014-06-28,2014-09-27,2014-12-31,2015-03-28,2015-06-27,2015-09-26,2015-12-31,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-03-25
AccountsPayableCurrent,67069000.000,49804000.000,64697000.000,55243000.000,61713000.000,48230000.000,44992000.000,40089000.000,57626000.000,50492000.000,36379000.000,43738000.000
AccountsReceivableNetCurrent,66050000.000,93266000.000,69263000.000,51688000.000,43449000.000,64242000.000,68892000.000,57997000.000,32412000.000,44127000.000,37626000.000,50582000.000
AccrualForEnvironmentalLossContingencies,92259000.000,91700000.000,156729000.000,155731000.000,153960000.000,152392000.000,157384000.000,156151000.000,155275000.000,152200000.000,152910000.000,152823000.000
AccruedEnvironmentalLossContingenciesCurrent,7406000.000,7515000.000,7241000.000,8366000.000,8899000.000,9546000.000,12034000.000,12855000.000,12829000.000,11397000.000,13781000.000,15305000.000
AccruedEnvironmentalLossContingenciesNoncurrent,84853000.000,84193000.000,149488000.000,147365000.000,145061000.000,142846000.000,145350000.000,143296000.000,142446000.000,140803000.000,139129000.000,137518000.000
AccruedProfessionalFeesCurrent,,,,1875000.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1133696000.000,1156378000.000,1167269000.000,1186162000.000,1198800000.000,1213899000.000,1222969000.000,1242885000.000,1237924000.000,1256011000.000,1255333000.000,1275947000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-80823000.000,-75989000.000,-103444000.000,-101136000.000,-98740000.000,-96387000.000,-109620000.000,-107703000.000,-105713000.000,-103739000.000,-110080000.000,-108050000.000
AdditionalPaidInCapital,53274000.000,57358000.000,62082000.000,62057000.000,64442000.000,66940000.000,70213000.000,70623000.000,73195000.000,240761000.000,242402000.000,244535000.000
AllowanceForDoubtfulAccountsReceivableCurrent,151000.000,151000.000,151000.000,151000.000,151000.000,151000.000,151000.000,151000.000,151000.000,151000.000,151000.000,151000.000
Assets,1225027000.000,1246350000.000,1303880000.000,1281850000.000,1260984000.000,1286932000.000,1288477000.000,1233832000.000,1275345000.000,1435203000.000,1421939000.000,1428873000.000
AssetsCurrent,264847000.000,298632000.000,319991000.000,301716000.000,308660000.000,337978000.000,328041000.000,304904000.000,347598000.000,529709000.000,519508000.000,547060000.000
CapitalLeaseObligations,,,,,,,,,,,3676000.000,3611000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,5108000.000,4979000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,515000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,515000.000,515000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,515000.000,515000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,515000.000,515000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,515000.000,515000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,2533000.000,2533000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,1432000.000,1368000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,3676000.000,3611000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,386000.000
CashAndCashEquivalentsAtCarryingValue,19633000.000,28163000.000,65977000.000,77621000.000,73348000.000,100355000.000,101303000.000,110070000.000,166021000.000,319666000.000,326655000.000,345108000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000
CommonStockSharesIssued,42176565.000,42653189.000,42616319.000,42837741.000,42884871.000,42873866.000,42872435.000,43280312.000,43343875.000,43271515.000,43261905.000,43222555.000
CommonStockSharesOutstanding,42176565.000,42653189.000,42616319.000,42837741.000,42884871.000,42873866.000,42872435.000,43280312.000,43343875.000,43271515.000,43261905.000,43222555.000
CommonStockValue,422000.000,427000.000,426000.000,428000.000,429000.000,429000.000,429000.000,433000.000,433000.000,433000.000,433000.000,432000.000
DebtInstrumentCarryingAmount,950000000.000,947900000.000,945800000.000,925800000.000,908700000.000,893700000.000,868700000.000,814462000.000,812362000.000,792362000.000,788162000.000,786062000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,9616000.000,9267000.000,,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,8909000.000,8556000.000,8208000.000
DeferredFinanceCostsNoncurrentNet,,13808000.000,,,,,,,,,,
DeferredIncomeTaxAssetsNet,,,,,,,,,72762000.000,57581000.000,51246000.000,45001000.000
DeferredIncomeTaxLiabilities,,,50947000.000,,,,42793000.000,,,,95040000.000,
DeferredTaxAssetsGross,,,158286000.000,,,,159915000.000,,,,167107000.000,
DeferredTaxAssetsLiabilitiesNet,,,86822000.000,,,,97420000.000,,,,51246000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,6110000.000,11206000.000,8275000.000,8534000.000,8555000.000,8527000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,30337000.000,78547000.000,78666000.000,79179000.000,85962000.000,97420000.000,86065000.000,,,,
DeferredTaxAssetsNet,,,137769000.000,,,,140213000.000,,,,146286000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,8951000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,4892000.000,,,,3204000.000,,,,3102000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,15740000.000,,,,16498000.000,,,,17967000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,67104000.000,,,,70180000.000,,,,71842000.000,
DeferredTaxAssetsValuationAllowance,,,20517000.000,,,,19702000.000,,,,20821000.000,
DeferredTaxLiabilitiesNoncurrent,0.000,0.000,0.000,,,,,,,,,
DeferredTaxLiabilitiesOther,,,1030000.000,,,,1787000.000,,,,2753000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,49917000.000,,,,41006000.000,,,,92287000.000,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,,,,,275955000.000,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,394263000.000,,,,,,,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,291087000.000,,,,,,,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,435219000.000,,,,,,,,,
DefinedBenefitPlanPlansWithBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,,,,,266155000.000,,,,275955000.000,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,1.000,,,,1.000,,,,1.000,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,11079000.000,,,,,,,,,,
DividendsPayableCurrent,,,,2953000.000,2954000.000,2954000.000,,,2958000.000,2964000.000,,6416000.000
EmployeeRelatedLiabilitiesCurrent,15699000.000,22161000.000,23124000.000,14171000.000,14517000.000,19393000.000,20743000.000,14980000.000,14381000.000,18295000.000,21902000.000,14764000.000
GuaranteeObligationsCurrentCarryingValue,19472000.000,19106000.000,,,,,,,,,111533000.000,111792000.000
GuaranteeObligationsMaximumExposure,79814000.000,82224000.000,83541000.000,83541000.000,72309000.000,70367000.000,70417000.000,70417000.000,70417000.000,70417000.000,159106000.000,144293000.000
IncomeTaxesReceivable,,,,,,,,,,6648000.000,,
InterestPayableCurrent,3134000.000,10855000.000,2684000.000,10228000.000,2718000.000,10273000.000,,9490000.000,,9998000.000,,9470000.000
InventoryFinishedGoodsNetOfReserves,98988000.000,97777000.000,120221000.000,112918000.000,103243000.000,99303000.000,103866000.000,96684000.000,85167000.000,100251000.000,94858000.000,99151000.000
InventoryNet,121705000.000,122141000.000,140209000.000,131937000.000,124794000.000,122325000.000,125409000.000,113307000.000,106282000.000,120147000.000,118368000.000,121595000.000
InventoryRawMaterialsNetOfReserves,16359000.000,17900000.000,14670000.000,13150000.000,13947000.000,16207000.000,16593000.000,11407000.000,14179000.000,14632000.000,17183000.000,15225000.000
InventoryWorkInProcessNetOfReserves,3814000.000,3569000.000,2418000.000,3428000.000,5059000.000,4103000.000,2344000.000,2783000.000,4476000.000,2524000.000,3422000.000,4112000.000
LiabilitiesAndStockholdersEquity,1225027000.000,1246350000.000,1303880000.000,1281850000.000,1260984000.000,1286932000.000,1288477000.000,1233832000.000,1275345000.000,1435203000.000,1421939000.000,1428873000.000
LiabilitiesCurrent,128569000.000,131298000.000,131445000.000,122556000.000,120026000.000,129980000.000,131732000.000,122488000.000,145979000.000,149014000.000,126979000.000,134706000.000
