,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,28543000.000,25065000.000,24156000.000,26581000.000,26010000.000,29420000.000,23317000.000,29930000.000,25248000.000,23617000.000,27472000.000,44726000.000,47885000.000,45767000.000,48017000.000,39029000.000,40960000.000,45275000.000,39357000.000,38824000.000,47545000.000,53796000.000,62138000.000,60616000.000,66909000.000
AccountsReceivableNetCurrent,91025000.000,90606000.000,91919000.000,87608000.000,101674000.000,104761000.000,98695000.000,93758000.000,103640000.000,107173000.000,102782000.000,113182000.000,126228000.000,136723000.000,162341000.000,135403000.000,134982000.000,140772000.000,133305000.000,128260000.000,148648000.000,164817000.000,155954000.000,153411000.000,173564000.000
AccruedBonusesCurrent,14059000.000,17210000.000,,,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,10492000.000,5290000.000,3836000.000,2251000.000,1480000.000,8761000.000,7112000.000,6504000.000,5919000.000,7697000.000,6514000.000,6602000.000,2741000.000,4584000.000,5581000.000,6853000.000,7641000.000,9310000.000,10376000.000,10783000.000,7729000.000,12588000.000,11382000.000,10945000.000,10364000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,146380000.000,153974000.000,159456000.000,166002000.000,172645000.000,179505000.000,188339000.000,196533000.000,206386000.000,214410000.000,225625000.000,232812000.000,242391000.000,251612000.000,262082000.000,266940000.000,276234000.000,283618000.000,291387000.000,306226000.000,316505000.000,327375000.000,339369000.000,346711000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,,,1400000.000,,,,-800000.000,,,,-7800000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,13100000.000,,,,10200000.000,,,,15600000.000,,,,18000000.000,,,,9500000.000,,,,-6200000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8059000.000,13116000.000,14056000.000,13713000.000,13872000.000,10238000.000,11590000.000,13576000.000,12092000.000,15600000.000,17815000.000,19973000.000,17850000.000,19406000.000,16427000.000,14838000.000,7517000.000,8665000.000,550000.000,-4848000.000,-312000.000,-14017000.000,-14711000.000,-28852000.000,-25999000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1202000.000,766000.000,1354000.000,1386000.000,1394000.000,1536000.000,2011000.000,1498000.000,1583000.000,1479000.000,1105000.000,1008000.000,1147000.000,1852000.000,1740000.000,1536000.000,1264000.000,1048000.000,1271000.000,1766000.000,1715000.000,2016000.000,1740000.000,1961000.000,1340000.000
Assets,601870000.000,647202000.000,665928000.000,678497000.000,687520000.000,706486000.000,711125000.000,846860000.000,848789000.000,863802000.000,999518000.000,1116161000.000,1090064000.000,1071926000.000,1062085000.000,1046117000.000,1038268000.000,1058164000.000,1034026000.000,1043445000.000,1222395000.000,1212591000.000,1228487000.000,1293001000.000,1347648000.000
