,2011-12-31
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,142000.000
AmortizationOfIntangibleAssets,1000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3110000.000
ComprehensiveIncomeNetOfTax,5274000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,545000.000
CostOfGoodsSold,79872000.000
Depreciation,2218000.000
EarningsPerShareBasic,0.190
EarningsPerShareDiluted,0.190
EffectOfExchangeRateOnCashAndCashEquivalents,329000.000
ForeignCurrencyTransactionGainLossUnrealized,135000.000
GainLossOnDispositionOfAssets,78000.000
GrossProfit,13346000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,6045000.000
IncomeTaxExpenseBenefit,2165000.000
IncomeTaxesPaid,2303000.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,-461000.000
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,636000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-422000.000
IncreaseDecreaseInInventories,-1948000.000
IncreaseDecreaseInRestrictedCash,5970000.000
InterestExpense,876000.000
InterestPaid,876000.000
InvestmentIncomeInterest,76000.000
NetCashProvidedByUsedInFinancingActivities,12564000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,12564000.000
NetCashProvidedByUsedInInvestingActivities,-13885000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-13885000.000
NetCashProvidedByUsedInOperatingActivities,4431000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4431000.000
NetIncomeLoss,3880000.000
OperatingIncomeLoss,6956000.000
OtherAmortizationOfDeferredCharges,65000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,1394000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,1394000.000
OtherNonoperatingIncome,31000.000
PaymentsToAcquirePropertyPlantAndEquipment,7966000.000
ProceedsFromIssuanceOfLongTermDebt,24075000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,51000.000
RepaymentsOfLongTermDebt,11511000.000
Revenues,93218000.000
SalesRevenueNet,93218000.000
SellingGeneralAndAdministrativeExpense,5919000.000
StockIssuedDuringPeriodValueNewIssues,600000.000
WeightedAverageNumberOfDilutedSharesOutstanding,20391046.000
WeightedAverageNumberOfSharesOutstandingBasic,20385302.000
