,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,26153000.000,27383000.000,31138000.000,42899000.000,48492000.000
AccountsReceivableNet,11864000.000,12292000.000,10769000.000,9997000.000,10184000.000
AccumulatedDistributionsInExcessOfNetIncome,1262857000.000,1302093000.000,1323434000.000,1331046000.000,1337886000.000
AdditionalPaidInCapital,1452414000.000,1405258000.000,1405504000.000,1405677000.000,1406362000.000
AllowanceForDoubtfulAccountsReceivable,126000.000,111000.000,363000.000,478000.000,254000.000
Assets,654689000.000,537339000.000,518012000.000,512554000.000,479839000.000
BelowMarketLeaseAccumulatedAmortization,,,,4275000.000,
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,2015000.000,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,418000.000,
BelowMarketLeaseAmortizationIncomeYearFive,,,,297000.000,
BelowMarketLeaseAmortizationIncomeYearFour,,,,313000.000,
BelowMarketLeaseAmortizationIncomeYearThree,,,,379000.000,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,409000.000,
BelowMarketLeaseGross,,,,8106000.000,
BelowMarketLeaseNet,4543000.000,4036000.000,3931000.000,3831000.000,3726000.000
CashAndCashEquivalentsAtCarryingValue,17881000.000,24502000.000,34181000.000,57129000.000,28336000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,,864890967.000,864890967.000,864890967.000,868137867.000
CommonStockSharesOutstanding,,864890967.000,864890967.000,864890967.000,868137867.000
CommonStockValue,0.000,8649000.000,8649000.000,8649000.000,8681000.000
DebtInstrumentCarryingAmount,,,,381981000.000,
DeferredCostsAndOtherAssets,3251000.000,4853000.000,4247000.000,4213000.000,4851000.000
DevelopmentInProcess,,,126000.000,530000.000,723000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,581000.000,258000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,42500000.000,
FiniteLivedIntangibleAssetsNet,,,,3253000.000,
IntangibleAssetsNetExcludingGoodwill,10423000.000,8794000.000,7343000.000,3253000.000,1897000.000
InvestmentBuildingAndBuildingImprovements,637910000.000,438988000.000,417100000.000,394022000.000,393988000.000
Land,138665000.000,123291000.000,121832000.000,121027000.000,121027000.000
Liabilities,465132000.000,425525000.000,427293000.000,429274000.000,402682000.000
LiabilitiesAndStockholdersEquity,654689000.000,537339000.000,518012000.000,512554000.000,479839000.000
LineOfCredit,33348000.000,0.000,,,
LongTermDebt,432223000.000,393101000.000,389955000.000,380240000.000,348076000.000
NotesAndLoansPayable,,,113810000.000,113713000.000,113810000.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,,196406000.000,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,54206000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,16800000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,22626000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,34431000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,37271000.000,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,31072000.000,
OtherLiabilities,2213000.000,1005000.000,2269000.000,2303000.000,2387000.000
PreferredStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,0.000,0.000,
RealEstateAccumulatedDepreciation,,,,84651000.000,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,,,,381981000.000,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,,394022000.000,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,,,121027000.000,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,,792382000.000,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,,158106000.000,
RealEstateFederalIncomeTaxBasis,,,,718516000.000,
RealEstateGrossAtCarryingValue,,,,515049000.000,
RealEstateInvestmentPropertyAccumulatedDepreciation,170987000.000,80716000.000,80738000.000,84651000.000,88540000.000
RealEstateInvestmentPropertyAtCost,776575000.000,562279000.000,539058000.000,515579000.000,515738000.000
RealEstateInvestmentPropertyNet,605588000.000,481563000.000,458320000.000,430928000.000,427198000.000
RestrictedCashAndCashEquivalents,,,,0.000,
RestrictedCashAndInvestments,5682000.000,5335000.000,3152000.000,7034000.000,7372000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,,,1100000.000,1100000.000,400000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,189557000.000,111814000.000,90719000.000,83280000.000,77157000.000
UnrecognizedTaxBenefits,,,,0.000,
